ipc4,naics07_6,probability_weight
"B43M","339994",.0223078
"B43M","339999",.0218242
"B44B","332211",.2285987
"B44B","332212",.1856652
"B44B","333210",.1524581
"B44B","333298",.0597134
"B44B","333515",.0527501
"B44B","339911",.0350219
"B44B","339943",.2857926
"B44C","322121",.1464653
"B44C","322222",.0282053
"B44C","325510",.1409164
"B44C","325520",.2277288
"B44C","325998",.2655127
"B44C","332323",.1324722
"B44C","332813",.0586992
"B44D","322121",.0284134
"B44D","325510",.9033443
"B44D","339994",.0682423
"B44F","321992",.0392579
"B44F","322121",.1647972
"B44F","322221",.0287864
"B44F","323110",.0415691
"B44F","323113",.0156299
"B44F","325510",.2097602
"B44F","325520",.1156727
"B44F","325910",.0273875
"B44F","325998",.1270775
"B44F","326113",.0477273
"B44F","326199",.0548875
"B44F","332813",.0979755
"B44F","333315",.0294714
"B60B","326211",.7281345
"B60B","336111",.0840177
"B60B","336991",.1878479
"B60C","326211",1
"B60D","333112",.9297418
"B60D","333924",.0415032
"B60D","336111",.028755
"B60F","333112",.0777483
"B60F","333612",.0467253
"B60F","336411",.0455158
"B60F","336413",.03569
"B60F","336510",.1779792
"B60F","336611",.1402833
"B60F","336612",.368718
"B60F","336991",.1073401
"B60G","333924",.0307462
"B60G","333995",.0501187
"B60G","336111",.2114556
"B60G","336120",.0049946
"B60G","336211",.1116577
"B60G","336311",.0458062
"B60G","336330",.545221
"B60H","221330",.0630161
"B60H","236117",.0415006
"B60H","332410",.2596666
"B60H","333415",.0803024
"B60H","336111",.3772925
"B60H","336211",.0375907
"B60H","336311",.0519761
"B60H","336322",.0573295
"B60H","336391",.0313255
"B60J","332321",.0688608
"B60J","333924",.0277754
"B60J","336111",.469682
"B60J","336211",.2021675
"B60J","336399",.2315142
"B60K","333112",.084427
"B60K","333612",.283525
"B60K","335312",.028146
"B60K","336111",.2914526
"B60K","336211",.0531362
"B60K","336322",.0932854
"B60K","336330",.0294205
"B60K","336350",.1366073
"B60L","238210",.000918
"B60L","334419",.0948545
"B60L","334511",.0325223
"B60L","334513",.0259884
"B60L","334519",.0526052
"B60L","335312",.1147971
"B60L","335911",.15145
"B60L","335999",.0594621
"B60L","336111",.0579112
"B60L","336322",.2531414
"B60L","336510",.1563497
"B60M","336510",1
"B60N","238310",.0007562
"B60N","316993",.0267892
"B60N","336111",.443554
"B60N","336211",.1138914
"B60N","336360",.0704322
"B60N","336399",.1611758
"B60N","337122",.0901067
"B60N","337125",.0932944
"B60P","333112",.023725
"B60P","333924",.6930582
"B60P","336213",.0617536
"B60P","336214",.196608
"B60P","336612",.0248552
"B60Q","236117",.0241978
"B60Q","336111",.3465613
"B60Q","336211",.0416173
"B60Q","336321",.3853284
"B60Q","336322",.046714
"B60Q","336330",.0667854
"B60Q","336340",.0620796
"B60Q","336399",.0267162
"B60R","236117",.0334972
"B60R","316991",.0676154
"B60R","316993",.1075289
"B60R","336111",.4487821
"B60R","336211",.142918
"B60R","336322",.0360089
"B60R","336330",.0245758
"B60R","336399",.0938522
"B60R","339999",.0452215
"B60S","326211",.0618117
"B60S","326299",.0292115
"B60S","333911",.0464157
"B60S","336111",.4078877
"B60S","336211",.0851291
"B60S","336311",.0312344
"B60S","336322",.0520945
"B60S","336399",.0752213
"B60S","339994",.2109941
"B60T","333518",.1403494
"B60T","333613",.0713761
"B60T","334519",.0308422
"B60T","336111",.0690431
"B60T","336311",.1251675
"B60T","336340",.5632216
"B60V","336411",.0563922
"B60V","336611",.0383822
"B60V","336612",.9052257
"B60W","333612",.1484329
"B60W","333995",.0288849
"B60W","334511",.1232037
"B60W","334513",.0843801
"B60W","334519",.2044805
"B60W","335312",.057773
"B60W","336111",.1072447
"B60W","336322",.0527554
"B60W","336340",.0584424
"B60W","336350",.1344023
"B61B","331222",.1737648
"B61B","333922",.1667365
"B61B","333923",.1741174
"B61B","333924",.0667649
"B61B","336510",.4186164
"B61C","333612",.0216995
"B61C","336510",.9783005
"B61D","336510",1
"B61F","333924",.1582461
"B61F","336510",.8417539
"B61G","336510",1
"B61H","333924",.0234537
"B61H","336510",.9765463
"B61J","331222",.0452445
"B61J","333924",.0518127
"B61J","336510",.9029428
"B61K","336510",1
"B61L","336510",1
"B62B","333924",.0434139
"B62B","336999",.9565861
"B62C","115116",.9144958
"B62C","332211",.0261474
"B62C","332212",.0246507
"B62C","336112",.034706
"B62D","221112",.0003876
"B62D","333112",.164599
"B62D","333612",.0444031
"B62D","333924",.0863653
"B62D","336111",.2060956
"B62D","336211",.1037671
"B62D","336330",.349366
"B62D","336399",.0450162
"B62H","336991",1
"B62J","336991",1
"B62K","332211",.0978699
"B62K","332212",.0738832
"B62K","336991",.8282469
"B62L","333518",.0303222
"B62L","336991",.9696777
"B62M","115115",.0001865
"B62M","333612",.0575769
"B62M","336991",.9422365
"B63B","336611",.1968861
"B63B","336612",.8031139
"B63C","336611",.229899
"B63C","336612",.6036799
"B63C","339920",.1664211
"B63G","332993",.3861677
"B63G","332994",.0881099
"B63G","332995",.0943442
"B63G","335311",.043529
"B63G","336411",.0347495
"B63G","336611",.1077216
"B63G","336612",.2453781
"B63H","336611",.0318613
"B63H","336612",.9681388
"B63J","332410",.0407642
"B63J","333618",.045924
"B63J","333911",.0640757
"B63J","335311",.030878
"B63J","336611",.1059331
"B63J","336612",.7124251
"B64B","322232",.7440214
"B64B","336411",.1824799
"B64B","336412",.0224265
"B64B","336999",.0510723
"B64C","336411",.8202705
"B64C","336412",.0691836
"B64C","336413",.1105459
"B64D","336411",.7499514
"B64D","336412",.1939044
"B64D","336413",.0561441
"B64F","336411",.8569984
"B64F","336412",.0249029
"B64F","336413",.1180987
"B64G","336414",.7976747
"B64G","336415",.1011626
"B64G","336419",.1011626
"B65B","312221",.0284505
"B65B","333922",.1273177
"B65B","333993",.8147922
"B65B","333999",.0294396
"B65C","322121",.1069767
"B65C","325520",.2518351
"B65C","325998",.3158614
"B65C","333291",.062004
"B65C","333293",.0680679
"B65C","333922",.1677075
"B65C","333993",.0275474
"B65D","312111",.1957018
"B65D","312112",.0449446
"B65D","312130",.1242398
"B65D","312221",.032685
"B65D","322121",.0998001
"B65D","322130",.1017922
"B65D","322215",.0355942
"B65D","322221",.0362131
"B65D","322223",.0412782
"B65D","322232",.0359969
"B65D","325520",.03486
"B65D","325998",.0408271
"B65D","326111",.0577489
"B65D","326112",.0102254
"B65D","326199",.1080927
"B65F","322223",.3079276
"B65F","326111",.4635019
"B65F","326199",.038775
"B65F","333924",.1897954
"B65G","333922",1
"B65H","322121",.7396693
"B65H","322214",.0347239
"B65H","333291",.0921798
"B65H","333922",.133427
"B66B","333921",1
"B66C","331222",.0308216
"B66C","333923",.9691784
"B66D","331222",.355455
"B66D","333612",.061309
"B66D","333923",.583236
"B66F","332211",.2467979
"B66F","332212",.2430118
"B66F","333613",.0266783
"B66F","333923",.0524218
"B66F","333924",.4310903
"B67B","312111",.0838804
"B67B","312120",.3766813
"B67B","312130",.4796295
"B67B","326160",.0598089
"B67C","312111",.341442
"B67C","312112",.1716672
"B67C","312120",.3221526
"B67C","312130",.090516
"B67C","326160",.0742222
"B67D","311930",.0237589
"B67D","312111",.6699622
"B67D","312112",.0452214
"B67D","312120",.2336082
"B67D","324110",.0274493
"B68B","112920",.0990756
"B68B","316993",.9009244
"B68C","313221",.0371299
"B68C","313320",.080489
"B68C","315299",.0213357
"B68C","316219",.1710471
"B68C","316993",.5250468
"B68C","339912",.1047667
"B68C","339993",.0601848
"B68F","316110",.7526188
"B68F","316991",.1188169
"B68F","316993",.0479082
"B68F","333514",.0320663
"B68F","336111",.0485898
"B68G","314129",.0084641
"B68G","315292",.0390763
"B68G","337122",.0420989
"B68G","337125",.0414176
"B68G","337910",.8689432
"B81B","325520",.0257588
"B81B","325998",.0269353
"B81B","333995",.6017802
"B81B","334413",.3455257
"B81C","325520",.1011035
"B81C","325998",.1304501
"B81C","326140",.0269006
"B81C","333295",.0106234
"B81C","333314",.0284364
"B81C","333995",.0862283
"B81C","334413",.6162578
"B82B","325193",.0429433
"B82B","327123",.0272162
"B82B","327910",.0251559
"B82B","332117",.3219206
"B82B","332811",.0471796
"B82B","334413",.1107687
"B82B","334510",.0300585
"B82B","335991",.3683182
"B82B","339911",.0264389
"B82Y","111199",.0592262
"B82Y","325182",.0401453
"B82Y","325193",.2631225
"B82Y","325613",.0400523
"B82Y","332117",.1411824
"B82Y","334413",.2133697
"B82Y","335991",.2429015
"C01B","111199",.0392875
"C01B","325181",.7218317
"C01B","325182",.0882512
"C01B","325188",.0429996
"C01B","333911",.0287984
"C01B","333999",.0473288
"C01B","339911",.0315027
"C01C","325110",.0248906
"C01C","325181",.0606665
"C01C","325311",.2478441
"C01C","325920",.0236506
"C01C","333911",.2499512
"C01C","333999",.392997
"C01D","111199",.0432947
"C01D","111320",.2412515
"C01D","325181",.4542452
"C01D","325182",.0291831
"C01D","325188",.1340953
"C01D","333911",.0708001
"C01D","333999",.0271301
"C01F","111199",.0739114
"C01F","111320",.530902
"C01F","325181",.1187958
"C01F","325188",.1922626
"C01F","325193",.0348734
"C01F","325613",.0227526
"C01F","333911",.0265022
"C01G","111199",.2340121
"C01G","325181",.5020118
"C01G","325188",.0352839
"C01G","325193",.1671048
"C01G","325613",.0615874
"C02F","221310",.2772861
"C02F","221320",.4655714
"C02F","325181",.0742915
"C02F","333911",.1828509
"C03B","327125",.0358582
"C03B","327211",.1344649
"C03B","327212",.5753503
"C03B","327213",.0541445
"C03B","327215",.2001821
"C03C","325510",.1719725
"C03C","325520",.0352754
"C03C","325998",.0407018
"C03C","327125",.0370296
"C03C","327211",.1979125
"C03C","327212",.0638117
"C03C","327213",.0493923
"C03C","327215",.3124618
"C03C","327410",.0222591
"C03C","327993",.0691832
"C04B","327121",.0294169
"C04B","327123",.1062031
"C04B","327124",.0238104
"C04B","327125",.0917671
"C04B","327310",.4234785
"C04B","327390",.1079075
"C04B","327410",.0862057
"C04B","327420",.1073738
"C04B","327910",.023837
"C05B","325311",1
"C05C","325311",1
"C05D","111320",.0330504
"C05D","325311",.7857283
"C05D","327123",.0346746
"C05D","327410",.1465466
"C05F","111120",.0334506
"C05F","111160",.0511649
"C05F","111411",.1235936
"C05F","111998",.0070135
"C05F","325311",.7358776
"C05F","327410",.0488999
"C05G","111120",.0516497
"C05G","111150",.0238306
"C05G","111411",.0641351
"C05G","325311",.8551104
"C05G","325312",.0052741
"C06B","325920",.5842392
"C06B","325998",.215518
"C06B","336414",.0508756
"C06B","336415",.0746836
"C06B","336419",.0746836
"C06C","325920",.1484034
"C06C","325998",.8515966
"C06D","325998",.0289234
"C06D","333999",.0274991
"C06D","336414",.239777
"C06D","336415",.3519003
"C06D","336419",.3519003
"C06F","321912",.1930017
"C06F","325191",.3025467
"C06F","325998",.4516878
"C06F","339999",.0527638
"C07B","111332",.0056432
"C07B","324110",.063221
"C07B","325181",.8876897
"C07B","327123",.0434461
"C07C","324110",.168299
"C07C","325110",.069089
"C07C","325181",.6659091
"C07C","325193",.0281292
"C07C","325199",.0417881
"C07C","325320",.0267858
"C07D","325181",.684271
"C07D","325193",.0345141
"C07D","325199",.0244761
"C07D","325320",.2567388
"C07F","325181",.6419102
"C07F","325193",.0266313
"C07F","325199",.2316067
"C07F","325320",.0998518
"C07G","111199",.0472001
"C07G","111335",.0581462
"C07G","111421",.0426066
"C07G","311223",.0387315
"C07G","311813",.0448396
"C07G","325181",.0315467
"C07G","325188",.0317615
"C07G","325191",.4043432
"C07G","325193",.0929117
"C07G","325320",.0745504
"C07G","325411",.0746219
"C07G","325611",.0587406
"C07H","311222",.158737
"C07H","311223",.0479918
"C07H","311311",.0287337
"C07H","311312",.0293787
"C07H","311813",.0479981
"C07H","311999",.2356992
"C07H","325192",.2050779
"C07H","325193",.1265991
"C07H","325414",.059847
"C07H","325611",.0599376
"C07J","211111",.3368736
"C07J","213112",.3824323
"C07J","311813",.047007
"C07J","325181",.1554175
"C07J","325193",.0782697
"C07K","311222",.1077469
"C07K","311511",.1245473
"C07K","311615",.1504043
"C07K","311999",.5514415
"C07K","325414",.0388416
"C07K","325611",.0270185
"C08B","111150",.1059424
"C08B","111199",.0401535
"C08B","111211",.0786227
"C08B","111920",.1569465
"C08B","212391",.0098748
"C08B","311313",.0286359
"C08B","311423",.0734082
"C08B","311511",.1054679
"C08B","311813",.0446033
"C08B","311822",.0406676
"C08B","325191",.0956325
"C08B","325193",.2200446
"C08C","325181",.0557001
"C08C","325182",.1950372
"C08C","325212",.4684887
"C08C","326211",.1431206
"C08C","326291",.0733226
"C08C","326299",.0643309
"C08F","325181",.0996602
"C08F","325212",.0284533
"C08F","325510",.0436595
"C08F","325520",.1104474
"C08F","325998",.0880028
"C08F","326140",.3945039
"C08F","326150",.2098566
"C08F","327123",.0254162
"C08G","325510",.0238253
"C08G","325520",.0598536
"C08G","325998",.0474577
"C08G","326150",.8688635
"C08H","111930",.0752491
"C08H","212319",.0596494
"C08H","311222",.0379304
"C08H","312111",.033863
"C08H","325191",.675805
"C08H","325520",.0351121
"C08H","325998",.0417088
"C08H","327112",.0406823
"C08J","325182",.0734019
"C08J","325520",.0938779
"C08J","325998",.0789445
"C08J","326140",.4780699
"C08J","326150",.1328433
"C08J","326199",.118048
"C08J","326291",.0248144
"C08K","325182",.6812606
"C08K","325212",.0398227
"C08K","326140",.0349562
"C08K","326199",.0330201
"C08K","326211",.0889271
"C08K","326291",.0596598
"C08K","327123",.0623536
"C08L","324121",.1673472
"C08L","324122",.0097663
"C08L","325182",.2174085
"C08L","325212",.0578055
"C08L","325520",.0669439
"C08L","325998",.0570053
"C08L","326140",.1853327
"C08L","326150",.0607726
"C08L","326199",.0367605
"C08L","326211",.0679161
"C08L","326291",.0729414
"C09B","311340",.038485
"C09B","311813",.040705
"C09B","322121",.078027
"C09B","323111",.0634196
"C09B","325131",.0610493
"C09B","325181",.305245
"C09B","325510",.0388842
"C09B","325910",.1930767
"C09B","332813",.1811082
"C09C","212324",.0052695
"C09C","325131",.070693
"C09C","325182",.9240375
"C09D","325182",.0255181
"C09D","325510",.7446787
"C09D","325910",.1350987
"C09D","326150",.0947044
"C09F","321212",.7243344
"C09F","325191",.0938674
"C09F","325510",.1101408
"C09F","325611",.0440256
"C09F","325910",.0276318
"C09G","325612",.7085204
"C09G","327910",.2914796
"C09H","212392",.0421828
"C09H","311511",.0225032
"C09H","311613",.1323153
"C09H","311712",.2895508
"C09H","325998",.2687021
"C09H","327410",.244746
"C09J","325520",.5532789
"C09J","325998",.4467212
"C09K","325613",.0420822
"C09K","327123",.3602496
"C09K","327310",.2244991
"C09K","327410",.0376674
"C09K","327910",.221578
"C09K","332117",.0411153
"C09K","332813",.0422912
"C09K","335991",.0305172
"C10B","213113",.338106
"C10B","325191",.026082
"C10B","327125",.4362039
"C10B","333922",.1110793
"C10B","333999",.0885289
"C10C","212399",.4308425
"C10C","213113",.0370901
"C10C","324121",.5320674
"C10F","212393",.7184038
"C10F","213113",.2815962
"C10G","211111",.0507514
"C10G","213112",.049339
"C10G","324110",.8294719
"C10G","325110",.0704377
"C10H","327410",.9617692
"C10H","333922",.0382308
"C10J","212111",.0252443
"C10J","213113",.3670188
"C10J","325120",.0629029
"C10J","327125",.2550874
"C10J","333922",.0372296
"C10J","333999",.252517
"C10K","213113",.8144347
"C10K","325120",.0938389
"C10K","333911",.0335364
"C10K","333999",.05819
"C10L","213113",.0265047
"C10L","324110",.9734953
"C10M","324110",.0960318
"C10M","325181",.028578
"C10M","325611",.8255208
"C10M","327123",.0238928
"C10M","333613",.0259766
"C10N","324110",.0560007
"C10N","324199",.0134041
"C10N","325181",.029363
"C10N","325611",.8206785
"C10N","325613",.0509611
"C10N","333612",.0295926
"C11B","111120",.063838
"C11B","111419",.047082
"C11B","111910",.0679872
"C11B","311222",.1378051
"C11B","311223",.5089431
"C11B","311225",.0335724
"C11B","311813",.0733894
"C11B","312229",.0673828
"C11C","311223",.0307619
"C11C","311225",.1001367
"C11C","339999",.8691013
"C11D","325611",1
"C12C","311213",.3542034
"C12C","311999",.0450249
"C12C","312120",.6007717
"C12F","111199",.0226164
"C12F","311999",.0829886
"C12F","312120",.3433389
"C12F","312130",.1562911
"C12F","325193",.394765
"C12G","111336",.0018195
"C12G","311999",.06352
"C12G","312111",.0382402
"C12G","312130",.8127459
"C12G","312140",.0263717
"C12G","325193",.0573027
"C12H","312111",.0252999
"C12H","312120",.1869061
"C12H","312130",.7877939
"C12J","111160",.043326
"C12J","311999",.956674
"C12L","312130",.9634591
"C12L","339991",.0365409
"C12M","311999",.1133642
"C12M","312112",.0474317
"C12M","325414",.0887183
"C12M","333314",.0296747
"C12M","333911",.4167043
"C12M","333922",.0579014
"C12M","333999",.0835521
"C12M","334511",.038331
"C12M","334513",.0537147
"C12M","334519",.04075
"C12M","339993",.0298577
"C12N","311222",.220148
"C12N","311615",.0285466
"C12N","311999",.5854654
"C12N","325320",.0377677
"C12N","327112",.1280722
"C12P","111150",.038948
"C12P","111331",.0088611
"C12P","311313",.0350516
"C12P","311422",.0467778
"C12P","311423",.3143546
"C12P","311999",.4983346
"C12P","327112",.0576723
"C12Q","112310",.021729
"C12Q","112990",.0284485
"C12Q","114111",.0641069
"C12Q","114112",.0331368
"C12Q","311222",.0800557
"C12Q","311511",.0523154
"C12Q","311612",.1385737
"C12Q","311615",.1408536
"C12Q","311999",.3646182
"C12Q","325414",.0309003
"C12Q","327112",.0452618
"C12R","311999",.477436
"C12R","312130",.1107616
"C12R","327112",.4118023
"C12S","111120",.0518752
"C12S","111211",.0880702
"C12S","111411",.0354286
"C12S","111920",.1338764
"C12S","311223",.0730711
"C12S","311823",.1004355
"C12S","311999",.1171235
"C12S","312120",.0361513
"C12S","325191",.205741
"C12S","325611",.1266348
"C12S","327112",.0315924
"C13B","111930",.0321582
"C13B","111991",.0790581
"C13B","311311",.3278286
"C13B","311312",.2739099
"C13B","311313",.2870452
"C13C","311423",1
"C13D","311313",1
"C13F","111320",.0851492
"C13F","111930",.9148508
"C13G","312130",.9756295
"C13G","333999",.0243705
"C13K","111140",.0261611
"C13K","111150",.1130345
"C13K","111160",.0283411
"C13K","111199",.0305776
"C13K","111930",.0375875
"C13K","111991",.0285202
"C13K","311230",.0781419
"C13K","311311",.1086685
"C13K","311312",.0700531
"C13K","311313",.1473585
"C13K","311423",.0877795
"C13K","311511",.1558669
"C13K","311514",.0475965
"C13K","311999",.0403132
"C14B","315222",.0067317
"C14B","315292",.4104517
"C14B","316110",.4731672
"C14B","333220",.0256525
"C14B","333922",.083997
"C14C","316110",1
"C21B","213113",.0351096
"C21B","331111",.0986146
"C21B","332117",.5505359
"C21B","332410",.0410711
"C21B","332811",.095964
"C21B","333513",.0716115
"C21B","333922",.0592912
"C21B","333999",.0478021
"C21C","212113",.0075525
"C21C","331111",.0376627
"C21C","331419",.0598152
"C21C","331492",.0823071
"C21C","332117",.694592
"C21C","332811",.0334804
"C21C","332993",.0845903
"C21D","331111",.2108961
"C21D","331210",.2297105
"C21D","331222",.1454243
"C21D","331422",.0038373
"C21D","331492",.0422559
"C21D","332811",.1935409
"C21D","333516",.0640913
"C21D","333922",.0353253
"C21D","333997",.0749184
"C22B","212221",.0220814
"C22B","212222",.0037076
"C22B","212231",.0134516
"C22B","212234",.0262648
"C22B","212291",.1371456
"C22B","212299",.2642352
"C22B","327125",.0625724
"C22B","327410",.0918733
"C22B","331411",.0336728
"C22B","331419",.1080353
"C22B","331492",.1055585
"C22B","332117",.1314014
"C22C","331314",.09839
"C22C","331423",.1718755
"C22C","331492",.6354215
"C22C","332117",.0475384
"C22C","333997",.0467745
"C22F","331314",.3577565
"C22F","331423",.2576864
"C22F","331492",.3845571
"C23C","325199",.0408242
"C23C","331314",.0732396
"C23C","331423",.0583397
"C23C","331491",.0244228
"C23C","331492",.4532867
"C23C","332117",.1160595
"C23C","332811",.0355722
"C23C","332812",.0662237
"C23C","334413",.0442786
"C23C","335991",.0299286
"C23C","339911",.0578244
"C23D","325510",.4540982
"C23D","332998",.5459018
"C23F","221310",.033761
"C23F","325181",.0736018
"C23F","327390",.0944716
"C23F","331314",.0727918
"C23F","331423",.2709347
"C23F","331492",.4022148
"C23F","334413",.0522244
"C23G","325611",.2032727
"C23G","325613",.0809663
"C23G","331111",.0501899
"C23G","331210",.0274005
"C23G","331222",.0712711
"C23G","331312",.032341
"C23G","331314",.07284
"C23G","331423",.091573
"C23G","331491",.0322132
"C23G","331492",.1569457
"C23G","333516",.0269087
"C23G","333911",.0821603
"C23G","333997",.0433896
"C23G","339994",.028528
"C25B","325181",.8012891
"C25B","332919",.1220494
"C25B","335991",.0766615
"C25C","325181",.1985545
"C25C","327125",.1974882
"C25C","332117",.0946282
"C25C","332431",.0326637
"C25C","333922",.0275683
"C25C","335931",.0298806
"C25C","335991",.4192165
"C25D","325510",.1125999
"C25D","325520",.0268143
"C25D","325998",.0292476
"C25D","327910",.0291695
"C25D","332117",.0389595
"C25D","332420",.0256358
"C25D","332811",.0351823
"C25D","332812",.0960519
"C25D","332813",.0809457
"C25D","332919",.0320747
"C25D","333514",.1057672
"C25D","333911",.0365205
"C25D","333922",.0384381
"C25D","334412",.0475775
"C25D","334413",.0381602
"C25D","334418",.122722
"C25D","335991",.0481172
"C25D","339911",.0560158
"C25F","325612",.5290157
"C25F","327910",.057829
"C25F","332313",.0671794
"C25F","333911",.0333605
"C25F","334413",.0483242
"C25F","335991",.2340804
"C25F","339912",.0302109
"C30B","325199",.0235294
"C30B","327910",.0890983
"C30B","334413",.2042774
"C30B","335991",.5049462
"C30B","339911",.1781486
"C40B","236117",.0349839
"C40B","325414",.3609751
"C40B","327211",.030154
"C40B","333999",.0375865
"C40B","334111",.4638172
"C40B","334611",.0724833
"D01B","115111",1
"D01C","313112",.0229955
"D01C","313312",.0451402
"D01C","325181",.0457567
"D01C","325191",.3140638
"D01C","325414",.1195053
"D01C","325611",.0643186
"D01C","325613",.0801397
"D01C","325998",.0338311
"D01C","327112",.0514878
"D01C","333292",.2227612
"D01D","313111",.5006597
"D01D","313113",.0667662
"D01D","313230",.2121983
"D01D","333911",.0723291
"D01D","333913",.1480467
"D01F","313111",.3052401
"D01F","313112",.0838653
"D01F","313230",.4671522
"D01F","313249",.0523688
"D01F","325182",.0295507
"D01F","335991",.0618228
"D01G","333292",.9614877
"D01G","333922",.0385123
"D01H","313111",.0745256
"D01H","313112",.3954541
"D01H","313113",.221961
"D01H","333292",.3080593
"D02G","313112",.8538817
"D02G","313113",.1461183
"D02H","313113",.4082309
"D02H","333292",.5917692
"D02J","313111",.0958421
"D02J","313112",.6771448
"D02J","313113",.2270132
"D03C","316993",.8572119
"D03C","333292",.1025442
"D03C","339993",.0402439
"D03D","313112",.2435269
"D03D","313113",.2862437
"D03D","313221",.1150312
"D03D","313249",.0276638
"D03D","313312",.0367793
"D03D","313320",.1335494
"D03D","333292",.1572057
"D03J","313113",.1794912
"D03J","316993",.2364882
"D03J","333292",.5840207
"D04B","313113",.0673826
"D04B","313241",.0117918
"D04B","313249",.5303908
"D04B","315111",.0050898
"D04B","315119",.0744004
"D04B","333292",.0518785
"D04B","339993",.2590662
"D04C","313112",.0556692
"D04C","313113",.2666082
"D04C","313221",.054538
"D04C","313249",.1459798
"D04C","314110",.0651375
"D04C","314121",.0662933
"D04C","314912",.1405773
"D04C","326199",.0235887
"D04C","333220",.0556894
"D04C","333292",.0519355
"D04C","333612",.0739831
"D04D","313113",.044009
"D04D","313221",.1568518
"D04D","313230",.0315047
"D04D","313249",.2825374
"D04D","313312",.0395721
"D04D","314991",.1412479
"D04D","315299",.0227502
"D04D","325520",.1357761
"D04D","325998",.1240917
"D04D","339993",.0216593
"D04G","314110",1
"D04H","313230",.9996015
"D04H","316999",.0003985
"D05B","315299",.041649
"D05B","333292",.0380888
"D05B","339993",.9202622
"D05C","313113",.0569382
"D05C","313222",.1476472
"D05C","333292",.0437802
"D05C","339993",.7516345
"D06B","313221",.0743919
"D06B","313312",.0680903
"D06B","313320",.2150155
"D06B","333292",.5089446
"D06B","333293",.0483256
"D06B","333911",.0488162
"D06B","333922",.0364159
"D06C","313221",.0591265
"D06C","313230",.0542564
"D06C","313249",.0575825
"D06C","313312",.2170413
"D06C","313320",.139671
"D06C","333292",.4723223
"D06F","315299",.0926047
"D06F","325611",.3451501
"D06F","333292",.1398016
"D06F","333312",.0331778
"D06F","333911",.0321103
"D06F","335224",.3571555
"D06G","313221",.0544184
"D06G","314999",.4428448
"D06G","315299",.024268
"D06G","326291",.0328193
"D06G","333292",.0890097
"D06G","335212",.0218509
"D06G","339994",.334789
"D06H","313221",.0947428
"D06H","313249",.0273323
"D06H","313312",.0927905
"D06H","313320",.0291144
"D06H","315299",.0695627
"D06H","333292",.6013053
"D06H","333298",.0234436
"D06H","333922",.030929
"D06H","339943",.0307794
"D06J","313113",.0610588
"D06J","313230",.1257531
"D06J","313320",.1216948
"D06J","315299",.3345908
"D06J","325520",.0613896
"D06J","325998",.0466815
"D06J","333292",.2488315
"D06L","111920",.1122722
"D06L","313312",.0376935
"D06L","315299",.0269829
"D06L","325181",.0499939
"D06L","325611",.7460821
"D06L","333312",.0269754
"D06M","111920",.0532771
"D06M","313230",.0949646
"D06M","313249",.0222117
"D06M","313312",.1678052
"D06M","313320",.6617414
"D06N","313230",.1711319
"D06N","313320",.8283708
"D06N","326192",.0004972
"D06P","111920",.2470556
"D06P","313249",.022815
"D06P","313312",.1846095
"D06P","313320",.3314178
"D06P","325181",.0324395
"D06P","325910",.0982328
"D06P","333292",.0501984
"D06P","333293",.0332314
"D06Q","313249",.0954262
"D06Q","313312",.0255043
"D06Q","313320",.5863709
"D06Q","315292",.0525053
"D06Q","325520",.1264157
"D06Q","325998",.1137777
"D07B","313112",.1675566
"D07B","314991",.3010478
"D07B","326199",.0776982
"D07B","326211",.2886157
"D07B","333921",.1650817
"D21B","322110",.8953732
"D21B","322121",.1046268
"D21C","322110",.9540613
"D21C","322121",.0255978
"D21C","325191",.0203409
"D21D","322110",.9480073
"D21D","322121",.0519926
"D21F","322110",.1262276
"D21F","322121",.3713123
"D21F","333291",.5024601
"D21G","322121",.5640268
"D21G","322233",.0495604
"D21G","333291",.3864127
"D21H","322110",.2521016
"D21H","322121",.6170222
"D21H","322122",.0241331
"D21H","322130",.0368531
"D21H","322214",.022873
"D21H","322222",.0309848
"D21H","322226",.0160321
"D21J","322110",.9093263
"D21J","322121",.0604245
"D21J","333291",.0302493
"E01B","327390",.0585446
"E01B","335311",.0464862
"E01B","336510",.8949692
"E01C","237310",.0534292
"E01C","327310",.1487503
"E01C","327331",.0275222
"E01C","327390",.6773059
"E01C","333120",.0929924
"E01D","237310",.3236708
"E01D","326299",.0319442
"E01D","327390",.5162607
"E01D","331210",.0443466
"E01D","331222",.0230395
"E01D","333120",.0269538
"E01D","336510",.0337843
"E01F","327390",.1249526
"E01F","339950",.8750474
"E01H","333111",.0804732
"E01H","333112",.0295205
"E01H","333924",.0664142
"E01H","339994",.8235922
"E02B","237110",.0421778
"E02B","326299",.1082929
"E02B","333120",.0736872
"E02B","333611",.0257775
"E02B","333612",.0279162
"E02B","333911",.0728409
"E02B","333923",.1380911
"E02B","336611",.3446976
"E02B","336612",.1665187
"E02C","333921",.1664122
"E02C","333923",.0301543
"E02C","333997",.0904415
"E02C","336611",.3428858
"E02C","336612",.3701062
"E02D","236220",.0017116
"E02D","238120",.0051348
"E02D","238330",.0017116
"E02D","238910",.0042509
"E02D","326299",.0567569
"E02D","332311",.0029342
"E02D","333120",.4943174
"E02D","333513",.3555671
"E02D","333923",.0776156
"E02F","333112",.2662783
"E02F","333120",.5100015
"E02F","333131",.0282371
"E02F","333911",.1309523
"E02F","333995",.0645309
