ipc4,naics07_5,probability_weight
"F23H","33121",.0556239
"F23H","33281",.0272073
"F23H","33361",.0678923
"F23H","33392",.0515825
"F23H","33399",.0494726
"F23H","33721",.0931272
"F23J","23611",.0256524
"F23J","32712",.0488206
"F23J","32741",.1190018
"F23J","33241",.4629788
"F23J","33242",.0324124
"F23J","33391",.0414124
"F23J","33392",.0947609
"F23J","33399",.1130459
"F23J","33721",.0619147
"F23K","21311",.0334312
"F23K","23611",.0323511
"F23K","32411",.051055
"F23K","33241",.0378784
"F23K","33242",.1647651
"F23K","33361",.040466
"F23K","33391",.1624075
"F23K","33392",.4220807
"F23K","33399",.0230231
"F23K","33451",.032542
"F23L","23611",.0355121
"F23L","32712",.0306183
"F23L","33241",.6298553
"F23L","33281",.0225701
"F23L","33399",.2243929
"F23L","33721",.0570512
"F23M","23813",.2165723
"F23M","23817",.2165723
"F23M","23819",.0393768
"F23M","32712",.5274787
"F23N","23611",.0281901
"F23N","32411",.0260944
"F23N","33241",.1339027
"F23N","33391",.0439912
"F23N","33399",.0275373
"F23N","33451",.7402843
"F23Q","23611",.0815401
"F23Q","31222",.8806767
"F23Q","33531",.0377832
"F23R","32512",.1699489
"F23R","33361",.7964305
"F23R","33641",.0336206
"F24B","32712",.0224088
"F24B","33241",.0279163
"F24B","33522",.9496749
"F24C","23611",.0687965
"F24C","33221",.0814129
"F24C","33281",.031606
"F24C","33441",.0249507
"F24C","33451",.0593568
"F24C","33522",.6704224
"F24C","33721",.0384821
"F24C","33999",.0249726
"F24D","22131",.055082
"F24D","33241",.4128476
"F24D","33242",.0864317
"F24D","33281",.0311456
"F24D","33341",.0897942
"F24D","33391",.2474847
"F24D","33399",.0390719
"F24D","33451",.0381423
"F24F","22133",.143384
"F24F","23611",.0290001
"F24F","33241",.618318
"F24F","33341",.078761
"F24F","33391",.0508709
"F24F","33399",.0444586
"F24F","33451",.0352073
"F24H","33241",.6056899
"F24H","33242",.0896041
"F24H","33281",.0219377
"F24H","33391",.0858276
"F24H","33399",.0743736
"F24H","33451",.0262299
"F24H","33522",.0963371
"F24J","33241",.1933337
"F24J","33242",.3841129
"F24J","33281",.229189
"F24J","33391",.0826571
"F24J","33399",.0820173
"F24J","33522",.02869
"F25B","33241",.8016996
"F25B","33391",.1423999
"F25B","33399",.0559005
"F25C","23611",.0271937
"F25C","31211",.772887
"F25C","33241",.0409919
"F25C","33242",.0874575
"F25C","33391",.07147
"F25D","23611",.0348386
"F25D","31141",.0593019
"F25D","31211",.1100086
"F25D","31213",.0660385
"F25D","33241",.0638833
"F25D","33399",.024826
"F25D","33522",.201988
"F25D","33721",.4391152
"F25J","21111",.0419379
"F25J","33241",.7799257
"F25J","33242",.0429438
"F25J","33399",.1351926
"F26B","31142",.036035
"F26B","32111",.0340363
"F26B","33241",.2393359
"F26B","33391",.0891094
"F26B","33392",.4033034
"F26B","33399",.0575345
"F26B","33451",.0308764
"F26B","33721",.1097692
"F27B","32712",.6442055
"F27B","32731",.162977
"F27B","32741",.043933
"F27B","33281",.0938673
"F27B","33392",.0550172
"F27D","32712",.8899946
"F27D","32731",.0424744
"F27D","33241",.0221207
"F27D","33281",.0233695
"F27D","33392",.0220408
"F28B","22131",.0612139
"F28B","33241",.5660797
"F28B","33361",.0328767
"F28B","33391",.1052693
"F28B","33399",.2345604
"F28C","22131",.528019
"F28C","33241",.302854
"F28C","33391",.0430845
"F28C","33399",.1260426
"F28D","33241",.8773031
"F28D","33281",.024896
"F28D","33399",.0978009
"F28F","33241",.9158073
"F28F","33399",.0841927
"F28G","32629",.0257657
"F28G","33241",.8751468
"F28G","33391",.0374137
"F28G","33399",.0616738
"F41A","33299",1
"F41B","33221",.0453698
"F41B","33299",.5208341
"F41B","33361",.0270265
"F41B","33993",.4067696
"F41C","33299",1
"F41F","33299",.5025498
"F41F","33641",.4974503
"F41G","33299",.9689406
"F41G","33641",.0310595
"F41H","31529",.0574823
"F41H","31599",.0733805
"F41H","32599",.0577604
"F41H","33299",.6755494
"F41H","33641",.0635277
"F41H","33699",.0722997
"F41J","32712",.0586826
"F41J","33299",.9040979
"F41J","33641",.0372196
"F42B","32592",.0328522
"F42B","32599",.1154018
"F42B","33299",.724999
"F42B","33641",.126747
"F42C","32599",.5372525
"F42C","33299",.4194234
"F42C","33641",.0433241
"F42D","32592",.714175
"F42D","32599",.285825
"G01B","23611",.0223968
"G01B","31182",.0285224
"G01B","33331",.1840417
"G01B","33351",.0378149
"G01B","33361",.0242495
"G01B","33411",.0460011
"G01B","33451",.6569736
"G01C","23611",.0424365
"G01C","33331",.27116
"G01C","33411",.1239584
"G01C","33429",.0246854
"G01C","33451",.5377598
"G01D","23611",.1512703
"G01D","33331",.0614091
"G01D","33361",.0369892
"G01D","33411",.0942829
"G01D","33441",.0956885
"G01D","33451",.5142695
"G01D","33531",.0460904
"G01F","23611",.1698047
"G01F","33361",.1191207
"G01F","33391",.0455323
"G01F","33411",.0333504
"G01F","33441",.028371
"G01F","33451",.603821
"G01G","23611",.025737
"G01G","33392",.2076578
"G01G","33399",.5782269
"G01G","33411",.0332946
"G01G","33451",.1550837
"G01H","23611",.0643044
"G01H","32223",.0586766
"G01H","33331",.0412785
"G01H","33361",.0698623
"G01H","33411",.1464205
"G01H","33441",.0372749
"G01H","33451",.5224128
"G01H","33531",.0597699
"G01J","23611",.0368474
"G01J","31182",.0287914
"G01J","33331",.6898077
"G01J","33411",.0597612
"G01J","33441",.0546749
"G01J","33451",.1301174
"G01K","23611",.1158439
"G01K","33411",.0864032
"G01K","33441",.1019657
"G01K","33451",.5924059
"G01K","33531",.1033813
"G01L","23611",.2227943
"G01L","31182",.0241802
"G01L","32621",.1067522
"G01L","33361",.0860363
"G01L","33411",.0290846
"G01L","33441",.1117097
"G01L","33451",.4194428
"G01M","32621",.2149796
"G01M","33331",.0601033
"G01M","33361",.1910387
"G01M","33391",.0817396
"G01M","33399",.034774
"G01M","33411",.0781209
"G01M","33451",.3392439
"G01N","23611",.0486735
"G01N","31182",.0455984
"G01N","32212",.0554375
"G01N","32739",.04168
"G01N","33331",.169186
"G01N","33391",.0989781
"G01N","33411",.099111
"G01N","33441",.0366409
"G01N","33451",.4046945
"G01P","23611",.1972512
"G01P","31182",.061738
"G01P","33331",.0307393
"G01P","33361",.0559653
"G01P","33411",.0496234
"G01P","33441",.1539412
"G01P","33451",.4507415
"G01Q","31182",.0261832
"G01Q","33331",.9738168
"G01R","31182",.0566628
"G01R","33411",.0392971
"G01R","33441",.2296222
"G01R","33451",.2574314
"G01R","33531",.4169865
"G01S","32223",.0206542
"G01S","33331",.0263144
"G01S","33411",.0405331
"G01S","33422",.0302885
"G01S","33429",.7670886
"G01S","33451",.1151213
"G01T","23611",.1128751
"G01T","32552",.0357164
"G01T","32599",.0349863
"G01T","32619",.0640135
"G01T","33331",.0369184
"G01T","33411",.1216839
"G01T","33441",.2620749
"G01T","33451",.3317316
"G01V","21311",.9680144
"G01V","33429",.0319856
"G01W","23611",.0285427
"G01W","31211",.0225866
"G01W","32799",.0319218
"G01W","33331",.0283375
"G01W","33411",.2093266
"G01W","33422",.0728926
"G01W","33429",.1179632
"G01W","33441",.0245632
"G01W","33451",.4050847
"G01W","33591",.058781
"G02B","33331",.9571053
"G02B","33592",.0428946
"G02C","33331",1
"G02F","32552",.1565469
"G02F","32599",.1653794
"G02F","33281",.0248498
"G02F","33331",.1831516
"G02F","33441",.4484315
"G02F","33451",.0216409
"G03B","33331",1
"G03C","32518",.0608038
"G03C","32552",.1199513
"G03C","32599",.3084394
"G03C","32615",.0232803
"G03C","33281",.2631868
"G03C","33331",.1516478
"G03C","33721",.0726907
"G03D","32552",.0392512
"G03D","32599",.1967818
"G03D","33221",.0357807
"G03D","33329",.0960924
"G03D","33331",.0702341
"G03D","33391",.1596663
"G03D","33392",.3198846
"G03D","33721",.0503769
"G03D","33911",.0319321
"G03F","32552",.0623845
"G03F","32599",.0623872
"G03F","32615",.0545092
"G03F","33331",.2692052
"G03F","33441",.5515139
"G03G","32518",.0482794
"G03G","32552",.0401795
"G03G","32599",.0324298
"G03G","32615",.0645155
"G03G","33211",.026751
"G03G","33329",.2176652
"G03G","33331",.1954847
"G03G","33361",.0303022
"G03G","33392",.1969115
"G03G","33451",.0729095
"G03G","33999",.0745718
"G03H","32552",.1568858
"G03H","32599",.1856808
"G03H","33331",.539691
"G03H","33411",.1177425
"G04B","33361",.0218569
"G04B","33451",.9781431
"G04C","33361",.0283089
"G04C","33441",.0222158
"G04C","33451",.9494753
"G04D","33351",.0265854
"G04D","33451",.9734146
"G04F","33451",.9706724
"G04F","33999",.0293276
"G04G","33451",1
"G04R","33429",.2857214
"G04R","33451",.7142786
"G05B","33411",.235637
"G05B","33422",.0271354
"G05B","33429",.0490983
"G05B","33451",.5895693
"G05B","33461",.0539972
"G05B","33531",.0445629
"G05D","23611",.0373607
"G05D","33361",.0292884
"G05D","33391",.0506383
"G05D","33399",.0347166
"G05D","33411",.0375359
"G05D","33451",.5939876
"G05D","33531",.0290647
"G05D","33641",.1874079
"G05F","33391",.0458612
"G05F","33441",.119288
"G05F","33451",.1320942
"G05F","33531",.7027566
"G05G","23611",.2203814
"G05G","33361",.0886122
"G05G","33399",.1263783
"G05G","33451",.2091466
"G05G","33611",.1404898
"G05G","33634",.15514
"G05G","33699",.0598518
"G06C","32212",.028828
"G06C","33331",.5380937
"G06C","33411",.0860549
"G06C","33721",.0290124
"G06C","33792",.2948855
"G06C","33999",.0231254
"G06D","32621",.0415468
"G06D","33391",.0603884
"G06D","33411",.1876029
"G06D","33421",.0370138
"G06D","33422",.0836642
"G06D","33451",.036756
"G06D","33611",.3502576
"G06D","33621",.0816518
"G06D","33641",.1211183
"G06E","11331",.0452491
"G06E","33331",.3749743
"G06E","33411",.5448695
"G06E","33461",.0349071
"G06F","33411",.8108053
"G06F","33451",.0268953
"G06F","33461",.1622994
"G06G","11331",.0344671
"G06G","33411",.6974813
"G06G","33451",.0449453
"G06G","33461",.0826975
"G06G","33641",.1404087
"G06J","22112",.1215627
"G06J","32223",.094043
"G06J","33411",.264204
"G06J","33441",.0453299
"G06J","33451",.4748604
"G06K","23611",.0340394
"G06K","32212",.0583706
"G06K","33331",.0501654
"G06K","33411",.3408548
"G06K","33422",.0267996
"G06K","33429",.3805151
"G06K","33441",.0344557
"G06K","33451",.0325747
"G06K","33461",.0422247
"G06M","23611",.0513575
"G06M","32212",.3441185
"G06M","33329",.1346426
"G06M","33331",.0272267
"G06M","33361",.0568044
"G06M","33392",.0640664
"G06M","33411",.0369214
"G06M","33451",.2848625
"G06N","23721",.043987
"G06N","33411",.7258855
"G06N","33461",.138092
"G06N","33992",.0920355
"G06Q","11331",.0251346
"G06Q","23899",.0583826
"G06Q","33411",.7358857
"G06Q","33421",.0395259
"G06Q","33461",.1410712
"G06T","33331",.0594836
"G06T","33411",.84352
"G06T","33451",.0314262
"G06T","33461",.0655702
"G07B","23611",.028219
"G07B","32212",.0813344
"G07B","32223",.2151856
"G07B","33329",.2194053
"G07B","33411",.2009516
"G07B","33422",.0565399
"G07B","33429",.1034885
"G07B","33451",.0595122
"G07B","33991",.0353636
"G07C","11331",.0259022
"G07C","33271",.0043041
"G07C","33411",.2770618
"G07C","33422",.0979111
"G07C","33429",.1986989
"G07C","33451",.2820676
"G07C","33611",.1140542
"G07D","32212",.1107325
"G07D","33991",.8892675
"G07F","33329",.0492207
"G07F","33331",.1326104
"G07F","33399",.1248223
"G07F","33411",.0386978
"G07F","33991",.6546487
"G07G","23611",.0270021
"G07G","32212",.1461692
"G07G","33329",.1200765
"G07G","33331",.2445638
"G07G","33411",.1820004
"G07G","33422",.0397515
"G07G","33429",.0320182
"G07G","33451",.0302766
"G07G","33461",.0328067
"G07G","33721",.0392049
"G07G","33991",.1061301
"G08B","33411",.0667956
"G08B","33421",.1013196
"G08B","33422",.0900078
"G08B","33429",.5639369
"G08B","33441",.0373071
"G08B","33451",.06815
"G08B","33531",.036702
"G08B","33999",.0357809
"G08C","33411",.0491756
"G08C","33422",.2646298
"G08C","33429",.5288668
"G08C","33451",.1573278
"G08G","33411",.1236142
"G08G","33422",.2091883
"G08G","33429",.0872974
"G08G","33451",.1914144
"G08G","33611",.0993081
"G08G","33641",.2433313
"G08G","33995",.0458463
"G09B","32212",.0774643
"G09B","33411",.3363553
"G09B","33441",.0259636
"G09B","33451",.0816208
"G09B","33461",.0494251
"G09B","33531",.0266418
"G09B","33611",.0250804
"G09B","33641",.0507402
"G09B","33993",.1867777
"G09B","33999",.1399307
"G09C","32212",.0388491
"G09C","33411",.6629785
"G09C","33421",.0427702
"G09C","33451",.0229115
"G09C","33461",.2324906
"G09D","32212",.2039026
"G09D","33451",.1780756
"G09D","33721",.6180218
"G09F","32212",.2428692
"G09F","32222",.0329793
"G09F","32223",.0271327
"G09F","33441",.0828793
"G09F","33451",.0229786
"G09F","33591",.0308087
"G09F","33721",.0682706
"G09F","33995",.4656376
"G09F","33999",.0264441
"G09G","33411",.3536644
"G09G","33441",.0547657
"G09G","33451",.5540335
"G09G","33461",.0375364
"G10B","33351",.1804374
"G10B","33399",.0273012
"G10B","33721",.0246099
"G10B","33999",.7676515
"G10C","33351",.1426243
"G10C","33999",.8573757
"G10D","33999",1
"G10F","33351",.0761232
"G10F","33361",.0797333
"G10F","33399",.0429768
"G10F","33993",.0918344
"G10F","33999",.7093323
"G10G","33999",1
"G10H","32223",.3790831
"G10H","33999",.6209169
"G10K","31323",.0379271
"G10K","32223",.0508054
"G10K","32619",.0328294
"G10K","32629",.0301245
"G10K","33231",.0324724
"G10K","33331",.0362893
"G10K","33351",.0248588
"G10K","33399",.0255175
"G10K","33411",.0281081
"G10K","33421",.0497642
"G10K","33431",.0586023
"G10K","33441",.0553914
"G10K","33451",.2492266
"G10K","33531",.040331
"G10K","33599",.0424629
"G10K","33721",.0285775
"G10K","33999",.1767116
"G10L","32223",.6374412
"G10L","33411",.1851197
"G10L","33421",.1421927
"G10L","33461",.0352465
"G11B","33331",.062496
"G11B","33411",.1004467
"G11B","33461",.8370572
"G11C","33411",.0333009
"G11C","33441",.8509504
"G11C","33451",.1157487
"G12B","23611",.239512
"G12B","32599",.0296288
"G12B","32619",.0482919
"G12B","33281",.0361971
"G12B","33331",.0599502
"G12B","33399",.0807213
"G12B","33411",.076471
"G12B","33441",.0621766
"G12B","33451",.1188319
"G12B","33611",.0378179
"G12B","33621",.071585
"G12B","33721",.0420439
"G12B","33999",.0967724
"G21B","23611",.0466108
"G21B","32712",.0760101
"G21B","32791",.0360329
"G21B","33142",.2353262
"G21B","33149",.024879
"G21B","33241",.0622825
"G21B","33281",.3073101
"G21B","33391",.027402
"G21B","33429",.0252711
"G21B","33531",.0570571
"G21B","33599",.0537911
"G21B","33991",.0480272
"G21C","23611",.1254879
"G21C","32739",.1515251
"G21C","32791",.0305474
"G21C","33149",.0299646
"G21C","33241",.1508675
"G21C","33242",.031651
"G21C","33281",.0838376
"G21C","33361",.0326424
"G21C","33391",.142833
"G21C","33392",.0265774
"G21C","33399",.0347499
"G21C","33451",.0558149
"G21C","33599",.1035014
"G21D","22131",.131154
"G21D","33241",.2753257
"G21D","33281",.0565398
"G21D","33361",.1068373
"G21D","33391",.2828472
"G21D","33451",.0702878
"G21D","33641",.0770081
"G21F","23611",.0628005
"G21F","32712",.0558932
"G21F","32731",.3304541
"G21F","32739",.3040677
"G21F","32791",.0250077
"G21F","33211",.0579042
"G21F","33242",.026844
"G21F","33243",.0260705
"G21F","33281",.0390234
"G21F","33391",.0236359
"G21F","33392",.0247431
"G21F","33599",.0235556
"G21G","23611",.2508994
"G21G","32592",.2185594
"G21G","33211",.0603628
"G21G","33243",.0463124
"G21G","33281",.0584251
"G21G","33331",.0416118
"G21G","33391",.0583214
"G21G","33599",.2655076
"G21H","32552",.0237805
"G21H","32731",.027369
"G21H","32791",.2978811
"G21H","33232",.0555837
"G21H","33441",.524058
"G21H","33531",.0713278
"G21J","32599",.1895556
"G21J","33299",.8104445
"G21K","23611",.0517532
"G21K","33331",.7503427
"G21K","33392",.0302785
"G21K","33441",.0254853
"G21K","33451",.0371974
"G21K","33511",.0318981
"G21K","33599",.0730447
"H01B","22112",.2366545
"H01B","33211",.1161069
"H01B","33281",.106633
"H01B","33361",.0568537
"H01B","33441",.0323024
"H01B","33531",.0548189
"H01B","33592",.0326928
"H01B","33593",.219563
"H01B","33599",.0345281
"H01B","33651",.0638665
"H01B","33999",.0459801
"H01C","33211",.1020609
"H01C","33231",.1035575
"H01C","33272",.0512462
"H01C","33281",.2930202
"H01C","33441",.3419121
"H01C","33599",.0672765
"H01C","33999",.0409266
"H01F","33531",1
"H01G","33211",.0822753
"H01G","33281",.049467
"H01G","33291",.7768904
"H01G","33441",.052707
"H01G","33599",.0386603
"H01H","33221",.0389569
"H01H","33361",.0216027
"H01H","33399",.0545621
"H01H","33441",.237578
"H01H","33451",.021702
"H01H","33531",.082854
"H01H","33593",.3537925
"H01H","33599",.0346324
"H01H","33999",.1543195
"H01J","23815",.0006916
"H01J","33331",.0821802
"H01J","33511",.9171281
"H01K","33441",.0335189
"H01K","33511",.1983499
"H01K","33593",.7354129
"H01K","33611",.0327184
"H01L","33441",1
"H01M","33591",.1439563
"H01M","33599",.8560437
"H01P","33231",.0271301
"H01P","33272",.0293304
"H01P","33422",.0283855
"H01P","33429",.6383207
"H01P","33441",.2168256
"H01P","33531",.0600077
"H01Q","33429",1
"H01R","33272",.0466928
"H01R","33441",.5878407
"H01R","33593",.2990816
"H01R","33999",.0663848
"H01S","33331",.0754758
"H01S","33391",.0997148
"H01S","33441",.8248094
"H01T","33211",.0304459
"H01T","33272",.1556193
"H01T","33281",.1070478
"H01T","33361",.1271162
"H01T","33421",.0594876
"H01T","33441",.0498601
"H01T","33531",.1530216
"H01T","33593",.030248
"H01T","33599",.0223797
"H01T","33631",.0298595
"H01T","33991",.1297462
"H01T","33999",.1051682
"H02B","33531",.6364071
"H02B","33593",.3343478
"H02B","33699",.029245
"H02G","22112",.0874529
"H02G","23611",.1905994
"H02G","23713",.0010744
"H02G","33351",.048099
"H02G","33361",.0712689
"H02G","33531",.0369502
"H02G","33593",.530451
"H02G","33999",.0341043
"H02H","33441",.0895366
"H02H","33451",.0306418
"H02H","33531",.8575543
"H02H","33593",.0222673
"H02J","22112",.0347829
"H02J","33429",.0213259
"H02J","33441",.0379297
"H02J","33451",.051156
"H02J","33531",.3999138
"H02J","33591",.4278552
"H02J","33599",.0270365
"H02K","23611",.3079028
"H02K","33361",.1102233
"H02K","33391",.0244795
"H02K","33399",.0504286
"H02K","33441",.0428442
"H02K","33531",.3473107
"H02K","33632",.0232751
"H02K","33999",.0935358
"H02M","33441",.0234679
"H02M","33531",.9765321
"H02N","23611",.025923
"H02N","33399",.6751712
"H02N","33441",.0771226
"H02N","33451",.031656
"H02N","33531",.1012958
"H02N","33591",.0651217
"H02N","33599",.0237097
"H02P","33441",.0528836
"H02P","33451",.4884169
"H02P","33531",.4586995
"H02S","33331",.0254907
"H02S","33451",.0242959
"H02S","33531",.0221546
"H02S","33591",.9050388
"H02S","33593",.02302
"H03B","33441",.2836161
"H03B","33451",.5879396
"H03B","33531",.1284443
"H03C","33422",.4283603
"H03C","33429",.358367
"H03C","33441",.0208905
"H03C","33451",.0920644
"H03C","33531",.1003178
"H03D","33422",.1701538
"H03D","33429",.1071509
"H03D","33441",.0564084
"H03D","33451",.555313
"H03D","33531",.110974
"H03F","33422",.0424102
"H03F","33429",.0626276
"H03F","33431",.0260669
"H03F","33441",.1939472
"H03F","33451",.0540189
"H03F","33531",.6209294
"H03G","33421",.0347382
"H03G","33422",.0792759
"H03G","33429",.0867908
"H03G","33431",.6116228
"H03G","33451",.1875724
"H03H","23611",.0310656
"H03H","33221",.0925476
"H03H","33421",.0219515
"H03H","33429",.179403
"H03H","33441",.213673
"H03H","33451",.1617161
"H03H","33531",.2316165
"H03H","33593",.0291961
"H03H","33991",.0388307
"H03J","33422",.0515056
"H03J","33429",.7587979
"H03J","33441",.0221117
"H03J","33451",.1675847
"H03K","33441",.3153809
"H03K","33451",.5973479
"H03K","33531",.0872712
"H03L","33391",.1057903
"H03L","33451",.8942097
"H03M","33411",.1538492
"H03M","33422",.0430214
"H03M","33441",.0246994
"H03M","33451",.7207962
"H03M","33461",.0576339
"H04B","33421",.0310004
"H04B","33422",.4675602
"H04B","33429",.4770761
"H04B","33451",.0243633
"H04H","33411",.1340215
"H04H","33421",.1428475
"H04H","33422",.3298751
"H04H","33429",.2681847
"H04H","33431",.0386791
"H04H","33451",.0476431
"H04H","33461",.0387491
"H04J","33421",.0417247
"H04J","33422",.6475889
"H04J","33429",.1235642
"H04J","33451",.1871222
"H04K","33411",.1095092
"H04K","33421",.0513915
"H04K","33422",.4892379
"H04K","33429",.3027407
"H04K","33461",.0471207
"H04L","33411",.2379165
"H04L","33421",.0788585
"H04L","33422",.2699672
"H04L","33429",.2299117
"H04L","33451",.0907772
"H04L","33461",.0925689
"H04M","33421",.9271225
"H04M","33429",.0728775
"H04N","23611",.0223408
"H04N","33331",.3498594
"H04N","33411",.16906
"H04N","33421",.0699815
"H04N","33429",.1190549
"H04N","33431",.0399132
"H04N","33451",.1397075
"H04N","33461",.0900826
"H04Q","33421",.8331327
"H04Q","33422",.0280458
"H04Q","33429",.1119604
"H04Q","33451",.0268611
"H04R","23611",.3118769
"H04R","33421",.0358706
"H04R","33429",.0410021
"H04R","33431",.3285108
"H04R","33441",.0974084
"H04R","33451",.1560205
"H04R","33999",.0293108
"H04S","23611",.0311415
"H04S","33411",.1018943
"H04S","33431",.7125453
"H04S","33451",.1029315
"H04S","33461",.0514874
"H04W","33421",.0281034
"H04W","33422",.8917981
"H04W","33429",.0800985
"H05B","33441",.0278032
"H05B","33451",.0366785
"H05B","33511",.564894
"H05B","33531",.3706244
"H05C","33299",.0393614
"H05C","33441",.0984293
"H05C","33451",.0258976
"H05C","33531",.8363118
"H05F","23611",.0853852
"H05F","32619",.0754178
"H05F","33392",.0256911
"H05F","33441",.2092292
"H05F","33451",.0240483
"H05F","33531",.1509612
"H05F","33593",.0421954
"H05F","33641",.0619199
"H05F","33999",.3251517
"H05G","23611",.0740894
"H05G","33331",.0274617
"H05G","33411",.0369466
"H05G","33451",.1742735
"H05G","33531",.6151482
"H05G","33911",.0720806
"H05H","23611",.0641505
"H05H","33429",.2329242
"H05H","33441",.0775978
"H05H","33451",.0318681
"H05H","33531",.1078827
"H05H","33599",.4577902
"H05H","33641",.0277865
"H05K","23611",.0642643
"H05K","33281",.0213233
"H05K","33441",.9144124
