ipc4,naics07_4,probability_weight
"F21L","3351",.04453
"F21L","3359",.3643001
"F21L","3399",.0906292
"F21S","2361",.0894234
"F21S","3333",.1987328
"F21S","3344",.1401515
"F21S","3351",.0890025
"F21S","3353",.0409445
"F21S","3359",.3746445
"F21S","3372",.0671008
"F21V","2361",.1213092
"F21V","3328",.0293229
"F21V","3333",.2073936
"F21V","3344",.1257228
"F21V","3351",.0885496
"F21V","3353",.0337868
"F21V","3359",.3271968
"F21V","3372",.0375905
"F21V","3399",.0291277
"F21W","2361",.0419799
"F21W","3333",.2817068
"F21W","3344",.070225
"F21W","3359",.3657206
"F21W","3361",.1252072
"F21W","3362",.030772
"F21W","3363",.0519683
"F21W","3369",.0324203
"F21Y","2361",.0347419
"F21Y","3313",.040664
"F21Y","3328",.0576252
"F21Y","3333",.2253812
"F21Y","3344",.233881
"F21Y","3351",.0415483
"F21Y","3359",.3661584
"F22B","2361",.0237482
"F22B","3324",.6696528
"F22B","3328",.0380553
"F22B","3336",.0324103
"F22B","3339",.2361334
"F22D","2213",.0278354
"F22D","3324",.6112976
"F22D","3336",.027267
"F22D","3339",.3336
"F22G","2361",.034708
"F22G","3324",.6119145
"F22G","3336",.1386518
"F22G","3339",.2147257
"F23B","1131",.1024687
"F23B","2121",.1312408
"F23B","2131",.2367237
"F23B","2361",.0380319
"F23B","3219",.034679
"F23B","3271",.0619001
"F23B","3324",.1348204
"F23B","3339",.137751
"F23B","3372",.1223843
"F23C","2131",.0358135
"F23C","2361",.0530596
"F23C","3271",.254662
"F23C","3324",.3571948
"F23C","3328",.0242807
"F23C","3336",.0356281
"F23C","3339",.1485187
"F23C","3372",.0908426
"F23D","2361",.1387925
"F23D","3241",.2778043
"F23D","3271",.1486752
"F23D","3323",.0232303
"F23D","3324",.0873844
"F23D","3328",.0737695
"F23D","3336",.0351528
"F23D","3339",.08551
"F23D","3352",.0447637
"F23D","3372",.0849174
"F23G","2361",.0364627
"F23G","3251",.0329327
"F23G","3271",.3129577
"F23G","3274",.0289109
"F23G","3324",.3411029
"F23G","3328",.0272882
"F23G","3339",.1586613
"F23G","3345",.0240751
"F23G","3372",.0376086
"F23H","1151",.0260733
"F23H","2121",.1453231
"F23H","2361",.0344531
"F23H","3271",.4455431
"F23H","3273",.0287552
"F23H","3312",.0284652
"F23H","3328",.0292305
"F23H","3336",.072941
"F23H","3339",.0891632
"F23H","3372",.1000524
"F23J","2361",.0282826
"F23J","3271",.0532569
"F23J","3274",.1071883
"F23J","3324",.4804805
"F23J","3339",.2625285
"F23J","3372",.0682632
"F23K","2131",.0399174
"F23K","2361",.0386277
"F23K","3241",.0596734
"F23K","3324",.1808974
"F23K","3336",.0483171
"F23K","3339",.5937112
"F23K","3345",.0388557
"F23L","2361",.0474237
"F23L","3271",.0416602
"F23L","3324",.6353241
"F23L","3328",.0301408
"F23L","3339",.1692636
"F23L","3372",.0761877
"F23M","2381",.2131152
"F23M","3271",.7868847
"F23N","2361",.0288814
"F23N","3241",.0258177
"F23N","3324",.1055066
"F23N","3339",.0591024
"F23N","3345",.7584389
"F23N","3353",.0222531
"F23Q","2361",.0832362
"F23Q","3122",.8781946
"F23Q","3353",.0385691
"F23R","3336",.9594957
"F23R","3364",.0405043
"F24B","3271",.0342217
"F24B","3324",.0453378
"F24B","3352",.9204404
"F24C","2361",.079955
"F24C","3322",.0946177
"F24C","3323",.0227228
"F24C","3324",.0289589
"F24C","3328",.0367323
"F24C","3344",.0289976
"F24C","3345",.0689842
"F24C","3352",.5702121
"F24C","3372",.0447237
"F24C","3399",.0240957
"F24D","2213",.0468364
"F24D","2361",.0225519
"F24D","3324",.5280603
"F24D","3328",.0347105
"F24D","3334",.100072
"F24D","3339",.192593
"F24D","3345",.0425081
"F24D","3352",.0326678
"F24F","2213",.0606667
"F24F","2361",.0375891
"F24F","3324",.6621311
"F24F","3334",.1020877
"F24F","3339",.0918908
"F24F","3345",.0456347
"F24H","2361",.0216395
"F24H","3324",.7109415
"F24H","3328",.0242183
"F24H","3339",.1242291
"F24H","3345",.0289567
"F24H","3352",.0900148
"F24J","3324",.588626
"F24J","3328",.2725866
"F24J","3339",.1387875
"F25B","3324",.8321291
"F25B","3339",.167871
"F25C","2361",.0374239
"F25C","3121",.7060943
"F25C","3324",.1478753
"F25C","3339",.1086066
"F25D","2361",.038059
"F25D","3121",.2029553
"F25D","3324",.0786082
"F25D","3339",.042925
"F25D","3352",.1577466
"F25D","3372",.479706
"F25J","2111",.0516941
"F25J","3324",.8548318
"F25J","3339",.0934741
"F26B","3114",.0338469
"F26B","3211",.0347002
"F26B","3221",.0262913
"F26B","3322",.0257535
"F26B","3324",.2307218
"F26B","3332",.0276132
"F26B","3339",.4776839
"F26B","3345",.0314787
"F26B","3372",.1119105
"F27B","3271",.6678363
"F27B","3273",.0732235
"F27B","3274",.033445
"F27B","3314",.0243249
"F27B","3324",.0276841
"F27B","3328",.1034057
"F27B","3339",.0700804
"F27D","3271",.8829311
"F27D","3273",.0219342
"F27D","3324",.025267
"F27D","3328",.0256329
"F27D","3339",.0442348
"F28B","2213",.0521855
"F28B","3324",.6123194
"F28B","3336",.0421815
"F28B","3339",.2933136
"F28C","2213",.4949918
"F28C","3324",.3472247
"F28C","3339",.1577834
"F28D","3324",.9002223
"F28D","3328",.0353275
"F28D","3339",.0644502
"F28F","3324",.9206291
"F28F","3328",.0309632
"F28F","3339",.0484077
"F28G","3262",.0215171
"F28G","3324",.8829672
"F28G","3339",.0955158
"F41A","3329",1
"F41B","2361",.0345564
"F41B","3322",.0860275
"F41B","3329",.7313142
"F41B","3336",.051246
"F41B","3399",.0968559
"F41C","3329",1
"F41F","3329",.4221051
"F41F","3364",.5778949
"F41G","3329",.9350247
"F41G","3333",.0234065
"F41G","3364",.0415687
"F41H","3152",.0645553
"F41H","3159",.089945
"F41H","3259",.0764095
"F41H","3329",.6026019
"F41H","3364",.0778681
"F41H","3369",.0886203
"F41J","3271",.0687513
"F41J","3329",.8812232
"F41J","3364",.0500255
"F42B","3259",.1601657
"F42B","3329",.6763837
"F42B","3364",.1634506
"F42C","3259",.6079294
"F42C","3329",.3432538
"F42C","3364",.0488168
"F42D","3259",1
"G01B","2361",.0230544
"G01B","3333",.1894452
"G01B","3335",.0389251
"G01B","3336",.0249614
"G01B","3341",.0473517
"G01B","3345",.6762623
"G01C","2361",.041816
"G01C","3333",.2671948
"G01C","3341",.1221458
"G01C","3342",.0389473
"G01C","3345",.5298962
"G01D","2361",.1512703
"G01D","3333",.0614091
"G01D","3336",.0369892
"G01D","3341",.0942829
"G01D","3344",.0956885
"G01D","3345",.5142695
"G01D","3353",.0460905
"G01F","2361",.1686199
"G01F","3336",.1182895
"G01F","3339",.0521918
"G01F","3341",.0331177
"G01F","3344",.0281731
"G01F","3345",.599608
"G01G","2361",.0354658
"G01G","3339",.7049474
"G01G","3341",.0458803
"G01G","3345",.2137065
"G01H","2361",.0643529
"G01H","3222",.0356734
"G01H","3333",.0413096
"G01H","3335",.0222935
"G01H","3336",.069915
"G01H","3341",.1465309
"G01H","3344",.037303
"G01H","3345",.5228068
"G01H","3353",.0598149
"G01J","2361",.0379398
"G01J","3333",.710257
"G01J","3341",.0615328
"G01J","3344",.0562957
"G01J","3345",.1339747
"G01K","2361",.1158439
"G01K","3341",.0864032
"G01K","3344",.1019657
"G01K","3345",.5924059
"G01K","3353",.1033813
"G01L","2361",.2282593
"G01L","3262",.0797351
"G01L","3336",.0881467
"G01L","3339",.0298796
"G01L","3341",.029798
"G01L","3344",.1144499
"G01L","3345",.4297315
"G01M","3262",.1560831
"G01M","3333",.0628458
"G01M","3335",.0229734
"G01M","3336",.1997555
"G01M","3339",.1219335
"G01M","3341",.0816855
"G01M","3345",.3547232
"G01N","2361",.0464407
"G01N","3118",.0329513
"G01N","3221",.0588719
"G01N","3273",.0450587
"G01N","3333",.1614249
"G01N","3336",.0262915
"G01N","3339",.1133065
"G01N","3341",.0945645
"G01N","3344",.03496
"G01N","3345",.3861299
"G01P","2361",.2013386
"G01P","3118",.0422956
"G01P","3333",.0313763
"G01P","3336",.057125
"G01P","3341",.0506517
"G01P","3344",.1571312
"G01P","3345",.4600817
"G01Q","3333",1
"G01R","3118",.0384703
"G01R","3341",.0400549
"G01R","3344",.2340505
"G01R","3345",.2623961
"G01R","3353",.4250282
"G01S","3333",.0335773
"G01S","3341",.0517205
"G01S","3342",.7678065
"G01S","3345",.1468956
"G01T","2361",.1131028
"G01T","3255",.0334889
"G01T","3259",.0382717
"G01T","3261",.06121
"G01T","3333",.0369929
"G01T","3341",.1219294
"G01T","3344",.2626036
"G01T","3345",.3324008
"G01V","2131",.9773253
"G01V","3342",.0226747
"G01W","2361",.0326363
"G01W","3333",.0324017
"G01W","3341",.2393483
"G01W","3342",.2043456
"G01W","3344",.028086
"G01W","3345",.4631821
"G02B","3333",1
"G02C","3333",1
"G02F","3255",.1323368
"G02F","3259",.1684681
"G02F","3328",.0256238
"G02F","3333",.1888566
"G02F","3344",.4623998
"G02F","3345",.022315
"G03B","3333",1
"G03C","3251",.0483347
"G03C","3255",.1026199
"G03C","3259",.3084513
"G03C","3261",.0333894
"G03C","3328",.2617547
"G03C","3333",.1508226
"G03C","3344",.0223322
"G03C","3372",.0722952
"G03D","3255",.0363505
"G03D","3259",.2215622
"G03D","3322",.0417829
"G03D","3332",.1039718
"G03D","3333",.0820159
"G03D","3339",.4182006
"G03D","3372",.0588276
"G03D","3391",.0372887
"G03F","3255",.0604671
"G03F","3259",.0728771
"G03F","3333",.284273
"G03F","3344",.5823829
"G03G","3251",.0484699
"G03G","3255",.0479276
"G03G","3259",.0411725
"G03G","3261",.0225614
"G03G","3321",.0335535
"G03G","3332",.2027216
"G03G","3333",.2451941
"G03G","3336",.0380076
"G03G","3339",.121773
"G03G","3345",.0914495
"G03G","3372",.0250738
"G03G","3399",.0820954
"G03H","3255",.1393098
"G03H","3259",.1938152
"G03H","3333",.5474416
"G03H","3341",.1194334
"G04B","3336",.0213521
"G04B","3345",.9555541
"G04B","3399",.0230937
"G04C","3336",.0283089
"G04C","3344",.0222158
"G04C","3345",.9494753
"G04D","3335",.0265854
"G04D","3345",.9734146
"G04F","3345",.9672642
"G04F","3399",.0327357
"G04G","3345",1
"G04R","3342",.2290969
"G04R","3345",.7709031
"G05B","3341",.2382002
"G05B","3342",.0661851
"G05B","3345",.5959826
"G05B","3346",.0545845
"G05B","3353",.0450476
"G05D","2361",.0378795
"G05D","3336",.029695
"G05D","3339",.0726555
"G05D","3341",.038057
"G05D","3345",.6022348
"G05D","3353",.0294682
"G05D","3364",.19001
"G05F","3344",.1250216
"G05F","3345",.1384434
"G05F","3353",.736535
"G05G","2361",.2557273
"G05G","3336",.1028242
"G05G","3339",.0644267
"G05G","3345",.2426907
"G05G","3361",.1628447
"G05G","3363",.1020352
"G05G","3369",.0694512
"G06C","3221",.0392717
"G06C","3333",.7501232
"G06C","3341",.1199639
"G06C","3372",.0404444
"G06C","3399",.0501968
"G06D","3339",.0814363
"G06D","3341",.2098595
"G06D","3342",.049377
"G06D","3345",.0411166
"G06D","3361",.3913844
"G06D","3362",.0913388
"G06D","3364",.1354874
"G06E","1133",.0443159
"G06E","3333",.3672405
"G06E","3341",.5336316
"G06E","3344",.0206249
"G06E","3346",.0341871
"G06F","3341",.8108054
"G06F","3345",.0268953
"G06F","3346",.1622994
"G06G","1133",.0344671
"G06G","3341",.6974813
"G06G","3345",.0449453
"G06G","3346",.0826975
"G06G","3364",.1404087
"G06J","2211",.1240262
"G06J","3222",.0335276
"G06J","3341",.2696006
"G06J","3344",.0462558
"G06J","3345",.48456
"G06J","3346",.0210978
"G06J","3353",.020932
"G06K","2361",.0368536
"G06K","3221",.0566576
"G06K","3333",.0543128
"G06K","3341",.369035
"G06K","3342",.3648533
"G06K","3344",.0373043
"G06K","3345",.0352678
"G06K","3346",.0457156
"G06M","2361",.0519319
"G06M","3221",.3087706
"G06M","3332",.1515292
"G06M","3333",.0275312
"G06M","3336",.0574397
"G06M","3339",.0490815
"G06M","3341",.0373343
"G06M","3345",.2880483
"G06M","3399",.0283333
"G06N","2372",.0484457
"G06N","3341",.7994646
"G06N","3346",.1520897
"G06Q","1133",.0248069
"G06Q","2389",.0557588
"G06Q","3341",.7262925
"G06Q","3342",.0539096
"G06Q","3346",.1392322
"G06T","3333",.0594836
"G06T","3341",.84352
"G06T","3345",.0314262
"G06T","3346",.0655702
"G07B","2361",.0351971
"G07B","3221",.089179
"G07B","3222",.0976473
"G07B","3332",.2009163
"G07B","3341",.2506436
"G07B","3342",.2021928
"G07B","3345",.0742286
"G07B","3346",.0269808
"G07B","3399",.0230146
"G07C","1133",.025654
"G07C","3341",.2744071
"G07C","3342",.2842723
"G07C","3345",.279365
"G07C","3361",.1130283
"G07C","3363",.0232732
"G07D","3221",.511461
"G07D","3332",.030001
"G07D","3399",.4585381
"G07F","2361",.0352215
"G07F","3121",.0346008
"G07F","3221",.0294054
"G07F","3332",.0855905
"G07F","3333",.2880799
"G07F","3339",.1328602
"G07F","3341",.0840664
"G07F","3342",.0307963
"G07F","3345",.034613
"G07F","3372",.0398671
"G07F","3399",.204899
"G07G","2361",.0308815
"G07G","3221",.1469539
"G07G","3332",.1058815
"G07G","3333",.2797011
"G07G","3341",.2081491
"G07G","3342",.0822918
"G07G","3345",.0346266
"G07G","3346",.0375202
"G07G","3372",.0448376
"G07G","3399",.0291565
"G08B","3341",.0678562
"G08B","3342",.752642
"G08B","3344",.0378995
"G08B","3345",.0692322
"G08B","3353",.0372848
"G08B","3399",.0350853
"G08C","3341",.0544083
"G08C","3342",.749966
"G08C","3345",.1740691
"G08C","3353",.0215566
"G08G","3341",.1355327
"G08G","3342",.2544365
"G08G","3345",.20987
"G08G","3361",.1087646
"G08G","3363",.0246037
"G08G","3364",.2667925
"G09B","3221",.0777138
"G09B","3341",.3639962
"G09B","3344",.0280972
"G09B","3345",.0883282
"G09B","3346",.0534867
"G09B","3353",.0288312
"G09B","3361",.0271119
"G09B","3363",.0329772
"G09B","3364",.0549099
"G09B","3372",.0221638
"G09B","3399",.222384
"G09C","3221",.0351013
"G09C","3341",.6657764
"G09C","3342",.0426424
"G09C","3345",.0230082
"G09C","3346",.2334717
"G09D","3221",.1874182
"G09D","3345",.1817629
"G09D","3372",.6308188
"G09F","3221",.3815909
"G09F","3222",.1241001
"G09F","3341",.0376207
"G09F","3342",.0300232
"G09F","3344",.1428606
"G09F","3345",.0396086
"G09F","3359",.0348087
"G09F","3372",.1176793
"G09F","3399",.0917079
"G09G","3341",.3536644
"G09G","3344",.0547657
"G09G","3345",.5540335
"G09G","3346",.0375364
"G10B","3335",.2212534
"G10B","3372",.0301767
"G10B","3399",.7485698
"G10C","3335",.1736898
"G10C","3399",.8263102
"G10D","3399",1
"G10F","3335",.0909889
"G10F","3336",.0953039
"G10F","3399",.8137072
"G10G","3169",.0227216
"G10G","3399",.9772784
"G10H","3222",.1980545
"G10H","3341",.0293248
"G10H","3345",.023881
"G10H","3399",.7487398
"G10K","3132",.0290199
"G10K","3222",.0335664
"G10K","3261",.0519538
"G10K","3262",.0297287
"G10K","3323",.027924
"G10K","3333",.0381771
"G10K","3335",.0261519
"G10K","3341",.0295703
"G10K","3342",.0542244
"G10K","3343",.0616508
"G10K","3344",.0582729
"G10K","3345",.2621913
"G10K","3353",.042429
"G10K","3359",.0281678
"G10K","3372",.0300641
"G10K","3399",.1969075
"G10L","3222",.4050779
"G10L","3333",.0232652
"G10L","3341",.3362987
"G10L","3342",.1253806
"G10L","3343",.0219191
"G10L","3345",.0240277
"G10L","3346",.0640307
"G11B","3333",.062496
"G11B","3341",.1004467
"G11B","3346",.8370572
"G11C","3341",.0333009
"G11C","3344",.8509504
"G11C","3345",.1157487
"G12B","2361",.2321029
"G12B","3259",.0288395
"G12B","3261",.048368
"G12B","3323",.0398939
"G12B","3328",.0350774
"G12B","3333",.0580957
"G12B","3336",.0243162
"G12B","3339",.0503986
"G12B","3341",.0741054
"G12B","3344",.0602532
"G12B","3345",.115156
"G12B","3361",.0366082
"G12B","3362",.0693706
"G12B","3372",.0407433
"G12B","3399",.086671
"G21B","2361",.0547588
"G21B","3271",.0942033
"G21B","3279",.0483227
"G21B","3314",.1663771
"G21B","3324",.0996981
"G21B","3328",.361031
"G21B","3339",.0397376
"G21B","3345",.025203
"G21B","3353",.0670312
"G21B","3359",.0436372
"G21C","2361",.1450315
"G21C","3273",.121742
"G21C","3279",.0298955
"G21C","3314",.0335683
"G21C","3324",.20102
"G21C","3328",.0968945
"G21C","3336",.0377262
"G21C","3339",.204162
"G21C","3345",.0645076
"G21C","3359",.0654524
"G21D","2213",.102841
"G21D","3324",.2985972
"G21D","3328",.0675149
"G21D","3336",.1275758
"G21D","3339",.2041707
"G21D","3345",.0839316
"G21D","3353",.0234124
"G21D","3364",.0919564
"G21F","2361",.0643803
"G21F","3271",.054969
"G21F","3273",.6209028
"G21F","3274",.0276987
"G21F","3279",.0293396
"G21F","3314",.0230246
"G21F","3321",.0593609
"G21F","3324",.0287273
"G21F","3328",.040005
"G21F","3339",.0515918
"G21G","2361",.3363935
"G21G","3259",.0221545
"G21G","3321",.0809315
"G21G","3324",.0376997
"G21G","3328",.0783335
"G21G","3333",.0557911
"G21G","3339",.0988823
"G21G","3344",.0289918
"G21G","3345",.0227902
"G21G","3353",.0245627
"G21G","3359",.1784135
"G21G","3399",.0350558
"G21H","3279",.2836409
"G21H","3323",.0396094
"G21H","3344",.5956745
"G21H","3353",.0810752
"G21J","3259",.2382502
"G21J","3329",.7617498
"G21K","2361",.0534523
"G21K","3333",.7749773
"G21K","3339",.033924
"G21K","3344",.026322
"G21K","3345",.0384187
"G21K","3351",.0304521
"G21K","3359",.0424536
"H01B","2211",.2615782
"H01B","3321",.1283551
"H01B","3328",.1178818
"H01B","3336",.0628513
"H01B","3339",.0234
"H01B","3344",.03571
"H01B","3353",.0606018
"H01B","3359",.1900065
"H01B","3365",.0706039
"H01B","3399",.0490115
"H01C","3321",.106312
"H01C","3323",.0604411
"H01C","3327",.053298
"H01C","3328",.3052253
"H01C","3344",.3561536
"H01C","3359",.0715886
"H01C","3399",.0469816
"H01F","3353",1
"H01G","3321",.190093
"H01G","3328",.114291
"H01G","3329",.5007421
"H01G","3344",.1217768
"H01G","3359",.0730972
"H01H","2382",.001563
"H01H","3322",.0510457
"H01H","3336",.0283062
"H01H","3339",.0304741
"H01H","3344",.3113008
"H01H","3345",.0284364
"H01H","3353",.1085644
"H01H","3359",.2741663
"H01H","3399",.1661431
"H01J","3328",.0214108
"H01J","3333",.0857871
"H01J","3351",.8928021
"H01K","3327",.03021
"H01K","3328",.0356907
"H01K","3333",.0252807
"H01K","3344",.0587701
"H01K","3351",.3819744
"H01K","3359",.4107701
"H01K","3361",.0573041
"H01L","3344",1
"H01M","3359",1
"H01P","3323",.0536823
"H01P","3327",.0342336
"H01P","3342",.5884703
"H01P","3344",.2534658
"H01P","3353",.0701481
"H01Q","3342",1
"H01R","3323",.0337599
"H01R","3327",.0552459
"H01R","3344",.6966007
"H01R","3359",.1490707
"H01R","3399",.0653227
"H01S","3333",.0804473
"H01S","3339",.0404145
"H01S","3344",.8791382
"H01T","3321",.0358577
"H01T","3327",.182997
"H01T","3328",.126076
"H01T","3336",.1497116
"H01T","3342",.0297647
"H01T","3344",.0587229
"H01T","3353",.1802218
"H01T","3359",.0523981
"H01T","3399",.1842501
"H02B","2361",.0255852
"H02B","3344",.020804
"H02B","3353",.7833704
"H02B","3359",.1342418
"H02B","3369",.0359985
"H02G","2211",.1309852
"H02G","2361",.285521
"H02G","3331",.0225948
"H02G","3335",.0720531
"H02G","3336",.1067621
"H02G","3353",.055352
"H02G","3359",.281941
"H02G","3399",.0447908
"H02H","3344",.0889269
"H02H","3345",.0304331
"H02H","3353",.8517148
"H02H","3359",.0289251
"H02J","2211",.0475062
"H02J","3342",.0294562
"H02J","3344",.0518123
"H02J","3345",.0698795
"H02J","3353",.5462855
"H02J","3359",.2550603
"H02K","2361",.3079731
"H02K","3336",.1102485
"H02K","3339",.0625506
"H02K","3344",.042854
"H02K","3353",.3473901
"H02K","3359",.0247625
"H02K","3361",.0213959
"H02K","3399",.0828252
"H02M","3344",.0234679
"H02M","3353",.9765321
"H02N","2361",.0440142
"H02N","3333",.034482
"H02N","3336",.0361548
"H02N","3339",.4308308
"H02N","3344",.1309449
"H02N","3345",.0537481
"H02N","3353",.1719882
"H02N","3359",.0978369
"H02P","3344",.0528836
"H02P","3345",.4884169
"H02P","3353",.4586995
"H02S","3333",.0684647
"H02S","3336",.0297035
"H02S","3344",.0580754
"H02S","3345",.0652557
"H02S","3353",.0595044
"H02S","3359",.7189963
"H03B","3342",.028706
"H03B","3344",.2754746
"H03B","3345",.5710622
"H03B","3353",.1247572
"H03C","3342",.7377521
"H03C","3344",.0256877
"H03C","3345",.1132057
"H03C","3353",.1233545
"H03D","3342",.2250049
"H03D","3344",.0604905
"H03D","3345",.5954997
"H03D","3353",.1190049
"H03F","3342",.1000151
"H03F","3343",.0262132
"H03F","3344",.1950357
"H03F","3345",.054322
"H03F","3353",.6244141
"H03G","3342",.1921206
"H03G","3343",.6182687
"H03G","3345",.1896107
"H03H","2361",.0330754
"H03H","3322",.0985351
"H03H","3342",.2221123
"H03H","3344",.227497
"H03H","3345",.1721787
"H03H","3353",.2466014
"H03J","3342",.7856208
"H03J","3344",.0249888
"H03J","3345",.1893903
"H03K","3344",.3153809
"H03K","3345",.5973479
"H03K","3353",.0872712
"H03L","3339",.0392006
"H03L","3345",.9607994
"H03M","3341",.153466
"H03M","3342",.045405
"H03M","3344",.0246378
"H03M","3345",.7190008
"H03M","3346",.0574904
"H04B","3342",.9719289
"H04B","3345",.0280711
"H04H","3341",.1431393
"H04H","3342",.7232805
"H04H","3343",.0413106
"H04H","3345",.0508844
"H04H","3346",.0413852
"H04J","3341",.0236681
"H04J","3342",.7155558
"H04J","3345",.2607761
"H04K","3341",.1251155
"H04K","3342",.8001024
"H04K","3345",.0209462
"H04K","3346",.053836
"H04L","3341",.2507111
"H04L","3342",.5560828
"H04L","3345",.095659
"H04L","3346",.097547
"H04M","3342",1
"H04N","2361",.0221307
"H04N","3333",.3465691
"H04N","3341",.16747
"H04N","3342",.1966634
"H04N","3343",.0395378
"H04N","3345",.1383936
"H04N","3346",.0892354
"H04Q","3341",.0250076
"H04Q","3342",.9288104
"H04Q","3345",.0461821
"H04R","2361",.3133484
"H04R","3342",.0750409
"H04R","3343",.3300609
"H04R","3344",.097868
"H04R","3345",.1567567
"H04R","3399",.026925
"H04S","2361",.0303213
"H04S","3341",.0992107
"H04S","3342",.0263375
"H04S","3343",.6937787
"H04S","3345",.1002205
"H04S","3346",.0501314
"H04W","2361",.020993
"H04W","3342",.9790071
"H05B","3344",.0279622
"H05B","3345",.0368883
"H05B","3351",.5624048
"H05B","3353",.3727447
"H05C","3329",.0286958
"H05C","3344",.0995221
"H05C","3345",.0261851
"H05C","3353",.845597
"H05F","2361",.0896425
"H05F","3261",.0818463
"H05F","3332",.0308501
"H05F","3339",.0249197
"H05F","3344",.2196615
"H05F","3345",.0252474
"H05F","3353",.1584882
"H05F","3359",.0278183
"H05F","3364",.0650073
"H05F","3399",.2765186
"H05G","2361",.0740893
"H05G","3333",.0274617
"H05G","3341",.0369466
"H05G","3345",.1742735
"H05G","3353",.6151482
"H05G","3391",.0720806
"H05H","2361",.0847139
"H05H","3323",.0220761
"H05H","3339",.0221476
"H05H","3342",.1907586
"H05H","3344",.1024717
"H05H","3345",.0420833
"H05H","3353",.1424644
"H05H","3359",.3565909
"H05H","3364",.0366935
"H05K","2361",.0642643
"H05K","3328",.0213233
"H05K","3344",.9144124
