ipc4,sitc_rev4_4,probability_weight
"E01F","778.8",.0803931
"E01F","782.2",.2865272
"E01F","792.1",.0378926
"E01H","695.1",.3973351
"E01H","695.4",.0277035
"E01H","718.9",.0600157
"E01H","721.1",.0352543
"E01H","723.4",.1574495
"E01H","723.9",.2863972
"E01H","735.9",.0358446
"E02B","273.4",.0885674
"E02B","678.1",.0315922
"E02B","693.1",.0297045
"E02B","696.6",.0487478
"E02B","718.1",.0367298
"E02B","744.2",.0471383
"E02B","744.3",.0266594
"E02B","744.4",.0675046
"E02B","782.2",.3062153
"E02B","793.5",.2513198
"E02B","793.9",.0658208
"E02C","678.1",.231866
"E02C","693.1",.1774828
"E02C","718.1",.0718327
"E02C","744.2",.0341871
"E02C","744.4",.0526871
"E02C","744.7",.1719906
"E02C","747.8",.0375228
"E02C","748.5",.0271072
"E02C","782.2",.0681967
"E02C","793.1",.0960105
"E02C","793.9",.0311163
"E02D","273.4",.0254817
"E02D","672.6",.028179
"E02D","676.1",.1066837
"E02D","676.4",.0711537
"E02D","679.1",.107649
"E02D","679.3",.0238492
"E02D","679.4",.023773
"E02D","695.4",.0354511
"E02D","699.6",.2217999
"E02D","723.4",.0432693
"E02D","782.2",.3127105
"E02F","722.3",.0543514
"E02F","723.1",.0926023
"E02F","723.2",.7488501
"E02F","723.9",.0792721
"E02F","793.5",.024924
"E03B","273.4",.0296505
"E03B","692.1",.1374075
"E03B","692.4",.1499044
"E03B","743.6",.0417981
"E03B","747.3",.2344453
"E03B","747.8",.270086
"E03B","747.9",.1367083
"E03C","621.2",.0240578
"E03C","724.9",.0262355
"E03C","747.3",.0333934
"E03C","747.8",.6363907
"E03C","747.9",.1602716
"E03C","812.2",.04858
"E03C","821.1",.0336628
"E03C","893.2",.0374081
"E03D","666.1",.2871562
"E03D","747.8",.28341
"E03D","747.9",.0863853
"E03D","812.2",.2716824
"E03D","821.1",.0713662
"E03F","273.4",.1484803
"E03F","278.6",.0317246
"E03F","621.2",.0402858
"E03F","671.2",.2054899
"E03F","672.6",.0478895
"E03F","676.1",.0322911
"E03F","678.1",.0279309
"E03F","692.1",.0321666
"E03F","692.4",.0422866
"E03F","723.9",.0287469
"E03F","743.1",.0530612
"E03F","743.6",.0486046
"E03F","744.2",.0336304
"E03F","747.3",.0478459
"E03F","747.8",.1162387
"E03F","747.9",.0324749
"E03F","811.0",.0051331
"E03F","821.1",.0257187
"E04B","268.2",.0292277
"E04B","273.2",.0409552
"E04B","572.1",.0333089
"E04B","658.5",.3557545
"E04B","663.3",.0353879
"E04B","663.5",.040081
"E04B","672.6",.0361394
"E04B","676.1",.0715033
"E04B","676.4",.0475012
"E04B","694.2",.0531921
"E04B","699.6",.0248802
"E04B","782.2",.2320687
"E04C","273.2",.0468642
"E04C","572.1",.0357873
"E04C","663.3",.2582894
"E04C","676.1",.2416921
"E04C","676.4",.1605621
"E04C","699.6",.0333808
"E04C","782.2",.223424
"E04D","273.1",.0616852
"E04D","278.9",.1705384
"E04D","572.1",.0447446
"E04D","657.1",.0391149
"E04D","659.1",.0237251
"E04D","661.3",.0452966
"E04D","661.8",.49389
"E04D","664.3",.0305046
"E04D","694.2",.034117
"E04D","782.2",.0563835
"E04F","273.1",.0977539
"E04F","273.2",.1729808
"E04F","533.4",.0720317
"E04F","661.3",.0702259
"E04F","662.3",.2371917
"E04F","662.4",.1551493
"E04F","663.3",.0739363
"E04F","666.2",.0769691
"E04F","782.2",.0437613
"E04G","672.6",.0791833
"E04G","676.1",.0920769
"E04G","676.4",.06111
"E04G","679.1",.0991953
"E04G","679.3",.0347607
"E04G","679.4",.0350783
"E04G","691.1",.0692166
"E04G","694.2",.0568078
"E04G","699.3",.0245448
"E04G","742.3",.0713833
"E04G","782.2",.3766432
"E04H","658.2",1
"E05B","661.3",.6702414
"E05B","691.1",.0847446
"E05B","699.1",.0240858
"E05B","778.8",.0954511
"E05B","784.2",.036527
"E05B","785.2",.0285324
"E05B","831.2",.0604177
"E05C","691.1",.9363603
"E05C","699.1",.0377286
"E05C","821.1",.0259111
"E05D","691.1",.4717005
"E05D","699.1",.0302741
"E05D","748.5",.036407
"E05D","821.7",.2752679
"E05D","821.8",.1863506
"E05F","691.1",.0879854
"E05F","699.1",.9120146
"E05G","642.1",.0276448
"E05G","691.1",.1719288
"E05G","692.4",.0332363
"E05G","694.2",.0391246
"E05G","699.1",.6195222
"E05G","778.8",.0336591
"E05G","782.2",.0748841
"E06B","635.3",.2991578
"E06B","664.1",.0425173
"E06B","664.3",.043569
"E06B","691.1",.572789
"E06B","691.2",.0419668
"E06C","533.4",.1237411
"E06C","672.6",.0384311
"E06C","677.0",.078039
"E06C","678.1",.0284704
"E06C","679.1",.028315
"E06C","691.1",.0668432
"E06C","693.1",.0680049
"E06C","694.2",.0463286
"E06C","694.4",.016021
"E06C","699.3",.0924205
"E06C","735.9",.112203
"E06C","744.2",.0432332
"E06C","744.8",.0413173
"E06C","748.5",.0607742
"E06C","748.9",.0279286
"E06C","782.2",.0988318
"E06C","786.8",.029097
"E21B","273.4",.0518351
"E21B","667.2",.1203102
"E21B","678.1",.0277489
"E21B","695.4",.210656
"E21B","695.6",.0548183
"E21B","695.7",.0269378
"E21B","731.4",.3789875
"E21B","735.9",.0361786
"E21B","744.2",.0300021
"E21B","744.3",.0321394
"E21B","747.8",.030386
"E21C","278.9",.0303377
"E21C","322.3",.0323201
"E21C","721.1",.0456953
"E21C","723.2",.0594936
"E21C","723.3",.4856652
"E21C","723.4",.2003905
"E21C","723.9",.0852474
"E21C","724.6",.0276596
"E21C","731.4",.0331906
"E21D","699.6",.26328
"E21D","723.2",.375672
"E21D","723.3",.086407
"E21D","723.4",.073787
"E21D","731.4",.1390706
"E21D","782.2",.0617835
"E21F","278.6",.0989978
"E21F","678.1",.166936
"E21F","679.1",.0328568
"E21F","691.1",.0431477
"E21F","693.1",.1084343
"E21F","699.6",.0343238
"E21F","723.3",.1260944
"E21F","723.4",.0298785
"E21F","723.9",.0333109
"E21F","744.2",.0816788
"E21F","744.7",.0790676
"E21F","744.9",.0361563
"E21F","747.8",.0308956
"E21F","782.2",.0982216
"F01B","713.1",.0437924
"F01B","713.8",.1497105
"F01B","713.9",.1488968
"F01B","718.9",.1095473
"F01B","747.8",.0352053
"F01B","748.1",.3506407
"F01B","748.9",.1622071
"F01C","597.7",.0662692
"F01C","695.4",.080648
"F01C","713.1",.0539649
"F01C","713.8",.2270207
"F01C","713.9",.2289319
"F01C","718.9",.1720366
"F01C","743.1",.0328199
"F01C","748.1",.0413423
"F01C","748.9",.0327931
"F01C","778.3",.0307424
"F01C","892.2",.033431
"F01D","695.4",.0383205
"F01D","712.1",.2953013
"F01D","712.8",.0333038
"F01D","714.8",.5802184
"F01D","714.9",.052856
"F01K","711.1",.026614
"F01K","711.2",.0336393
"F01K","712.1",.7671142
"F01K","712.8",.0462449
"F01K","714.8",.0847374
"F01K","812.1",.0416503
"F01L","713.8",.1749563
"F01L","713.9",.171631
"F01L","747.8",.2397404
"F01L","747.9",.0226197
"F01L","748.1",.2883955
"F01L","748.9",.1026571
"F01M","597.7",.3836449
"F01M","713.8",.0812803
"F01M","713.9",.083039
"F01M","743.6",.2451956
"F01M","743.9",.0424144
"F01M","748.1",.0976826
"F01M","748.9",.0388393
"F01M","848.4",.027904
"F01N","562.1",.1310809
"F01N","713.2",.0433167
"F01N","713.8",.345738
"F01N","713.9",.3558846
"F01N","737.1",.0992515
"F01N","784.2",.0247283
"F01P","713.2",.0281443
"F01P","713.8",.0796712
"F01P","713.9",.0866093
"F01P","747.8",.0256142
"F01P","812.1",.4967093
"F01P","874.6",.2832516
"F02B","713.8",.3770638
"F02B","713.9",.3798115
"F02B","747.8",.0304235
"F02B","748.1",.1041143
"F02B","748.9",.0571728
"F02B","778.3",.0514141
"F02C","714.8",.9133002
"F02C","714.9",.0866997
"F02D","713.2",.0244141
"F02D","713.8",.4594974
"F02D","713.9",.4636808
"F02D","747.8",.0524077
"F02F","597.7",.0279814
"F02F","671.2",.0575961
"F02F","713.8",.2309213
"F02F","713.9",.2284082
"F02F","747.8",.031562
"F02F","748.1",.1093972
"F02F","748.9",.0420629
"F02F","749.2",.0926485
"F02F","778.3",.1181568
"F02F","848.4",.0612657
"F02G","712.1",.0556458
"F02G","713.8",.1605087
"F02G","713.9",.1681415
"F02G","714.8",.3766343
"F02G","741.4",.0791078
"F02G","748.1",.0500297
"F02G","748.9",.0271499
"F02G","812.1",.0827822
"F02K","714.4",.5846526
"F02K","714.8",.1993338
"F02K","714.9",.0561912
"F02K","741.7",.0503991
"F02K","792.2",.0364744
"F02K","792.3",.0364744
"F02K","792.4",.0364744
"F02M","713.2",.0247056
"F02M","713.8",.2497433
"F02M","713.9",.2559993
"F02M","742.2",.1968722
"F02M","743.6",.0834786
"F02M","747.8",.1577286
"F02M","747.9",.0314725
"F02N","713.2",.1353042
"F02N","713.8",.230034
"F02N","713.9",.2523938
"F02N","716.1",.0385812
"F02N","748.1",.0992378
"F02N","748.5",.0540115
"F02N","748.9",.1180816
"F02N","778.1",.0723561
"F02P","593.2",.0207291
"F02P","713.8",.090599
"F02P","713.9",.0906127
"F02P","778.3",.7980591
"F03B","695.4",.0265756
"F03B","716.5",.0272879
"F03B","718.1",.9461364
"F03C","718.9",1
"F03D","658.2",.0412309
"F03D","695.4",.4217371
"F03D","716.5",.4322539
"F03D","718.9",.1047781
"F03G","711.2",.03735
"F03G","712.1",.3855
"F03G","716.1",.0454219
"F03G","716.5",.2399489
"F03G","716.9",.0271836
"F03G","718.9",.0311485
"F03G","748.1",.0249475
"F03G","748.5",.0689453
"F03G","748.9",.0895966
"F03G","778.1",.0499578
"F03H","351.0",.1330599
"F03H","514.8",.0982962
"F03H","593.2",.2287307
"F03H","678.2",.0187207
"F03H","689.1",.0416275
"F03H","692.1",.0695485
"F03H","692.4",.0498994
"F03H","718.7",.057516
"F03H","735.9",.0442238
"F03H","737.1",.0747743
"F03H","871.9",.183603
"F04B","597.7",.037226
"F04B","742.3",.0255295
"F04B","742.4",.0021115
"F04B","743.1",.6100583
"F04B","743.8",.0290656
"F04B","747.3",.0444227
"F04B","747.8",.1358843
"F04B","747.9",.0539587
"F04B","748.1",.0369787
"F04B","748.9",.0247646
"F04C","597.7",.2052816
"F04C","742.5",.0189654
"F04C","743.1",.5861132
"F04C","743.8",.0624035
"F04C","748.1",.0820708
"F04C","748.9",.0451655
"F04D","695.4",.264627
"F04D","742.6",.4855706
"F04D","743.4",.2498025
"F04F","742.6",.0251172
"F04F","742.7",.0870571
"F04F","743.1",.470079
"F04F","743.8",.0335966
"F04F","747.1",.0243686
"F04F","747.3",.1608505
"F04F","747.8",.121282
"F04F","747.9",.0776491
"F15B","718.9",.2140277
"F15B","723.2",.0386427
"F15B","747.1",.0832001
"F15B","747.3",.1362994
"F15B","747.4",.1433636
"F15B","747.8",.3089993
"F15B","747.9",.0754672
"F15C","737.1",.0337532
"F15C","747.3",.0351702
"F15C","747.8",.8910435
"F15C","747.9",.0400332
"F15D","662.4",.0330154
"F15D","695.4",.0766302
"F15D","714.8",.0816108
"F15D","735.9",.0295399
"F15D","747.8",.1741237
"F15D","747.9",.0473738
"F15D","771.2",.1539105
"F15D","792.2",.1226222
"F15D","792.3",.1226222
"F15D","792.4",.1226222
"F15D","792.9",.0359292
"F16B","583.9",.0722791
"F16B","694.2",.054921
"F16B","695.3",.0990501
"F16B","695.4",.0868858
"F16B","699.3",.0359796
"F16B","735.9",.0694024
"F16B","749.2",.07863
"F16B","784.2",.0285229
"F16B","821.3",.0389141
"F16B","821.5",.0525166
"F16B","821.7",.2606243
"F16B","821.8",.1222741
"F16C","597.7",.0704928
"F16C","746.1",.1924461
"F16C","746.2",.0246652
"F16C","746.3",.0031186
"F16C","746.4",.0061221
"F16C","746.8",.1924461
"F16C","746.9",.4348151
"F16C","748.2",.0355876
"F16C","892.2",.0403064
"F16D","746.9",.0248179
"F16D","748.1",.0351119
"F16D","748.5",.0420553
"F16D","748.6",.5647112
"F16D","748.9",.2779032
"F16D","784.2",.0303957
"F16D","784.3",.0250048
"F16F","747.8",.132992
"F16F","748.1",.0988645
"F16F","748.5",.216679
"F16F","748.9",.2646566
"F16F","784.2",.1566494
"F16F","784.3",.0745215
"F16F","821.1",.055637
"F16G","629.2",.3650213
"F16G","678.1",.0480271
"F16G","693.1",.0593418
"F16G","748.3",.481527
"F16G","748.5",.0228121
"F16G","748.9",.0232707
"F16H","597.7",.038366
"F16H","737.1",.0370892
"F16H","746.9",.0303863
"F16H","748.1",.0284049
"F16H","748.4",.314648
"F16H","748.5",.0732319
"F16H","748.6",.1071459
"F16H","748.9",.3707277
"F16J","597.7",.1375289
"F16J","621.2",.0673465
"F16J","663.8",.0282468
"F16J","749.2",.7668778
"F16K","747.3",.0492192
"F16K","747.4",.0356028
"F16K","747.8",.6341721
"F16K","747.9",.1977613
"F16K","793.3",.0000658
"F16K","821.1",.0831788
"F16L","571.1",.0375355
"F16L","581.3",.0079517
"F16L","581.4",.1053328
"F16L","581.5",.0416113
"F16L","581.6",.1279436
"F16L","583.9",.0592872
"F16L","621.2",.047035
"F16L","621.4",.0407775
"F16L","679.1",.1581369
"F16L","679.3",.1181649
"F16L","679.4",.1173327
"F16L","679.5",.0993773
"F16L","749.2",.0395136
"F16M","642.3",.263673
"F16M","694.2",.0332815
"F16M","735.9",.046147
"F16M","748.9",.0333734
"F16M","761.4",.0017593
"F16M","761.5",.0680501
"F16M","763.3",.0470968
"F16M","821.1",.2632152
"F16M","881.2",.1382791
"F16M","899.4",.1051247
"F16N","597.7",1
"F16P","658.5",.1467768
"F16P","695.5",.0437944
"F16P","723.9",.1876757
"F16P","731.1",.0462398
"F16P","733.1",.0497674
"F16P","735.9",.123885
"F16P","737.4",.0400047
"F16P","748.9",.0345029
"F16P","749.9",.0710004
"F16P","774.1",.1396703
"F16P","778.8",.0453027
"F16P","871.9",.07138
"F16S","292.3",.0455507
"F16S","583.9",.0783462
"F16S","621.1",.0109664
"F16S","672.6",.2484086
"F16S","676.8",.1231616
"F16S","679.1",.2509775
"F16S","679.3",.0415491
"F16S","679.4",.0575235
"F16S","684.2",.0333909
"F16S","735.9",.0533525
"F16S","821.7",.0567729
"F16T","711.9",.022069
"F16T","747.8",.5881186
"F16T","747.9",.2568616
"F16T","821.1",.1329508
"F17B","345.0",.3107738
"F17B","678.1",.1600962
"F17B","692.1",.1700798
"F17B","692.4",.1939069
"F17B","693.1",.109342
"F17B","874.5",.0558013
"F17C","343.1",.1455405
"F17C","343.2",.2831467
"F17C","344.2",.1519691
"F17C","344.9",.1236404
"F17C","692.1",.1097517
"F17C","692.4",.1323272
"F17C","747.4",.0256373
"F17C","747.8",.0279871
"F17D","343.1",.1296211
"F17D","343.2",.6304628
"F17D","345.0",.0645312
"F17D","551.4",.00472
"F17D","743.1",.0479758
"F17D","747.4",.0274489
"F17D","747.8",.0696172
"F17D","747.9",.025623
"F21H","285.2",.0258763
"F21H","344.2",.0982774
"F21H","551.3",.1344228
"F21H","651.2",.5668583
"F21H","689.1",.0569975
"F21H","899.3",.1175677
"F21K","642.2",.386118
"F21K","664.1",.0697187
"F21K","664.3",.0485268
"F21K","664.9",.1111924
"F21K","772.2",.0366579
"F21K","772.5",.044702
"F21K","776.3",.1365184
"F21K","813.1",.0546712
"F21K","899.3",.1118946
"F21L","778.1",.1055179
"F21L","813.1",.706395
"F21L","813.8",.07703
"F21L","813.9",.0880396
"F21L","899.3",.0230175
"F21S","659.3",.0007915
"F21S","772.5",.202942
"F21S","776.3",.0421219
"F21S","778.1",.0414944
"F21S","812.1",.0425907
"F21S","813.1",.4768125
"F21S","813.9",.1310562
"F21S","894.4",.0230092
"F21S","899.3",.0391815
"F21V","772.5",.2177442
"F21V","776.3",.0304152
"F21V","778.1",.0326581
"F21V","812.1",.0497262
"F21V","813.1",.4613531
"F21V","813.9",.1324665
"F21V","899.3",.0756368
"F21W","772.5",.4042513
"F21W","772.8",.0303605
"F21W","776.3",.0556953
"F21W","778.1",.1473348
"F21W","784.2",.0458152
"F21W","784.3",.0260458
"F21W","812.1",.1146946
"F21W","813.1",.127351
"F21W","813.9",.0484514
"F21Y","772.5",.2193721
"F21Y","776.3",.1135787
"F21Y","778.1",.0463833
"F21Y","812.1",.2067619
"F21Y","813.1",.3299
"F21Y","813.9",.0840039
"F22B","711.1",.300166
"F22B","711.9",.1039838
"F22B","812.1",.5958502
"F22D","711.1",.2700233
"F22D","711.9",.0642328
"F22D","712.1",.0490749
"F22D","812.1",.616669
"F22G","711.1",.2339949
"F22G","712.1",.0863669
"F22G","812.1",.6796382
"F23B","562.2",.0860952
"F23B","782.2",.0523226
"F23B","812.1",.8615822
"F23C","562.2",.1237969
"F23C","812.1",.8762031
"F23D","343.2",.0601215
"F23D","345.0",.052194
"F23D","593.2",.1387447
"F23D","662.4",.1094466
"F23D","663.9",.0506068
"F23D","697.3",.0354653
"F23D","714.8",.0380482
"F23D","741.2",.1109084
"F23D","741.3",.0242728
"F23D","745.6",.0479402
"F23D","782.2",.1883005
"F23D","812.1",.1183298
"F23D","899.3",.0256212
"F23G","562.2",.037033
"F23G","741.3",.9359348
"F23G","812.1",.0270321
"F23H","322.1",.0453204
"F23H","562.2",.1308383
"F23H","741.3",.1990766
"F23H","782.2",.1385208
"F23H","812.1",.486244
"F23J","562.2",.2886657
"F23J","741.3",.0585936
"F23J","812.1",.6527407
"F23K","246.2",.0261413
"F23K","322.1",.045456
"F23K","322.2",.0685046
"F23K","812.1",.859898
"F23L","741.3",.0511536
"F23L","812.1",.9488464
"F23M","662.3",.1094576
"F23M","663.7",.0108207
"F23M","741.3",.0940777
"F23M","782.2",.0238587
"F23M","812.1",.7617852
"F23N","593.2",.1698545
"F23N","741.2",.0302306
"F23N","747.4",.0478674
"F23N","747.8",.1788708
"F23N","782.2",.0248718
"F23N","812.1",.439513
"F23N","874.6",.1087919
"F23Q","593.2",.4240476
"F23Q","778.3",.0463417
"F23Q","899.3",.5296108
"F23R","714.8",.9322135
"F23R","714.9",.0677865
"F24B","245.0",.0021555
"F24B","322.1",.1722708
"F24B","562.2",.0374791
"F24B","697.3",.5345786
"F24B","782.2",.1548956
"F24B","812.1",.0986203
"F24C","593.2",.0371885
"F24C","697.3",.6936538
"F24C","741.3",.0388231
"F24C","743.4",.0834885
"F24C","775.8",.0570147
"F24C","782.2",.0898313
"F24D","741.4",.1154821
"F24D","747.8",.0386915
"F24D","775.8",.0373645
"F24D","812.1",.7808121
"F24D","874.6",.0276499
"F24F","741.5",1
"F24H","741.4",.0248208
"F24H","741.8",.0325565
"F24H","775.8",.596594
"F24H","812.1",.3460287
"F24J","664.1",.1450313
"F24J","664.3",.0466101
"F24J","682.7",.0372151
"F24J","692.1",.097305
"F24J","692.4",.1386949
"F24J","741.4",.0333832
"F24J","747.8",.0285566
"F24J","775.8",.4444309
"F24J","812.1",.0287729
"F25B","741.4",.6187963
"F25B","741.5",.3552213
"F25B","747.8",.0259824
"F25C","741.4",.9690264
"F25C","775.2",.0309736
"F25D","741.4",.9469608
"F25D","775.2",.0530392
"F25J","342.1",.0278244
"F25J","343.1",.6254269
"F25J","343.2",.313924
"F25J","522.1",.0068018
"F25J","522.2",.0260229
"F26B","322.2",.0374631
"F26B","741.8",.8605738
"F26B","741.9",.1019631
"F27B","562.2",.050531
"F27B","741.3",.949469
"F27D","562.2",.109279
"F27D","662.3",.1260897
"F27D","662.4",.0486345
"F27D","663.9",.0424977
"F27D","696.6",.0423654
"F27D","741.3",.6311336
"F28B","711.2",.9210942
"F28B","711.9",.0213512
"F28B","712.1",.0575546
"F28C","682.7",.0262356
"F28C","691.1",.6929561
"F28C","711.2",.0844587
"F28C","718.1",.0540804
"F28C","741.5",.0282847
"F28C","741.7",.0261931
"F28C","812.1",.0877913
"F28D","679.3",.0259394
"F28D","679.4",.0256436
"F28D","682.7",.0344149
"F28D","692.4",.0280589
"F28D","741.4",.027079
"F28D","741.5",.0482725
"F28D","741.7",.0237724
"F28D","812.1",.7868193
"F28F","679.3",.0716066
"F28F","679.4",.0707901
"F28F","682.1",.0267481
"F28F","682.7",.1239868
"F28F","684.2",.0244318
"F28F","741.5",.0841664
"F28F","812.1",.5982702
"F28G","682.7",.0373825
"F28G","711.2",.3275628
"F28G","711.9",.044405
"F28G","735.9",.0343659
"F28G","741.5",.144429
"F28G","747.8",.0481886
"F28G","812.1",.3636662
"F41A","891.2",.1504439
"F41A","891.3",.6252966
"F41A","891.9",.2242595
"F41B","891.1",.0319528
"F41B","891.2",.0643897
"F41B","891.3",.3857824
"F41B","891.9",.3639204
"F41B","894.2",.1539546
"F41C","891.3",.701304
"F41C","891.9",.298696
"F41F","891.2",1
"F41G","871.1",.104596
"F41G","871.9",.0454049
"F41G","891.2",.2417077
"F41G","891.3",.4602883
"F41G","891.9",.1480031
"F41H","571.1",.0354013
"F41H","663.9",.0716453
"F41H","764.8",.0774322
"F41H","848.4",.2025755
"F41H","891.2",.5708694
"F41H","891.3",.0420763
"F41J","752.6",.0093909
"F41J","764.8",.0860715
"F41J","871.9",.0442512
"F41J","891.2",.2405476
"F41J","891.3",.453424
"F41J","891.9",.1331588
"F41J","899.9",.0331561
"F42B","593.2",.0219149
"F42B","593.3",.2683269
"F42B","891.2",.7097582
"F42C","593.2",.3620183
"F42C","891.2",.6379817
"F42D","523.5",.0591938
"F42D","593.2",.7071044
"F42D","593.3",.0253803
"F42D","891.2",.2083214
"G01B","735.9",.0441084
"G01B","871.9",.1828948
"G01B","874.2",.6061438
"G01B","874.5",.1668531
"G01C","735.9",.0371607
"G01C","792.2",.0481377
"G01C","792.3",.0481377
"G01C","792.4",.0481377
"G01C","871.1",.0956467
"G01C","871.9",.3054682
"G01C","873.2",.0366606
"G01C","874.1",.3521165
"G01C","874.5",.0285341
"G01D","735.9",.0316867
"G01D","737.1",.1210831
"G01D","772.3",.118878
"G01D","871.9",.0556374
"G01D","873.1",.0369618
"G01D","873.2",.0372202
"G01D","874.5",.2843549
"G01D","884.1",.2566939
"G01D","885.7",.0574841
"G01F","747.8",.0254145
"G01F","873.1",.6994932
"G01F","874.3",.1790131
"G01F","874.5",.0326344
"G01F","874.9",.0634448
"G01G","745.3",.9332521
"G01G","874.5",.066748
"G01H","735.9",.0696669
"G01H","737.1",.0466414
"G01H","764.2",.374039
"G01H","764.9",.0342319
"G01H","871.9",.1048731
"G01H","874.5",.0278674
"G01H","874.7",.0937176
"G01H","884.1",.2489627
"G01J","774.1",.0524442
"G01J","871.9",.0661485
"G01J","874.4",.6557115
"G01J","874.5",.0589894
"G01J","874.6",.0284005
"G01J","884.1",.0291558
"G01J","884.3",.1091502
"G01K","874.5",.3616018
"G01K","874.6",.6158798
"G01K","884.1",.0225184
"G01L","278.5",.0485977
"G01L","663.9",.0613552
"G01L","664.1",.0347583
"G01L","693.1",.0573555
"G01L","735.9",.058433
"G01L","737.1",.0651582
"G01L","742.1",.0141104
"G01L","752.2",.0009115
"G01L","772.3",.0396513
"G01L","776.3",.0656318
"G01L","778.6",.0674875
"G01L","874.3",.0599246
"G01L","874.5",.1383289
"G01L","874.6",.1369234
"G01L","884.1",.1513727
"G01M","695.4",.0398596
"G01M","713.8",.0524383
"G01M","713.9",.0541337
"G01M","735.9",.0552031
"G01M","743.1",.0840737
"G01M","747.8",.0365183
"G01M","748.1",.0523052
"G01M","748.4",.034757
"G01M","748.9",.114286
"G01M","761.3",.0025294
"G01M","784.2",.0443463
"G01M","784.3",.0691235
"G01M","792.2",.0342283
"G01M","792.3",.0342283
"G01M","792.4",.0342283
"G01M","871.9",.0613082
"G01M","874.5",.0689071
"G01M","884.1",.1275258
"G01N","735.9",.0880316
"G01N","774.2",.1862894
"G01N","871.3",.0686649
"G01N","871.9",.0734889
"G01N","874.3",.0605777
"G01N","874.4",.4833324
"G01N","874.5",.039615
"G01P","735.9",.0318076
"G01P","737.1",.0279473
"G01P","776.3",.0281524
"G01P","871.9",.0646023
"G01P","873.2",.8084171
"G01P","898.9",.0390733
"G01Q","871.3",.8860565
"G01Q","871.4",.1139435
"G01R","737.1",.0518809
"G01R","771.1",.0752574
"G01R","772.3",.0350167
"G01R","772.4",.0351343
"G01R","776.3",.0889176
"G01R","776.4",.1241064
"G01R","778.1",.0840583
"G01R","873.1",.2243197
"G01R","874.7",.200607
"G01R","885.7",.0807016
"G01S","764.8",1
"G01T","525.1",.0325901
"G01T","774.2",.9674098
"G01V","695.4",.0337196
"G01V","737.1",.0420434
"G01V","764.8",.1047908
"G01V","774.2",.3109198
"G01V","874.1",.3391837
"G01V","891.3",.1008124
"G01V","891.9",.0685302
"G01W","764.8",.1068457
"G01W","874.1",.8433146
"G01W","874.5",.0498396
"G02B","871.1",.0458752
"G02B","871.3",.0467935
"G02B","871.9",.0762563
"G02B","884.1",.6407284
"G02B","884.3",.1903466
"G02C","884.2",1
"G02F","664.1",.0790883
"G02F","664.3",.1069335
"G02F","735.9",.0330804
"G02F","776.3",.3731516
"G02F","776.8",.0505995
"G02F","841.1",.0230223
"G02F","842.1",.0489172
"G02F","871.9",.2015065
"G02F","884.3",.0837007
"G03B","751.9",.0250486
"G03B","761.5",.5782878
"G03B","774.2",.0306138
"G03B","881.1",.1011974
"G03B","881.2",.03088
"G03B","881.3",.1602353
"G03B","882.2",.0098942
"G03B","882.3",.0100633
"G03B","884.3",.0537796
"G03C","514.8",.053674
"G03C","523.2",.0538823
"G03C","524.3",.8148277
"G03C","592.2",.0256755
"G03C","897.3",.0519405
"G03D","751.9",.0402001
"G03D","774.2",.0550549
"G03D","881.3",.1297246
"G03D","882.1",.0303736
"G03D","882.4",.0095475
"G03D","882.5",.0250555
"G03D","882.6",.2366813
"G03D","883.1",.2366813
"G03D","883.9",.2366813
"G03F","512.3",.0026426
"G03F","512.4",.0943303
"G03F","513.9",.0537584
"G03F","515.6",.0507614
"G03F","516.1",.0293521
"G03F","531.1",.0349737
"G03F","726.3",.0393515
"G03F","726.5",.0305092
"G03F","726.6",.0598857
"G03F","735.9",.0942472
"G03F","774.2",.0736047
"G03F","776.3",.1534636
"G03F","776.4",.0310991
"G03F","871.9",.2262376
"G03F","884.3",.0257828
"G03G","511.2",.0246945
"G03G","522.5",.0251357
"G03G","531.1",.1335652
"G03G","735.9",.0570559
"G03G","751.9",.6952448
"G03G","871.9",.064304
"G03H","735.9",.0916776
"G03H","871.9",.8261998
"G03H","884.3",.0821227
"G04B","664.9",.0530775
"G04B","885.3",.026929
"G04B","885.4",.3028994
"G04B","885.7",.2331911
"G04B","885.9",.383903
"G04C","278.5",.1569248
"G04C","885.4",.1145982
"G04C","885.7",.4309579
"G04C","885.9",.297519
"G04D","278.5",.0442439
"G04D","664.9",.0272644
"G04D","885.4",.1567768
"G04D","885.5",.1180772
"G04D","885.7",.1062638
"G04D","885.9",.547374
"G04F","278.5",.0330383
"G04F","885.7",.4534925
"G04F","885.9",.0969606
"G04F","898.9",.4165086
"G04G","885.4",.3322505
"G04G","885.7",.5106499
"G04G","885.9",.1570995
"G04R","762.8",.0222287
"G04R","885.4",.4266405
"G04R","885.7",.4762245
"G04R","885.9",.0749062
"G05B","723.9",.0531872
"G05B","735.9",.0593376
"G05B","737.1",.2598421
"G05B","741.5",.083089
"G05B","747.8",.042894
"G05B","752.7",.0390232
"G05B","772.3",.0735834
"G05B","774.1",.0621988
"G05B","778.1",.0437426
"G05B","885.7",.242471
"G05B","885.9",.0406311
"G05D","741.5",.0397089
"G05D","747.8",.099957
"G05D","772.3",.0590367
"G05D","792.1",.0343979
"G05D","792.2",.121601
"G05D","792.3",.121601
"G05D","792.4",.121601
"G05D","874.6",.4020965
"G05F","737.1",.2067696
"G05F","771.2",.036813
