ipc4,hs2007_2,probability_weight
"C09G","28",.3546767
"C09G","29",.1574636
"C09G","34",.266787
"C09G","38",.0402389
"C09G","39",.025713
"C09G","71",.0383573
"C09G","76",.0373614
"C09G","87",.0242228
"C09H","05",.4045883
"C09H","35",.5954116
"C09J","29",.0323281
"C09J","35",.9352679
"C09J","39",.032404
"C09K","27",.0333211
"C09K","28",.4774607
"C09K","29",.2066633
"C09K","31",.0581503
"C09K","34",.0325462
"C09K","38",.0336237
"C09K","39",.0350166
"C09K","79",.0731437
"C09K","81",.0500744
"C10B","27",.9621174
"C10B","84",.0378826
"C10C","27",1
"C10F","27",1
"C10G","27",.6784917
"C10G","28",.1554264
"C10G","29",.0652295
"C10G","34",.0462589
"C10G","38",.0545936
"C10H","28",.9529333
"C10H","84",.0470667
"C10J","27",.8729116
"C10J","28",.0216573
"C10J","84",.1054311
"C10K","27",.9344715
"C10K","28",.0655285
"C10L","15",.0468892
"C10L","27",.4756002
"C10L","28",.0462276
"C10L","29",.1865255
"C10L","34",.0485022
"C10L","38",.1962554
"C10M","29",.0427521
"C10M","34",.9330683
"C10M","38",.0241796
"C10N","29",.0436245
"C10N","34",.9563755
"C11B","12",.1580287
"C11B","15",.6121342
"C11B","23",.0702855
"C11B","24",.0227908
"C11B","29",.0229405
"C11B","33",.1138204
"C11C","12",.0222214
"C11C","15",.6206284
"C11C","23",.0499239
"C11C","29",.0394338
"C11C","34",.2677925
"C11D","28",.0966272
"C11D","29",.1881627
"C11D","33",.0798129
"C11D","34",.6353973
"C12C","11",.3206984
"C12C","21",.2590672
"C12C","22",.4202344
"C12F","21",.1367407
"C12F","22",.8297389
"C12F","23",.0335204
"C12G","21",.0525527
"C12G","22",.9474473
"C12H","22",1
"C12J","10",.0226462
"C12J","20",.0814392
"C12J","21",.0707911
"C12J","22",.8251235
"C12L","22",.9724773
"C12L","45",.0275227
"C12M","17",.0407863
"C12M","21",.130313
"C12M","28",.0420088
"C12M","35",.0897805
"C12M","38",.0612783
"C12M","39",.100021
"C12M","70",.1088191
"C12M","84",.3732342
"C12M","90",.0537588
"C12N","12",.0576514
"C12N","17",.1368711
"C12N","21",.4254863
"C12N","29",.2257701
"C12N","35",.1542212
"C12P","08",.0699688
"C12P","11",.0395733
"C12P","17",.2744924
"C12P","21",.2980603
"C12P","29",.2355182
"C12P","35",.082387
"C12Q","17",.3027798
"C12Q","21",.1014552
"C12Q","28",.0576292
"C12Q","29",.1265198
"C12Q","30",.023638
"C12Q","35",.387978
"C12R","11",.0254183
"C12R","17",.112843
"C12R","21",.5990301
"C12R","22",.1178264
"C12R","29",.0968997
"C12R","35",.0479825
"C12S","11",.0372582
"C12S","17",.110843
"C12S","19",.0299864
"C12S","21",.0990546
"C12S","22",.0227113
"C12S","28",.0802599
"C12S","29",.0494346
"C12S","31",.0240925
"C12S","35",.5230108
"C12S","38",.0233487
"C13B","17",1
"C13D","20",.237934
"C13D","23",.7620661
"C13F","08",.6790294
"C13F","17",.2548771
"C13F","20",.0660935
"C13G","22",.9799485
"C13G","29",.0200515
"C13K","17",1
"C14B","41",.7203625
"C14B","43",.2504516
"C14B","64",.029186
"C14C","29",.0319191
"C14C","41",.8541443
"C14C","43",.0790865
"C14C","64",.0348502
"C21B","26",.7538677
"C21B","72",.0703035
"C21B","73",.0570656
"C21B","84",.1187631
"C21C","26",.3903829
"C21C","72",.3294653
"C21C","73",.0656895
"C21C","81",.0345981
"C21C","82",.1507883
"C21C","84",.0290759
"C21D","72",.7505983
"C21D","73",.1926587
"C21D","76",.0237414
"C21D","84",.0330016
"C22B","26",.4543166
"C22B","71",.1857569
"C22B","75",.0405768
"C22B","79",.1554381
"C22B","81",.1639117
"C22C","72",.5214226
"C22C","73",.0213971
"C22C","75",.147903
"C22C","76",.081562
"C22C","79",.0250541
"C22C","81",.2026611
"C22F","72",.026221
"C22F","74",.1275201
"C22F","75",.0874259
"C22F","76",.6618492
"C22F","81",.0969838
"C23C","28",.1718248
"C23C","69",.022603
"C23C","71",.1137497
"C23C","72",.137659
"C23C","73",.0319076
"C23C","75",.0768576
"C23C","76",.0617913
"C23C","79",.2922524
"C23C","81",.0913545
"C23D","28",.1250716
"C23D","69",.0831184
"C23D","70",.1924813
"C23D","72",.1999194
"C23D","73",.1374218
"C23D","75",.096397
"C23D","76",.0567205
"C23D","79",.0394468
"C23D","81",.0694233
"C23F","28",.3684823
"C23F","29",.0762506
"C23F","38",.0887497
"C23F","71",.0237698
"C23F","72",.076282
"C23F","73",.0977288
"C23F","74",.0262239
"C23F","76",.0484782
"C23F","79",.1618642
"C23F","81",.0321705
"C23G","28",.2793931
"C23G","29",.0622696
"C23G","38",.0828415
"C23G","72",.058428
"C23G","73",.3923603
"C23G","74",.033636
"C23G","76",.069085
"C23G","79",.0219863
"C25B","28",.2953138
"C25B","71",.5856984
"C25B","75",.0754695
"C25B","83",.0435183
"C25C","28",.0661216
"C25C","71",.0246838
"C25C","72",.1214998
"C25C","73",.0279119
"C25C","74",.0990571
"C25C","76",.5984481
"C25C","79",.0368409
"C25C","81",.0254368
"C25D","28",.0683849
"C25D","71",.091731
"C25D","72",.0790889
"C25D","73",.0321936
"C25D","74",.1391243
"C25D","75",.251947
"C25D","76",.0656397
"C25D","79",.1552478
"C25D","80",.0625977
"C25D","81",.0540452
"C25F","28",.1359546
"C25F","71",.0512614
"C25F","72",.111858
"C25F","73",.115115
"C25F","74",.0673663
"C25F","75",.0218976
"C25F","76",.4437759
"C25F","81",.0250273
"C25F","83",.0277439
"C30B","28",.3003339
"C30B","68",.1049456
"C30B","71",.5258894
"C30B","85",.0450962
"C30B","90",.0237348
"C40B","28",.0247461
"C40B","29",.3281778
"C40B","30",.0479328
"C40B","35",.2047567
"C40B","39",.042973
"C40B","70",.0593967
"C40B","79",.052186
"C40B","84",.1364875
"C40B","90",.1033434
"D01B","50",.5898698
"D01B","51",.0793076
"D01B","52",.1746576
"D01B","53",.1240074
"D01B","59",.0321576
"D01C","14",.032518
"D01C","50",.1363908
"D01C","51",.0502284
"D01C","53",.7808628
"D01D","54",.2797441
"D01D","55",.720256
"D01F","54",.287619
"D01F","55",.712381
"D01G","51",.2634123
"D01G","52",.6572247
"D01G","59",.079363
"D01H","51",.0910113
"D01H","52",.4684829
"D01H","54",.0376779
"D01H","55",.0879983
"D01H","59",.3148295
"D02G","52",.066036
"D02G","54",.3024821
"D02G","55",.6314819
"D02H","50",.0680823
"D02H","52",.2756653
"D02H","54",.0353782
"D02H","55",.0733212
"D02H","59",.5475529
"D02J","54",.3212091
"D02J","55",.6787909
"D03C","57",.0379022
"D03C","59",.9398715
"D03C","60",.0222262
"D03D","52",.156939
"D03D","54",.278886
"D03D","55",.4074956
"D03D","58",.0507516
"D03D","59",.1059277
"D03J","55",.0459084
"D03J","59",.9540916
"D04B","52",.0644618
"D04B","54",.1113954
"D04B","55",.1683468
"D04B","59",.0868551
"D04B","60",.5689409
"D04C","46",.0427974
"D04C","51",.0235933
"D04C","52",.1815748
"D04C","54",.1522287
"D04C","55",.3043845
"D04C","56",.0608693
"D04C","57",.02359
"D04C","58",.0904916
"D04C","59",.1204703
"D04D","52",.0224468
"D04D","54",.1306967
"D04D","55",.2222356
"D04D","58",.2948352
"D04D","59",.203025
"D04D","60",.0429555
"D04D","67",.0838051
"D04G","51",.0360905
"D04G","52",.045119
"D04G","56",.0230739
"D04G","57",.8957165
"D04H","54",.2275106
"D04H","55",.5030068
"D04H","56",.0771978
"D04H","59",.1922848
"D05B","58",.1119891
"D05B","59",.8880109
"D05C","57",.188364
"D05C","58",.733184
"D05C","59",.047387
"D05C","60",.0310651
"D06B","52",.099197
"D06B","54",.0423589
"D06B","55",.0804176
"D06B","57",.0333522
"D06B","59",.7446743
"D06C","51",.0276266
"D06C","52",.0385035
"D06C","54",.1420431
"D06C","55",.2268264
"D06C","57",.041594
"D06C","59",.4384347
"D06C","60",.0849718
"D06F","59",.5503995
"D06F","61",.1184322
"D06F","62",.0972795
"D06F","63",.082952
"D06F","85",.0557677
"D06F","94",.0513611
"D06F","96",.043808
"D06G","41",.1833225
"D06G","51",.0282918
"D06G","57",.5800968
"D06G","59",.1086063
"D06G","96",.0996827
"D06H","57",.0279749
"D06H","59",.9720252
"D06J","53",.0341333
"D06J","54",.0582511
"D06J","55",.1559353
"D06J","59",.6625877
"D06J","63",.0890927
"D06L","28",.0358606
"D06L","29",.0240046
"D06L","50",.0692224
"D06L","51",.0466793
"D06L","52",.1913417
"D06L","53",.0539028
"D06L","54",.1002623
"D06L","55",.1775561
"D06L","59",.3011703
"D06M","51",.0229127
"D06M","52",.0549679
"D06M","54",.2656744
"D06M","55",.535294
"D06M","59",.121151
"D06N","54",.2437797
"D06N","55",.4476204
"D06N","57",.1707487
"D06N","59",.1378512
"D06P","32",.0331578
"D06P","50",.0222521
"D06P","51",.0366446
"D06P","52",.0336585
"D06P","54",.2216299
"D06P","55",.5614216
"D06P","59",.0912355
"D06Q","50",.0397401
"D06Q","51",.0272652
"D06Q","52",.1238628
"D06Q","54",.1752419
"D06Q","55",.2672723
"D06Q","58",.1147344
"D06Q","59",.2284154
"D06Q","60",.0234679
"D07B","39",.022001
"D07B","40",.0639864
"D07B","53",.0217525
"D07B","54",.0633148
"D07B","55",.5658618
"D07B","56",.2238524
"D07B","61",.0392312
"D21B","47",.7671055
"D21B","48",.2328946
"D21C","47",.7275436
"D21C","48",.2724563
"D21D","47",.4418196
"D21D","48",.5581804
"D21F","48",.7300506
"D21F","53",.1432211
"D21F","56",.1034491
"D21F","59",.0232792
"D21G","48",1
"D21H","47",.0360524
"D21H","48",.9639476
"D21J","47",.2737004
"D21J","48",.7262996
"E01B","72",.0694621
"E01B","73",.1007683
"E01B","84",.0255832
"E01B","86",.8041865
"E01C","68",.9154785
"E01C","84",.0409213
"E01C","87",.0436002
"E01D","72",.4435128
"E01D","73",.5043217
"E01D","87",.0521655
"E01F","70",.0343962
"E01F","72",.1513399
"E01F","73",.2593436
"E01F","76",.0270672
"E01F","86",.03463
"E01F","87",.4932232
"E01H","84",.1029664
"E01H","87",.0540901
"E01H","96",.8429435
"E02B","25",.1830354
"E02B","68",.029724
"E02B","72",.143541
"E02B","73",.1793679
"E02B","84",.1054425
"E02B","87",.0787496
"E02B","89",.2801396
"E02C","72",.2122703
"E02C","73",.377719
"E02C","84",.3136958
"E02C","87",.0222827
"E02C","89",.0740323
"E02D","25",.0708397
"E02D","72",.5083287
"E02D","73",.3037537
"E02D","84",.0399139
"E02D","87",.077164
"E02F","84",.8847396
"E02F","89",.1152605
"E03B","72",.0443695
"E03B","73",.3540536
"E03B","84",.6015769
"E03C","69",.0307545
"E03C","73",.1061602
"E03C","84",.7959507
"E03C","94",.0671346
"E03D","69",.1061877
"E03D","84",.6145782
"E03D","94",.279234
"E03F","72",.3224944
"E03F","73",.2903822
"E03F","84",.3420228
"E03F","94",.0451006
"E04B","38",.297834
"E04B","51",.0329768
"E04B","63",.114065
"E04B","68",.0420133
"E04B","70",.022431
"E04B","72",.3091713
"E04B","73",.1105676
"E04B","76",.027556
"E04B","87",.0433849
"E04C","38",.2492315
"E04C","68",.1314644
"E04C","72",.5341586
"E04C","73",.0513325
"E04C","87",.0338129
"E04D","38",.1161216
"E04D","39",.1543256
"E04D","51",.0272294
"E04D","56",.046559
"E04D","59",.0257877
"E04D","68",.3459335
"E04D","70",.0551435
"E04D","72",.0722301
"E04D","73",.0651921
"E04D","76",.0914774
"E04F","32",.0426919
"E04F","38",.1059993
"E04F","39",.0680176
"E04F","44",.0810145
"E04F","57",.0465743
"E04F","59",.0317722
"E04F","68",.1258008
"E04F","69",.2575348
"E04F","70",.0241114
"E04F","72",.0442337
"E04F","73",.0383845
"E04F","76",.095711
"E04F","84",.0381539
"E04G","38",.36813
"E04G","72",.3266785
"E04G","73",.2505191
"E04G","87",.0546724
"E04H","38",.0797891
"E04H","59",.0694244
"E04H","72",.2040884
"E04H","73",.3529744
"E04H","84",.0571993
"E04H","87",.2365244
"E05B","68",.0956607
"E05B","72",.0263558
"E05B","73",.0732326
"E05B","83",.0763425
"E05B","85",.0339045
"E05B","87",.6643296
"E05B","94",.0301742
"E05C","72",.0520592
"E05C","73",.3088824
"E05C","76",.0346773
"E05C","83",.1473148
"E05C","87",.325258
"E05C","94",.1318083
"E05D","73",.2072097
"E05D","76",.029893
"E05D","84",.1238629
"E05D","87",.4506463
"E05D","94",.188388
"E05F","73",.092003
"E05F","83",.2551577
"E05F","84",.0726279
"E05F","85",.0515085
"E05F","87",.5062735
"E05F","94",.0224294
"E05G","71",.0721115
"E05G","72",.2126995
"E05G","73",.3406891
"E05G","76",.0355979
"E05G","83",.1130039
"E05G","84",.0318586
"E05G","85",.0508983
"E05G","86",.0217243
"E05G","87",.0989404
"E05G","94",.0224765
"E06B","44",.2833365
"E06B","63",.1444353
"E06B","70",.186472
"E06B","72",.0399668
"E06B","73",.1397547
"E06B","76",.2060347
"E06C","32",.0550935
"E06C","72",.1457245
"E06C","73",.4014081
"E06C","76",.121125
"E06C","82",.0254269
"E06C","83",.0622497
"E06C","84",.0951885
"E06C","87",.0518372
"E06C","94",.0419464
"E21B","25",.2450919
"E21B","27",.0460593
"E21B","72",.056957
"E21B","73",.2290018
"E21B","84",.4228899
"E21C","25",.6948613
"E21C","84",.3051387
"E21D","25",.039643
"E21D","72",.2600496
"E21D","73",.3119127
"E21D","84",.3473577
"E21D","87",.041037
"E21F","25",.0860964
"E21F","26",.0333822
"E21F","72",.1015539
"E21F","73",.4502519
"E21F","84",.2998203
"E21F","87",.0288952
"F01B","49",.0791579
"F01B","84",.8799331
"F01B","87",.040909
"F01C","34",.2286075
"F01C","49",.1664966
"F01C","61",.0274466
"F01C","84",.5774494
"F01D","84",.9262725
"F01D","88",.0737275
"F01K","27",.0348173
"F01K","73",.0727366
"F01K","84",.8924461
"F01L","84",1
"F01M","34",.6271351
"F01M","49",.0373483
"F01M","65",.0429372
"F01M","84",.2062382
"F01M","87",.0863412
"F01N","69",.0420887
"F01N","73",.0395216
"F01N","84",.0688788
"F01N","87",.8495109
"F01P","61",.2049115
"F01P","62",.0544863
"F01P","73",.1345885
"F01P","84",.1693649
"F01P","87",.4366488
"F02B","34",.027939
"F02B","61",.0234399
"F02B","84",.8749477
"F02B","87",.0736734
"F02C","84",.6868199
"F02C","88",.3131801
"F02D","84",.760718
"F02D","87",.2392819
"F02F","34",.0303364
"F02F","61",.4616448
"F02F","62",.2425647
"F02F","65",.0627226
"F02F","84",.1630464
"F02F","87",.039685
"F02G","61",.0687232
"F02G","62",.0216623
"F02G","73",.0263204
"F02G","84",.8115799
"F02G","87",.0717141
"F02K","36",.0605442
"F02K","84",.1225063
"F02K","88",.8169494
"F02M","84",.5578139
"F02M","87",.3713553
"F02M","94",.0708308
"F02N","84",.250959
"F02N","85",.0560934
"F02N","87",.6929476
"F02P","36",.5551044
"F02P","84",.1605466
"F02P","85",.1004321
"F02P","87",.183917
"F03B","27",.0321491
"F03B","73",.0208837
"F03B","84",.8273658
"F03B","85",.0252495
"F03B","89",.0943518
"F03C","34",.0278071
"F03C","49",.029702
"F03C","84",.9424909
"F03D","27",.0331858
"F03D","72",.0235457
"F03D","73",.083697
"F03D","84",.6674284
"F03D","85",.0798605
"F03D","88",.1122826
"F03G","27",.1234941
"F03G","73",.0475702
"F03G","84",.7509761
"F03G","85",.0779596
"F03H","36",.0910912
"F03H","88",.9089088
"F04B","34",.076788
"F04B","84",.8585813
"F04B","85",.021101
"F04B","87",.0435296
"F04C","34",.4258976
"F04C","84",.5488513
"F04C","87",.0252512
"F04D","34",.047548
"F04D","73",.0420644
"F04D","84",.7713221
"F04D","85",.0834256
"F04D","87",.0556399
"F04F","73",.0406862
"F04F","84",.9593138
"F15B","73",.0224163
"F15B","84",.9434192
"F15B","87",.0341645
"F15C","84",.9317877
"F15C","85",.0682123
"F15D","30",.0423332
"F15D","34",.0363518
"F15D","39",.0261344
"F15D","69",.0405293
"F15D","84",.7153711
"F15D","85",.0342593
"F15D","87",.1050208
"F16B","35",.0615929
"F16B","39",.0426145
"F16B","72",.068286
"F16B","73",.3093145
"F16B","82",.1185797
"F16B","83",.054608
"F16B","84",.0619888
"F16B","87",.2255999
"F16B","94",.0574156
"F16C","34",.4443813
"F16C","72",.0437237
"F16C","84",.4444038
"F16C","87",.0674912
"F16D","68",.2246557
"F16D","84",.2498773
"F16D","87",.525467
"F16F","73",.0230105
"F16F","84",.2921733
"F16F","87",.6587055
"F16F","94",.0261108
"F16G","40",.483198
"F16G","54",.0304448
"F16G","55",.0728536
"F16G","59",.0783303
"F16G","72",.0657059
"F16G","73",.2099565
"F16G","84",.0595108
"F16H","34",.0698147
"F16H","84",.6407977
"F16H","87",.2893876
"F16J","34",.2139013
"F16J","40",.0307703
"F16J","43",.0295097
"F16J","68",.0595395
"F16J","72",.0235624
"F16J","73",.0588995
"F16J","84",.4502344
"F16J","87",.0644778
"F16J","94",.0366331
"F16J","96",.032472
"F16K","84",.7959626
"F16K","94",.2040374
"F16L","35",.0234204
"F16L","39",.238255
"F16L","40",.0314893
"F16L","72",.0614342
"F16L","73",.5684842
"F16L","84",.0481969
"F16L","87",.0287198
"F16M","72",.0578392
"F16M","73",.1237147
"F16M","82",.021874
"F16M","84",.1945693
"F16M","85",.0515971
"F16M","87",.0790136
"F16M","90",.0410932
"F16M","94",.4302989
"F16N","34",.9594782
"F16N","84",.0405218
"F16P","72",.0903977
"F16P","73",.0752828
"F16P","82",.0868675
"F16P","83",.0464219
"F16P","84",.5415432
"F16P","85",.084963
"F16P","90",.074524
"F16S","39",.0536641
"F16S","72",.4310984
"F16S","73",.1275409
"F16S","76",.3876965
"F16T","73",.0250192
"F16T","84",.6687465
"F16T","94",.3062343
"F17B","27",.0659747
"F17B","72",.0795053
"F17B","73",.7838846
"F17B","84",.0706354
"F17C","27",.5067444
"F17C","73",.2764407
"F17C","76",.0241828
"F17C","84",.1488672
"F17C","87",.0437648
"F17D","27",.6678627
"F17D","73",.0651624
"F17D","84",.2669749
"F21H","28",.0461271
"F21H","33",.0353982
"F21H","34",.0573101
"F21H","70",.1590774
"F21H","73",.3279473
"F21H","76",.1098865
"F21H","78",.0319002
"F21H","81",.1799582
"F21H","84",.0251763
"F21H","93",.0272188
"F21K","39",.0773075
"F21K","70",.370703
"F21K","78",.0281771
"F21K","85",.4566074
"F21K","87",.0304148
"F21K","90",.0367902
"F21L","34",.0313543
"F21L","85",.2713469
"F21L","94",.6972988
"F21S","70",.0575076
"F21S","73",.0507564
"F21S","74",.0247923
"F21S","76",.2651522
"F21S","85",.3948545
"F21S","87",.1166228
"F21S","94",.0903142
"F21V","70",.0581386
"F21V","73",.0624302
"F21V","74",.0250293
"F21V","76",.2963168
"F21V","85",.3618419
"F21V","87",.0863614
"F21V","94",.1098817
"F21W","70",.0296507
"F21W","73",.0336285
"F21W","76",.0934695
"F21W","85",.1437581
"F21W","87",.6710553
"F21W","94",.0284379
"F21Y","70",.0284414
"F21Y","73",.0637963
"F21Y","74",.0366037
"F21Y","76",.4632664
"F21Y","85",.3598564
"F21Y","94",.0480357
"F22B","26",.0282783
"F22B","73",.8069966
"F22B","84",.1647251
"F22D","73",.7444419
"F22D","84",.2555581
"F22G","73",.6949373
"F22G","84",.3050627
"F23B","26",.3820586
"F23B","27",.0405147
"F23B","44",.0492685
"F23B","61",.0769129
"F23B","73",.3112061
"F23B","84",.0955088
"F23B","87",.0445305
"F23C","26",.3740599
"F23C","27",.0404927
"F23C","73",.3945878
"F23C","84",.1908596
"F23D","27",.0998909
"F23D","36",.2583191
"F23D","61",.0288921
"F23D","69",.2367999
"F23D","73",.0980125
"F23D","84",.2175428
"F23D","87",.0605428
"F23G","26",.5200351
"F23G","38",.0414663
"F23G","73",.0367061
"F23G","84",.4017925
"F23H","26",.4504356
"F23H","72",.0271847
"F23H","73",.3180213
"F23H","84",.0973224
"F23H","87",.107036
"F23J","26",.6462242
"F23J","73",.2560283
"F23J","84",.0977475
"F23K","26",.0353712
"F23K","27",.1279409
"F23K","44",.0358645
"F23K","73",.3839024
"F23K","84",.416921
"F23L","26",.0713575
"F23L","27",.0269172
"F23L","61",.0508729
"F23L","69",.0321817
"F23L","73",.5920448
"F23L","84",.2266258
"F23M","26",.0565704
"F23M","61",.0594289
"F23M","69",.1949084
"F23M","73",.5151658
"F23M","84",.1511274
"F23M","87",.0227991
"F23N","36",.4354995
"F23N","73",.0890861
"F23N","84",.4177042
"F23N","85",.034914
"F23N","90",.0227964
"F23Q","36",.9338143
"F23Q","69",.0230598
"F23Q","96",.0431258
"F23R","36",.0254802
"F23R","84",.9745197
"F24B","26",.2911924
"F24B","27",.0751381
"F24B","44",.0702161
"F24B","73",.2869668
"F24B","84",.0969844
"F24B","87",.1795022
"F24C","27",.0247971
"F24C","36",.1773203
"F24C","69",.115469
"F24C","70",.0661527
"F24C","72",.0219318
"F24C","73",.2065724
"F24C","76",.027757
"F24C","84",.248926
"F24C","85",.0449
"F24C","87",.0661738
"F24D","57",.0370551
"F24D","73",.4032349
"F24D","74",.0245584
"F24D","76",.1067478
"F24D","84",.4284038
"F24F","84",1
"F24H","73",.6334891
"F24H","84",.3254581
"F24H","85",.0410527
"F24J","70",.3026099
"F24J","73",.4394646
"F24J","74",.0791133
"F24J","76",.0946271
"F24J","84",.0841851
"F25B","84",1
"F25C","84",.97675
"F25C","97",.0232499
"F25D","22",.08131
"F25D","84",.91869
"F25J","27",.9204562
"F25J","28",.049148
"F25J","84",.0303958
"F26B","19",.0285261
"F26B","48",.042194
"F26B","59",.0557801
"F26B","61",.0384803
"F26B","73",.1091264
"F26B","84",.7258931
"F27B","26",.1628645
"F27B","68",.0557614
"F27B","69",.1829818
"F27B","72",.092318
"F27B","73",.1587465
"F27B","76",.0710232
"F27B","84",.2763046
"F27D","26",.189235
"F27D","69",.3377978
"F27D","72",.0668795
"F27D","73",.1942821
"F27D","74",.0235627
"F27D","76",.0367791
"F27D","84",.151464
"F28B","73",.4245457
"F28B","84",.5754543
"F28C","39",.0280693
"F28C","73",.5769955
"F28C","82",.0397446
"F28C","84",.3551907
"F28D","73",.6131585
"F28D","74",.0689041
"F28D","76",.144286
"F28D","83",.028888
"F28D","84",.1151222
"F28D","87",.0296412
"F28F","72",.0250072
"F28F","73",.3958474
"F28F","74",.0913143
"F28F","76",.3004744
"F28F","83",.0780685
"F28F","84",.0538853
"F28F","87",.0554029
"F28G","26",.0298826
"F28G","73",.3134633
"F28G","82",.0239688
"F28G","84",.461693
"F28G","96",.1709923
"F41A","93",1
"F41B","82",.0443881
"F41B","93",.9556119
"F41C","93",1
"F41F","36",.1062658
"F41F","93",.8937342
"F41G","90",.053587
"F41G","93",.946413
"F41H","39",.0678127
"F41H","61",.1049894
"F41H","62",.084333
"F41H","69",.1374582
"F41H","72",.0253907
"F41H","73",.0262003
"F41H","76",.0284979
"F41H","93",.5253177
"F41J","90",.0336837
"F41J","93",.9663163
"F42B","36",.2870332
"F42B","93",.7129668
"F42C","36",.7735699
"F42C","93",.2264302
"F42D","36",.8669251
"F42D","73",.0510439
"F42D","93",.0820309
"G01B","72",.0232608
"G01B","73",.0244202
"G01B","84",.0580382
"G01B","85",.0324416
"G01B","87",.1254663
"G01B","90",.7363728
"G01C","85",.0533035
"G01C","87",.0652201
"G01C","90",.8814764
"G01D","48",.041044
"G01D","73",.0245496
"G01D","78",.0222227
"G01D","84",.0772861
"G01D","85",.2608352
"G01D","87",.1368296
"G01D","90",.3715433
"G01D","91",.0656895
"G01F","70",.0344532
"G01F","71",.0307386
"G01F","72",.024269
"G01F","73",.2434623
"G01F","78",.0282771
"G01F","84",.2407144
"G01F","85",.097051
"G01F","87",.0796094
"G01F","90",.2214251
"G01G","72",.0316476
"G01G","73",.0434353
"G01G","82",.0375282
"G01G","84",.4978378
"G01G","85",.0317621
"G01G","86",.0265236
"G01G","87",.2290858
"G01G","90",.1021794
"G01H","82",.0370158
"G01H","84",.0768348
"G01H","85",.3809648
"G01H","87",.0693564
"G01H","90",.4358282
"G01J","85",.0634901
"G01J","90",.9365099
"G01K","71",.1910266
"G01K","73",.0514331
"G01K","85",.066682
"G01K","90",.6908582
"G01L","69",.0382308
"G01L","70",.0496419
"G01L","72",.0504381
"G01L","73",.1226945
"G01L","78",.0486656
"G01L","84",.1407053
"G01L","85",.1751228
"G01L","87",.2036722
"G01L","90",.170829
"G01M","73",.025485
"G01M","84",.1958966
"G01M","85",.0282086
"G01M","87",.6704286
"G01M","90",.0799812
"G01N","28",.0550621
"G01N","29",.0250012
"G01N","35",.0326753
"G01N","48",.061067
"G01N","70",.0352467
"G01N","71",.1619166
"G01N","73",.0463519
"G01N","84",.0885822
"G01N","85",.0356077
"G01N","90",.4584895
"G01P","78",.0268628
"G01P","84",.0624258
"G01P","85",.1997854
"G01P","87",.3792879
"G01P","90",.2846459
"G01P","91",.0469923
"G01Q","71",.0284613
"G01Q","85",.0320855
"G01Q","90",.9394532
"G01R","78",.0385812
"G01R","85",.6858094
"G01R","90",.1226082
"G01R","91",.1530011
"G01S","85",.5274279
"G01S","87",.0561225
"G01S","90",.2562479
"G01S","91",.1602017
"G01T","85",.0433682
"G01T","90",.9566318
"G01V","72",.0338555
"G01V","73",.089938
"G01V","82",.0667956
"G01V","84",.0543618
"G01V","85",.128278
"G01V","90",.4412832
"G01V","91",.0462074
"G01V","93",.1392805
"G01W","84",.0571176
"G01W","85",.1379314
"G01W","90",.6808767
"G01W","91",.1240743
"G02B","70",.0417446
"G02B","85",.2580792
"G02B","90",.7001762
"G02C","90",1
"G02F","70",.0590647
"G02F","85",.8977586
"G02F","90",.0431767
"G03B","37",.9732855
"G03B","90",.0267145
"G03C","37",.6219262
"G03C","71",.3780738
"G03D","37",1
"G03F","28",.0255017
"G03F","29",.3769267
"G03F","32",.0296647
"G03F","35",.049158
"G03F","39",.0314761
"G03F","70",.035761
"G03F","71",.0271108
"G03F","85",.1341917
"G03F","90",.2505742
"G03F","97",.0396351
"G03G","29",.0248752
"G03G","32",.0210457
"G03G","48",.8065965
"G03G","84",.0971411
"G03G","96",.0503414
"G03H","35",.1715726
"G03H","37",.1301281
"G03H","70",.0441129
"G03H","85",.0269195
"G03H","90",.6272669
"G04B","91",1
"G04C","91",1
"G04D","91",1
"G04F","91",1
"G04G","91",1
"G04R","91",1
"G05B","84",.3295327
"G05B","85",.2528118
"G05B","87",.1851949
"G05B","88",.0581833
"G05B","90",.0330059
"G05B","91",.1412713
"G05D","84",.1978254
"G05D","85",.066113
"G05D","88",.6906897
"G05D","90",.0453718
"G05F","85",.954042
"G05F","91",.045958
"G05G","84",.0836594
"G05G","85",.0450095
"G05G","87",.8174398
"G05G","88",.0257688
"G05G","94",.0281225
"G06C","30",.0340407
"G06C","37",.0269436
"G06C","48",.1463062
"G06C","49",.2644976
"G06C","84",.3975161
"G06C","90",.022428
"G06C","91",.0498417
"G06C","96",.058426
"G06D","87",.7941222
"G06D","88",.1744543
"G06D","94",.0314235
"G06E","84",.0217037
"G06E","85",.2143919
"G06E","90",.7639045
"G06F","48",.0315912
"G06F","49",.034985
"G06F","84",.030431
"G06F","85",.2957168
"G06F","91",.607276
"G06G","84",.0840922
"G06G","85",.2794398
"G06G","88",.5380737
"G06G","91",.0983943
"G06J","84",.0347204
"G06J","85",.1238822
"G06J","91",.8413974
"G06K","35",.0402257
"G06K","48",.3274873
"G06K","49",.071841
"G06K","84",.1861546
"G06K","85",.1648765
"G06K","90",.1380226
"G06K","91",.0713923
"G06M","30",.0781593
"G06M","48",.6230151
"G06M","84",.2060763
"G06M","85",.0327338
"G06M","90",.0600155
"G06N","61",.0551635
"G06N","62",.0525539
"G06N","78",.0214066
