ipc4,hs2007_6,probability_weight
"B23G","731811",.0371408
"B23G","731815",.0287999
"B23G","820510",.3123376
"B23G","820780",.0450317
"B23G","843149",.0335146
"B23G","843860",.050102
"B23G","845899",.1857518
"B23G","845959",.0678723
"B23G","845970",.2254794
"B23G","846693",.0139699
"B23H","721730",.0101868
"B23H","740822",.0011746
"B23H","810294",.0477814
"B23H","810296",.6068243
"B23H","831110",.0356443
"B23H","843149",.0410867
"B23H","845690",.2075282
"B23H","846130",.0028711
"B23H","846320",.0149299
"B23H","846390",.0294108
"B23H","846490",.0025619
"B23K","722720",.0000316
"B23K","722820",.0000316
"B23K","730621",.0000633
"B23K","730793",.005978
"B23K","800300",.0029121
"B23K","831120",.0165869
"B23K","831130",.174182
"B23K","831190",.2025914
"B23K","846820",.0318578
"B23K","846880",.2753858
"B23K","846890",.0458772
"B23K","851511",.0156651
"B23K","851519",.0048272
"B23K","851521",.0054557
"B23K","851529",.0054557
"B23K","851531",.0172289
"B23K","851539",.0172289
"B23K","851580",.1031328
"B23K","851590",.0274391
"B23K","901320",.0480687
"B23P","820590",.0504496
"B23P","843149",.0713821
"B23P","843780",.1425577
"B23P","843860",.0526324
"B23P","844513",.0012135
"B23P","844811",.0117928
"B23P","845190",.0215831
"B23P","845730",.0264698
"B23P","845899",.0482178
"B23P","845959",.2463066
"B23P","845969",.1541901
"B23P","846120",.0050593
"B23P","846210",.0052158
"B23P","846221",.0368259
"B23P","846229",.0368259
"B23P","846241",.0103033
"B23P","846249",.0103033
"B23P","846291",.0036277
"B23P","846694",.0102672
"B23P","846880",.0460834
"B23P","848041",.0043464
"B23P","848049",.0043464
"B23Q","843149",.0355772
"B23Q","843780",.142091
"B23Q","843790",.030777
"B23Q","844833",.0352443
"B23Q","845710",.139601
"B23Q","845720",.0001941
"B23Q","845899",.1761486
"B23Q","845959",.2288151
"B23Q","845961",.00077
"B23Q","845969",.1641031
"B23Q","846610",.0370875
"B23Q","846691",.0047956
"B23Q","846692",.0047956
"B24B","251320",.0852778
"B24B","680410",.077531
"B24B","680422",.0026018
"B24B","680430",.0167795
"B24B","710210",.2247739
"B24B","710231",.2247739
"B24B","710239",.2247739
"B24B","710399",.0019682
"B24B","761511",.0023706
"B24B","821110",.0347874
"B24B","821191",.0347874
"B24B","821192",.0347874
"B24B","821193",.0347874
"B24C","250590",.2087039
"B24C","251020",.0004425
"B24C","251310",.007193
"B24C","251320",.1024821
"B24C","400121",.0018432
"B24C","411420",.0304535
"B24C","721661",.0388653
"B24C","722620",.0329091
"B24C","730439",.1168865
"B24C","730900",.0585537
"B24C","731010",.0803799
"B24C","731029",.0802167
"B24C","731100",.0803799
"B24C","731920",.0018741
"B24C","820590",.0788017
"B24C","820890",.080015
"B24D","250860",.00209
"B24D","251320",.0515001
"B24D","330130",.0405793
"B24D","680421",.0074042
"B24D","680423",.000679
"B24D","680510",.0013581
"B24D","680520",.005396
"B24D","680530",.0011883
"B24D","710210",.2744388
"B24D","710231",.2744388
"B24D","710239",.2744388
"B24D","710510",.0664887
"B25B","741910",.0001087
"B25B","820320",.017921
"B25B","820411",.6270902
"B25B","820412",.100472
"B25B","820540",.1720619
"B25B","820590",.028658
"B25B","820600",.028867
"B25B","846789",.0248212
"B25C","731700",.1906999
"B25C","820520",.1651211
"B25C","820580",.096859
"B25C","820590",.0880212
"B25C","820600",.1638465
"B25C","821410",.0103951
"B25C","830520",.0871534
"B25C","844010",.1194249
"B25C","844090",.0451865
"B25C","846789",.0332923
"B25D","820520",.4702638
"B25D","820530",.0457284
"B25D","820590",.1209524
"B25D","820600",.3613093
"B25D","846711",.001746
"B25F","820140",.0016411
"B25F","820411",.0318526
"B25F","820520",.0318385
"B25F","820540",.0728446
"B25F","820590",.0330719
"B25F","820600",.0451677
"B25F","846719",.0028507
"B25F","846721",.0650749
"B25F","846729",.5574882
"B25F","846789",.1131999
"B25F","846792",.0449698
"B25G","820110",.0018275
"B25G","820120",.0035245
"B25G","820130",.0011748
"B25G","820150",.0011636
"B25G","820160",.0011636
"B25G","820411",.0464073
"B25G","820520",.0852741
"B25G","820540",.142045
"B25G","820590",.0637229
"B25G","820600",.1005958
"B25G","820790",.0093836
"B25G","821110",.0319071
"B25G","821191",.0319071
"B25G","821192",.0319071
"B25G","821193",.0319071
"B25G","821195",.0948586
"B25G","846789",.261457
"B25G","846799",.0597732
"B25H","722240",.0018162
"B25H","820411",.0763777
"B25H","820540",.232442
"B25H","820551",.0100058
"B25H","820559",.0276409
"B25H","820590",.0791453
"B25H","820750",.0490113
"B25H","842641",.0013305
"B25H","846510",.0036611
"B25H","846610",.184856
"B25H","846729",.0465518
"B25H","846789",.2195958
"B25H","846799",.0675656
"B25J","830790",.001594
"B25J","841231",.0037344
"B25J","847950",.9946716
"B26B","821110",.1019527
"B26B","821191",.1019527
"B26B","821192",.1019527
"B26B","821193",.1019527
"B26B","821194",.1413504
"B26B","821195",.1257011
"B26B","821210",.0871916
"B26B","821220",.0192498
"B26B","821290",.0082465
"B26B","821300",.0758615
"B26B","821490",.0317323
"B26B","851010",.0779267
"B26B","851020",.0048867
"B26B","851090",.0199651
"B26B","854810",.0000775
"B26D","820590",.0413949
"B26D","820890",.0845431
"B26D","821110",.2065544
"B26D","821191",.2065544
"B26D","821192",.2065544
"B26D","821193",.2065544
"B26D","821194",.0478444
"B26F","392099",.0258512
"B26F","392119",.0258799
"B26F","820580",.0608271
"B26F","820590",.0632188
"B26F","820890",.0302966
"B26F","821110",.1984816
"B26F","821191",.1984816
"B26F","821192",.1984816
"B26F","821193",.1984816
"B27B","440130",.0279053
"B27B","820210",.0237539
"B27B","820220",.0399172
"B27B","820231",.1565692
"B27B","820239",.1565692
"B27B","820240",.0287201
"B27B","820299",.566565
"B27C","441700",.7701749
"B27C","940169",.229825
"B27D","350610",.0442636
"B27D","350699",.0442636
"B27D","392094",.0038578
"B27D","440341",.0015774
"B27D","440726",.0070983
"B27D","440793",.0851346
"B27D","440794",.0851346
"B27D","440795",.0851346
"B27D","440831",.0070983
"B27D","440839",.0285105
"B27D","440890",.0261526
"B27D","441210",.3682701
"B27D","441231",.0321928
"B27D","441232",.0321928
"B27D","441294",.0030421
"B27D","441840",.0076701
"B27D","940360",.1050634
"B27D","940381",.0333428
"B27F","441520",.0812571
"B27F","441700",.2929087
"B27F","820299",.0324533
"B27F","820580",.0931336
"B27F","820590",.0796844
"B27F","820820",.3424323
"B27F","820840",.0065019
"B27F","820890",.0354673
"B27F","940169",.0361614
"B27G","440130",.1436532
"B27G","441700",.302032
"B27G","820231",.0524831
"B27G","820239",.0524831
"B27G","820299",.1247543
"B27G","820530",.0699039
"B27G","820590",.0333779
"B27G","821110",.0553281
"B27G","821191",.0553281
"B27G","821192",.0553281
"B27G","821193",.0553281
"B27H","220830",.0356915
"B27H","440729",.0481762
"B27H","440791",.1160644
"B27H","440793",.0236183
"B27H","440794",.0236183
"B27H","440795",.0236183
"B27H","440799",.0481762
"B27H","440910",.0035446
"B27H","441600",.6774923
"B27J","450110",.1302079
"B27J","450190",.0054268
"B27J","450200",.1302079
"B27J","450310",.0793408
"B27J","450390",.0626268
"B27J","460121",.0186509
"B27J","460211",.0135336
"B27J","460212",.1224524
"B27J","460290",.0701956
"B27J","940389",.3673572
"B27K","320110",.0143065
"B27K","380850",.0728301
"B27K","380891",.0728301
"B27K","380892",.0409498
"B27K","380894",.1028975
"B27K","440121",.0069846
"B27K","441011",.0874167
"B27K","441820",.0366025
"B27K","442190",.1796717
"B27K","450310",.0784945
"B27K","450390",.0761778
"B27K","450410",.0256596
"B27K","940360",.2051786
"B27L","440130",.0292818
"B27L","441700",.1450789
"B27L","820590",.0266643
"B27L","820890",.0418143
"B27L","821110",.1892902
"B27L","821191",.1892902
"B27L","821192",.1892902
"B27L","821193",.1892902
"B27M","350610",.0520684
"B27M","350699",.0520684
"B27M","440310",.0323387
"B27M","440722",.0565595
"B27M","440810",.0273304
"B27M","441239",.0273304
"B27M","441299",.0273304
"B27M","441520",.0499719
"B27M","441700",.0690432
"B27M","441820",.0357027
"B27M","441871",.0592869
"B27M","441872",.0592869
"B27M","441879",.0592869
"B27M","441900",.0057982
"B27M","442010",.0100995
"B27M","442190",.0539031
"B27M","940360",.2829894
"B27M","940381",.0396047
"B27N","390910",.0064623
"B27N","440500",.0245562
"B27N","441012",.0028293
"B27N","441019",.0472525
"B27N","441090",.1787752
"B27N","441112",.1166364
"B27N","441113",.1166364
"B27N","441114",.1166364
"B27N","441192",.1166364
"B27N","441193",.1166364
"B27N","441194",.1166364
"B27N","441300",.0403059
"B28B","251520",.1646942
"B28B","252010",.1626156
"B28B","252020",.0816138
"B28B","252230",.000142
"B28B","252321",.0039395
"B28B","252329",.0096267
"B28B","252330",.0004823
"B28B","252390",.0075038
"B28B","382450",.3868651
"B28B","681011",.0318428
"B28B","681019",.0318428
"B28B","681099",.0078177
"B28B","690710",.0307535
"B28B","690790",.0307535
"B28B","691490",.0495065
"B28C","251520",.0278141
"B28C","251620",.0062758
"B28C","251690",.0085327
"B28C","252010",.0277493
"B28C","252020",.0234403
"B28C","382450",.9061879
"B28D","251400",.0746955
"B28D","251511",.1784378
"B28D","251512",.1784378
"B28D","251611",.1645275
"B28D","251612",.1645275
"B28D","680221",.0251781
"B28D","680223",.0011925
"B28D","680229",.0036844
"B28D","680291",.0251781
"B28D","680293",.0011925
"B28D","680299",.0043235
"B28D","690100",.036367
"B28D","690210",.036367
"B28D","690290",.0372179
"B28D","690490",.0226438
"B28D","690710",.0230146
"B28D","690790",.0230146
"B29B","390422",.0025628
"B29B","391520",.0013238
"B29B","391590",.1826881
"B29B","391729",.0340822
"B29B","392099",.0536591
"B29B","392119",.0529077
"B29B","400280",.0407676
"B29B","400299",.00355
"B29B","400300",.3061452
"B29B","400400",.0799468
"B29B","400599",.0033512
"B29B","401693",.0067709
"B29B","550510",.0012357
"B29B","550520",.0072428
"B29B","820590",.0341632
"B29B","820890",.0678539
"B29B","821110",.0304372
"B29B","821191",.0304372
"B29B","821192",.0304372
"B29B","821193",.0304372
"B29C","350610",.0696533
"B29C","350699",.0696533
"B29C","390110",.0290932
"B29C","390120",.0290932
"B29C","391729",.1542713
"B29C","391732",.0439473
"B29C","391739",.0448488
"B29C","391910",.0343079
"B29C","391990",.0343079
"B29C","392099",.2264159
"B29C","392119",.225707
"B29C","392190",.0383899
"B29C","611710",.000311
"B29D","350610",.0309771
"B29D","350699",.0309771
"B29D","400700",.0036497
"B29D","401162",.0117704
"B29D","401163",.0117704
"B29D","401169",.2952021
"B29D","401193",.0117704
"B29D","401194",.0117704
"B29D","401199",.2952021
"B29D","401212",.0020361
"B29D","401219",.0037106
"B29D","401220",.0267865
"B29D","401290",.1614804
"B29D","540211",.0000594
"B29D","540219",.0000594
"B29D","551319",.0007126
"B29D","551329",.0007126
"B29D","551429",.0007126
"B29D","551449",.0007126
"B29D","560750",.0003341
"B29D","590210",.0007913
"B29D","590610",.0367144
"B29D","590699",.0605981
"B29D","611030",.0001909
"B29D","701912",.0012983
"B29K","390110",.0826801
"B29K","390120",.0826801
"B29K","390210",.0750075
"B29K","390760",.0370339
"B29K","390810",.0362718
"B29K","390890",.0362718
"B29K","390950",.0638806
"B29K","391510",.0049215
"B29K","391721",.0002711
"B29K","391810",.0005165
"B29K","392061",.0210809
"B29K","392062",.0632042
"B29K","392063",.172758
"B29K","392069",.172758
"B29K","400219",.0114067
"B29K","400239",.0044809
"B29K","400249",.0053855
"B29K","400270",.0008664
"B29K","400520",.001804
"B29K","400591",.0008735
"B29K","400911",.0197917
"B29K","401610",.0002744
"B29K","401699",.0681449
"B29K","700490",.0374436
"B29K","701931",.0001924
"B29L","350610",.0454998
"B29L","350699",.0454998
"B29L","390110",.0397054
"B29L","390120",.0397054
"B29L","390210",.0322168
"B29L","391729",.1039334
"B29L","391732",.0471613
"B29L","391739",.0444032
"B29L","392062",.0478865
"B29L","392063",.1159518
"B29L","392069",.1159518
"B29L","392099",.1079428
"B29L","392119",.1069789
"B29L","392190",.0394892
"B29L","392330",.0676741
"B30B","261900",.0437396
"B30B","262190",.0023237
"B30B","510330",.0045417
"B30B","720429",.0033569
"B30B","720441",.0298183
"B30B","731010",.0660653
"B30B","731029",.0684969
"B30B","731100",.0660653
"B30B","740400",.0172997
"B30B","761210",.0778905
"B30B","761290",.0778905
"B30B","761300",.0778905
"B30B","820520",.0406736
"B30B","820580",.0618869
"B30B","820590",.1252788
"B30B","820730",.0434295
"B30B","820890",.0609589
"B30B","903110",.1323934
"B31B","350610",.029783
"B31B","350699",.029783
"B31B","480261",.1267757
"B31B","480262",.1267757
"B31B","480519",.1260179
"B31B","480820",.0003938
"B31B","481710",.0264525
"B31B","481910",.1500665
"B31B","481920",.1500665
"B31B","481930",.084667
"B31B","481940",.084667
"B31B","482361",.0322759
"B31B","482369",.0322759
"B31C","470710",.0234942
"B31C","480254",.0017091
"B31C","480255",.0017091
"B31C","480256",.0017091
"B31C","480257",.0017091
"B31C","480258",.0017091
"B31C","480261",.1445075
"B31C","480262",.1445075
"B31C","480519",.1435992
"B31C","482340",.0233784
"B31C","482361",.2559838
"B31C","482369",.2559838
"B31D","350610",.0573566
"B31D","350699",.0573566
"B31D","480261",.1688536
"B31D","480262",.1688536
"B31D","480300",.0895203
"B31D","480519",.1712022
"B31D","480700",.0038727
"B31D","481141",.0427759
"B31D","481149",.0069032
"B31D","481820",.0261672
"B31D","481830",.0279567
"B31D","482340",.0317186
"B31D","482361",.0737314
"B31D","482369",.0737314
"B31F","350610",.0326839
"B31F","350699",.0326839
"B31F","480261",.213104
"B31F","480262",.213104
"B31F","480300",.0234438
"B31F","480511",.0058701
"B31F","480512",.0058701
"B31F","480519",.2159119
"B31F","480524",.0135196
"B31F","480525",.0135196
"B31F","480591",.0135196
"B31F","480592",.0135196
"B31F","480593",.0135196
"B31F","480810",.0435189
"B31F","480890",.0417695
"B31F","481141",.0223171
"B31F","481840",.0016608
"B31F","482340",.0804642
"B32B","350610",.1718359
"B32B","350699",.1718359
"B32B","392062",.0711136
"B32B","392063",.0897817
"B32B","392069",.0897817
"B32B","392113",.0026361
"B32B","480419",.0248636
"B32B","480429",.0248636
"B32B","480439",.0248636
"B32B","480442",.0253066
"B32B","480449",.0253066
"B32B","480452",.0253066
"B32B","480459",.0253066
"B32B","540784",.0000582
"B32B","551611",.0455772
"B32B","551621",.0455772
"B32B","551631",.0455772
"B32B","590610",.0904082
"B41B","370130",.0442823
"B41B","370191",.0126295
"B41B","370199",.0442823
"B41B","370243",.0288033
"B41B","370244",.0288033
"B41B","370251",.0462244
"B41B","370252",.0462244
"B41B","370253",.0462244
"B41B","370254",.0462244
"B41B","370255",.0462244
"B41B","370256",.0462244
"B41B","370291",.0462244
"B41B","370293",.0462244
"B41B","370294",.0462244
"B41B","370295",.0462244
"B41B","370510",.0754144
"B41B","490400",.1129641
"B41B","490591",.020477
"B41B","491191",.0259209
"B41B","901010",.1079802
"B41B","901320",.0361983
"B41C","280540",.0004317
"B41C","291821",.0044355
"B41C","291822",.0044355
"B41C","291823",.0044355
"B41C","321519",.3126696
"B41C","370400",.0129609
"B41C","480261",.0332985
"B41C","480262",.0332985
"B41C","480519",.032805
"B41C","480630",.0034794
"B41C","481013",.0445711
"B41C","481014",.0445711
"B41C","481019",.0445711
"B41C","491199",.0351222
"B41C","901320",.3889143
"B41D","290542",.1087587
"B41D","290723",.0638095
"B41D","291040",.0345619
"B41D","291090",.0345782
"B41D","350610",.1681947
"B41D","350699",.1681947
"B41D","380610",.0479218
"B41D","390950",.0258444
"B41D","490210",.1154489
"B41D","490290",.1154489
"B41D","901320",.0353351
"B41D","901390",.0501107
"B41D","961220",.0317926
"B41F","321519",.262035
"B41F","480261",.1392435
"B41F","480262",.1392435
"B41F","480519",.1373274
"B41F","481013",.0352022
"B41F","481014",.0352022
"B41F","481019",.0352022
"B41F","482340",.0349861
"B41F","490210",.0263584
"B41F","490290",.0263584
"B41F","491199",.062295
"B41F","961220",.0665459
"B41G","470710",.1326733
"B41G","470790",.3199451
"B41G","480261",.1758705
"B41G","480262",.1758705
"B41G","480519",.1722676
"B41G","482340",.023373
"B41J","480220",.0059686
"B41J","480261",.2288559
"B41J","480262",.2288559
"B41J","480519",.2246229
"B41J","481013",.0656066
"B41J","481014",.0656066
"B41J","481019",.0656066
"B41J","482340",.0700985
"B41J","851680",.0018129
"B41J","961210",.0429655
"B41K","961000",.1587909
"B41K","961220",.8412091
"B41L","480261",.0975788
"B41L","480262",.0975788
"B41L","480519",.0959718
"B41L","480990",.0178264
"B41L","481013",.2060281
"B41L","481014",.2060281
"B41L","481019",.2060281
"B41L","482040",.0373491
"B41L","482340",.0356108
"B41M","320413",.1098351
"B41M","320417",.1413735
"B41M","320419",.0025069
"B41M","321290",.084751
"B41M","321519",.0400962
"B41M","380992",.0005695
"B41M","392063",.0338254
"B41M","392069",.0338254
"B41M","392114",.0018888
"B41M","480261",.1138687
"B41M","480262",.1138687
"B41M","480519",.114001
"B41M","481151",.0040003
"B41M","481159",.0040003
"B41M","481160",.0236599
"B41M","481190",.0778535
"B41M","481690",.0228105
"B41M","482340",.0337066
"B41M","491199",.0435589
"B41N","290110",.0160152
"B41N","290129",.0160152
"B41N","291020",.0165407
"B41N","321519",.2178748
"B41N","350610",.0414771
"B41N","350699",.0414771
"B41N","391000",.0059263
"B41N","392063",.0716764
"B41N","392069",.0716764
"B41N","480261",.063164
"B41N","480262",.063164
"B41N","480519",.06187
"B41N","481141",.0337184
"B41N","491199",.195435
"B41N","901320",.0839693
"B42B","470790",.0619017
"B42B","480261",.2305536
"B42B","480262",.2305536
"B42B","480519",.2258305
"B42B","482340",.0260353
"B42B","490110",.0736506
"B42B","490199",.0736506
"B42B","490300",.0778242
"B42C","350610",.0619642
"B42C","350699",.0619642
"B42C","480261",.0235568
"B42C","480262",.0235568
"B42C","480519",.0234201
"B42C","481141",.0217502
"B42C","482090",.4151728
"B42C","490110",.1211807
"B42C","490199",.1211807
"B42C","490300",.1262536
"B42D","350610",.0251872
"B42D","350699",.0251872
"B42D","480261",.0365826
"B42D","480262",.0365826
"B42D","480519",.0362405
"B42D","480610",.0000943
"B42D","481141",.024149
"B42D","481720",.1637208
"B42D","482010",.0655371
"B42D","482020",.0297516
"B42D","482040",.0584345
"B42D","482090",.1398764
"B42D","490110",.0690321
"B42D","490199",.0690321
"B42D","490300",.0650225
"B42D","490900",.1555695
"B42F","480261",.0572142
"B42F","480262",.0572142
"B42F","480519",.0560838
"B42F","481730",.0021088
"B42F","482030",.6901789
"B42F","482050",.1372001
"B43K","321590",.0025101
"B43K","960330",.0321924
"B43K","960810",.0898883
"B43K","960831",.000265
"B43K","960839",.057083
"B43K","960840",.0001732
"B43K","960850",.1462842
"B43K","960860",.0276464
"B43K","960891",.0300441
"B43K","960899",.1462842
"B43K","960910",.155716
"B43K","960920",.1561971
"B43K","960990",.155716
"B43L","401692",.0710115
"B43L","490600",.0064146
"B43L","901720",.0785169
"B43L","903180",.100724
"B43L","960910",.159256
"B43L","960920",.1653533
"B43L","960990",.159256
"B43L","961000",.1232823
"B43L","961100",.1361853
"B43M","732399",.0012575
"B43M","960329",.056414
"B43M","960330",.2400786
"B43M","960390",.0574966
"B43M","960910",.2129343
"B43M","960920",.2188846
"B43M","960990",.2129343
"B44B","392043",.0117569
"B44B","392049",.0117569
"B44B","392059",.0112539
"B44B","621149",.0020634
"B44B","710210",.037982
"B44B","710231",.037982
"B44B","710239",.037982
"B44B","901320",.1593866
"B44B","940169",.1077219
"B44B","940180",.0559947
"B44B","960200",.5261198
"B44C","321000",.1286096
"B44C","350610",.2168195
"B44C","350699",.2168195
"B44C","392099",.0326068
"B44C","392119",.0316189
"B44C","392640",.0272434
"B44C","490810",.0627291
"B44C","490890",.0627291
"B44C","491191",.0570781
"B44C","620443",.0005941
"B44C","691310",.0127128
"B44C","691390",.0616506
"B44C","700490",.0504736
"B44C","710590",.0009703
"B44C","731930",.0206086
"B44C","732393",.0048517
"B44C","830621",.0118841
"B44D","321000",.1564523
"B44D","960340",.2536002
"B44D","961000",.2806045
"B44D","961100",.309343
"B44F","320417",.0326084
"B44F","321000",.1384389
"B44F","321511",.0033686
"B44F","350610",.0715393
"B44F","350699",.0715393
"B44F","370232",.0026879
"B44F","392099",.0460902
"B44F","392112",.0053562
"B44F","392119",.0457069
"B44F","401691",.0101542
"B44F","490510",.0134262
"B44F","491191",.1676024
"B44F","680221",.1039083
"B44F","680291",.1039083
"B44F","680911",.0071729
"B44F","681599",.017513
"B44F","700420",.0364508
"B44F","700490",.0717717
"B44F","700991",.0213823
"B44F","700992",.0213823
"B44F","710811",.0076447
"B44F","900120",.0003475
"B60B","401211",.012627
"B60B","870110",.0019063
"B60B","870190",.0019063
"B60B","870321",.0319399
"B60B","870322",.0319399
"B60B","870323",.0319399
"B60B","870324",.0319399
"B60B","870331",.0319399
"B60B","870332",.0319399
"B60B","870333",.0319399
"B60B","870390",.0319399
"B60B","870850",.0109923
"B60B","870870",.1156449
"B60B","871200",.0795969
"B60B","871492",.2215968
"B60B","871493",.3002107
"B60C","400231",.0011279
"B60C","401110",.0027785
"B60C","401120",.0012639
"B60C","401130",.0016017
"B60C","401140",.0027696
"B60C","401161",.0011002
"B60C","401169",.4617378
"B60C","401192",.0011002
"B60C","401199",.4617378
"B60C","401213",.0008662
"B60C","401290",.0481149
"B60C","401310",.0069862
"B60C","401320",.0003172
"B60C","401390",.0069862
"B60C","731520",.0006871
"B60C","847751",.0008246
"B60D","871640",.4795434
"B60D","871680",.4795434
"B60D","871690",.0409133
"B60F","401150",.0167433
"B60F","630630",.0616192
"B60F","871200",.0384646
"B60F","871492",.0722348
"B60F","880310",.7511741
"B60F","880320",.059764
"B60G","732010",.000592
"B60G","870321",.0473032
"B60G","870322",.0473032
"B60G","870323",.0473032
"B60G","870324",.0473032
"B60G","870331",.0473032
"B60G","870332",.0473032
"B60G","870333",.0473032
"B60G","870390",.0473032
"B60G","870710",.0256739
"B60G","870790",.0256739
"B60G","870870",.0326717
"B60G","870880",.5369629
"B60H","841510",.0164426
"B60H","841520",.1775253
"B60H","841583",.5461661
"B60H","841590",.0774693
"B60H","870321",.0227996
"B60H","870322",.0227996
"B60H","870323",.0227996
"B60H","870324",.0227996
"B60H","870331",.0227996
"B60H","870332",.0227996
"B60H","870333",.0227996
"B60H","870390",.0227996
"B60J","392520",.0153414
"B60J","700490",.0348778
"B60J","730830",.0252195
"B60J","730890",.0215404
"B60J","860500",.0001821
"B60J","870321",.0951536
"B60J","870322",.0951536
"B60J","870323",.0951536
"B60J","870324",.0951536
"B60J","870331",.0951536
"B60J","870332",.0951536
"B60J","870333",.0951536
"B60J","870390",.0951536
"B60J","870710",.0419914
"B60J","870790",.0419914
"B60J","870829",.0142083
"B60J","870899",.0434191
"B60K","848340",.0603769
"B60K","848390",.074259
"B60K","870321",.1035807
"B60K","870322",.1035807
"B60K","870323",.1035807
"B60K","870324",.1035807
"B60K","870331",.1035807
"B60K","870332",.1035807
"B60K","870333",.1035807
"B60K","870390",.1035807
"B60K","870893",.0367186
"B60L","850110",.1025922
"B60L","850120",.0020604
"B60L","850131",.025772
"B60L","850132",.025772
"B60L","850133",.025772
"B60L","850134",.025772
"B60L","850151",.0920654
"B60L","850152",.0920654
"B60L","850153",.0920654
"B60L","850161",.0026112
"B60L","850162",.0026112
"B60L","850163",.0026112
"B60L","850164",.0026112
"B60L","870321",.0357032
"B60L","870322",.0357032
"B60L","870323",.0357032
"B60L","870324",.0357032
"B60L","870331",.0357032
"B60L","870332",.0357032
"B60L","870333",.0357032
"B60L","870390",.0357032
"B60L","903180",.1887766
"B60L","903190",.031216
"B60M","722211",.0063735
"B60M","730240",.0323994
"B60M","731210",.0333127
"B60M","731290",.0331425
"B60M","741220",.0015139
"B60M","850431",.0279756
"B60M","850432",.0279756
"B60M","850433",.0279756
"B60M","850434",.0279756
"B60M","860110",.01247
"B60M","860120",.01247
"B60M","860719",.0372846
"B60M","860729",.074593
"B60M","860730",.0345678
"B60M","860791",.0561498
"B60M","860799",.074593
"B60M","901790",.0382522
"B60M","903180",.3026569
"B60M","903190",.1383183
"B60N","830230",.000524
"B60N","870321",.0517489
"B60N","870322",.0517489
"B60N","870323",.0517489
"B60N","870324",.0517489
"B60N","870331",.0517489
"B60N","870332",.0517489
"B60N","870333",.0517489
"B60N","870390",.0517489
"B60N","940120",.2644145
"B60N","940180",.2503433
"B60N","940190",.0707267
"B60P","842519",.0228865
"B60P","842710",.0296429
"B60P","842720",.0296429
"B60P","842790",.0296429
"B60P","843120",.0083196
"B60P","870410",.1404441
"B60P","870421",.0215573
"B60P","870422",.0215573
"B60P","870423",.0215573
"B60P","870431",.0215573
"B60P","870432",.0215573
"B60P","870490",.0215573
"B60P","870911",.0255036
"B60P","870919",.0255036
"B60P","870990",.0077134
"B60P","871610",.0124893
"B60P","871631",.000761
"B60P","871639",.0235574
"B60P","871640",.2572747
"B60P","871680",.2572747
"B60Q","851220",.041562
"B60Q","870321",.1161304
"B60Q","870322",.1161304
"B60Q","870323",.1161304
"B60Q","870324",.1161304
"B60Q","870331",.1161304
"B60Q","870332",.1161304
"B60Q","870333",.1161304
"B60Q","870390",.1161304
"B60Q","870894",.0293946
"B60R","700910",.0689489
"B60R","840510",.0447446
"B60R","870321",.0949275
"B60R","870322",.0949275
"B60R","870323",.0949275
"B60R","870324",.0949275
"B60R","870331",.0949275
"B60R","870332",.0949275
"B60R","870333",.0949275
"B60R","870390",.0949275
"B60R","870710",.030906
"B60R","870790",.030906
"B60R","870810",.0325402
"B60R","870821",.0092061
"B60R","870895",.0233281
"B60S","851240",.9208918
"B60S","851290",.0791082
"B60T","381900",.4453838
"B60T","841221",.0346811
"B60T","848180",.0299099
"B60T","870321",.0518042
"B60T","870322",.0518042
"B60T","870323",.0518042
"B60T","870324",.0518042
"B60T","870331",.0518042
"B60T","870332",.0518042
"B60T","870333",.0518042
"B60T","870390",.0518042
"B60T","870830",.0432419
"B60T","870870",.0323496
"B60V","610429",.0971581
"B60V","610459",.3193819
"B60V","620439",.0884472
"B60V","620459",.3193568
"B60V","630640",.0142637
"B60V","880310",.1613924
"B60W","840731",.0321021
"B60W","840732",.0321021
"B60W","840733",.0321021
"B60W","840734",.0321021
"B60W","840820",.0292485
"B60W","848390",.0275341
"B60W","850110",.0788912
"B60W","850151",.0768791
"B60W","850152",.0768791
"B60W","850153",.0768791
"B60W","870321",.0545874
"B60W","870322",.0545874
"B60W","870323",.0545874
"B60W","870324",.0545874
"B60W","870331",.0545874
"B60W","870332",.0545874
"B60W","870333",.0545874
"B60W","870390",.0545874
"B60W","870893",.0685815
"B61B","731210",.0335197
"B61B","731290",.0334676
"B61B","842860",.9330127
"B61C","860210",.7251955
"B61C","860290",.0187931
"B61C","860791",.2560113
"B61D","842612",.0015861
"B61D","842890",.0007428
"B61D","860310",.0161431
"B61D","860390",.0161431
"B61D","860610",.011253
"B61D","860692",.1949558
"B61D","860699",.2242247
"B61D","860712",.0358231
"B61D","860729",.2259264
"B61D","860730",.0455411
"B61D","860799",.2259264
"B61D","870120",.0017345
"B61F","741521",.0005877
"B61F","741529",.0005877
"B61F","860692",.1159292
"B61F","860699",.1099644
"B61F","860712",.4060044
"B61F","860729",.1533735
"B61F","860730",.0224059
"B61F","860791",.0377739
"B61F","860799",.1533735
"B61G","860729",.078655
"B61G","860730",.8426901
"B61G","860799",.078655
"B61H","721610",.0090819
"B61H","721631",.0211331
"B61H","860692",.0752232
"B61H","860699",.0726336
"B61H","860712",.0259591
"B61H","860719",.037933
"B61H","860721",.2827302
"B61H","860729",.2203084
"B61H","860791",.0346892
"B61H","860799",.2203084
