ipc4,hs2007_3,probability_weight
"C14C","640",.0324311
"C21B","260",.3450517
"C21B","261",.3041384
"C21B","720",.1367791
"C21B","730",.0234764
"C21B","841",.1905544
"C21C","261",.3358417
"C21C","720",.1742705
"C21C","721",.0413758
"C21C","722",.1195392
"C21C","730",.0312216
"C21C","731",.0215762
"C21C","821",.2060808
"C21C","841",.0277796
"C21C","845",.0423147
"C21D","720",.0947034
"C21D","721",.2135575
"C21D","722",.4756551
"C21D","730",.1178352
"C21D","731",.0756388
"C21D","841",.02261
"C22B","260",.2297368
"C22B","261",.2125313
"C22B","262",.0414503
"C22B","710",.0680365
"C22B","711",.0900718
"C22B","720",.0221579
"C22B","750",.0342741
"C22B","790",.1312942
"C22B","810",.0693392
"C22B","811",.0725861
"C22B","841",.0285217
"C22C","720",.1130133
"C22C","721",.0940514
"C22C","722",.3721686
"C22C","750",.1335983
"C22C","760",.0740623
"C22C","790",.0226309
"C22C","810",.0851701
"C22C","811",.1053051
"C22F","722",.022307
"C22F","740",.0989487
"C22F","741",.0298593
"C22F","750",.0868499
"C22F","760",.6213649
"C22F","761",.0492075
"C22F","810",.0914626
"C23C","283",.0328786
"C23C","284",.04519
"C23C","285",.1464391
"C23C","710",.098764
"C23C","722",.1721534
"C23C","750",.0729518
"C23C","760",.0544733
"C23C","790",.2774006
"C23C","810",.0282484
"C23C","811",.0715007
"C23D","282",.0415728
"C23D","283",.0788979
"C23D","691",.0741255
"C23D","700",.1801852
"C23D","720",.0871516
"C23D","721",.0320798
"C23D","722",.1158277
"C23D","730",.0857074
"C23D","731",.0235117
"C23D","732",.0382704
"C23D","750",.0874169
"C23D","760",.0547031
"C23D","790",.035772
"C23D","810",.0309091
"C23D","811",.0338689
"C23F","280",.1227998
"C23F","281",.0262464
"C23F","282",.1289813
"C23F","283",.0994034
"C23F","284",.0508959
"C23F","291",.0453665
"C23F","381",.1129596
"C23F","382",.0261621
"C23F","721",.026847
"C23F","722",.0580868
"C23F","730",.0273374
"C23F","731",.0656027
"C23F","760",.0416945
"C23F","790",.1676166
"C23G","280",.2338351
"C23G","281",.0242161
"C23G","282",.0497026
"C23G","283",.041794
"C23G","291",.0268872
"C23G","381",.1515561
"C23G","721",.0236035
"C23G","730",.0756102
"C23G","731",.2823847
"C23G","740",.0236002
"C23G","760",.0309138
"C23G","761",.0358966
"C25B","280",.0298483
"C25B","282",.2576918
"C25B","710",.0240293
"C25B","711",.5917727
"C25B","750",.0537511
"C25B","831",.042907
"C25C","281",.0302421
"C25C","282",.0458518
"C25C","721",.0837908
"C25C","722",.0367981
"C25C","740",.1268855
"C25C","760",.4615158
"C25C","761",.176402
"C25C","790",.0385139
"C25D","282",.0318112
"C25D","710",.0536249
"C25D","711",.0400859
"C25D","722",.1004232
"C25D","731",.0285584
"C25D","740",.0700436
"C25D","741",.0760745
"C25D","750",.2566072
"C25D","760",.0514292
"C25D","790",.1581194
"C25D","800",.0637555
"C25D","811",.069467
"C25F","280",.1619051
"C25F","282",.0320153
"C25F","283",.0260316
"C25F","711",.0332728
"C25F","721",.0623382
"C25F","722",.0484354
"C25F","731",.1018663
"C25F","740",.0495076
"C25F","760",.4114326
"C25F","761",.0356507
"C25F","831",.0375445
"C30B","281",.0319048
"C30B","284",.1167922
"C30B","285",.264463
"C30B","681",.1235955
"C30B","710",.3702603
"C30B","711",.0437118
"C30B","854",.0492723
"C40B","292",.4735852
"C40B","300",.024817
"C40B","350",.1060118
"C40B","700",.0259599
"C40B","790",.0270191
"C40B","847",.2740088
"C40B","901",.0386727
"C40B","961",.0299256
"D01B","500",.5005211
"D01B","510",.0609029
"D01B","520",.1524231
"D01B","530",.240286
"D01B","591",.0458669
"D01C","500",.0776963
"D01C","510",.0304402
"D01C","530",.8918635
"D01D","540",.2652564
"D01D","550",.3299476
"D01D","551",.404796
"D01F","390",.0301222
"D01F","540",.2649307
"D01F","550",.3147565
"D01F","551",.3901906
"D01G","510",.1439558
"D01G","511",.1392504
"D01G","520",.6030744
"D01G","530",.0327719
"D01G","590",.0364939
"D01G","591",.0444536
"D01H","510",.07596
"D01H","520",.4361705
"D01H","540",.0336781
"D01H","550",.0284558
"D01H","551",.0524907
"D01H","590",.1182155
"D01H","591",.2550294
"D02G","520",.0576998
"D02G","540",.2868007
"D02G","550",.313945
"D02G","551",.3415546
"D02H","500",.0531611
"D02H","520",.2265392
"D02H","540",.0276246
"D02H","551",.0440947
"D02H","590",.1454914
"D02H","591",.503089
"D02J","540",.2897826
"D02J","550",.3979848
"D02J","551",.3122326
"D03C","570",.0296326
"D03C","590",.3108071
"D03C","591",.6595603
"D03D","520",.1168986
"D03D","521",.0589745
"D03D","540",.2668178
"D03D","550",.1063021
"D03D","551",.2861738
"D03D","580",.0632777
"D03D","590",.0782403
"D03D","591",.0233153
"D03J","551",.0362718
"D03J","590",.549322
"D03J","591",.4144062
"D04B","520",.0565886
"D04B","540",.1060748
"D04B","550",.0399138
"D04B","551",.1208936
"D04B","590",.057516
"D04B","591",.0269944
"D04B","600",.5417665
"D04B","611",.0502523
"D04C","460",.0388405
"D04C","511",.0425609
"D04C","520",.1734301
"D04C","540",.1381541
"D04C","550",.1385158
"D04C","551",.1609547
"D04C","560",.0552415
"D04C","570",.021409
"D04C","580",.0923786
"D04C","590",.0675178
"D04C","591",.0490525
"D04C","631",.0219445
"D04D","520",.0215997
"D04D","540",.1281249
"D04D","550",.0517682
"D04D","551",.1664977
"D04D","580",.279144
"D04D","581",.027102
"D04D","590",.1786885
"D04D","591",.0228086
"D04D","600",.0421103
"D04D","670",.082156
"D04G","510",.0311323
"D04G","520",.0462922
"D04G","560",.022494
"D04G","570",.8732065
"D04G","631",.0268749
"D04H","540",.2199916
"D04H","550",.0268261
"D04H","551",.4874988
"D04H","560",.0746465
"D04H","590",.191037
"D05B","581",.2810891
"D05B","590",.5660346
"D05B","591",.1528763
"D05C","570",.0768186
"D05C","581",.9231814
"D06B","520",.0975956
"D06B","540",.0426424
"D06B","551",.068923
"D06B","570",.0335755
"D06B","590",.5474007
"D06B","591",.2098629
"D06C","520",.0338534
"D06C","540",.146121
"D06C","550",.038906
"D06C","551",.1949161
"D06C","570",.0427881
"D06C","590",.3278548
"D06C","591",.1281493
"D06C","600",.0874112
"D06F","590",.4449207
"D06F","591",.0349482
"D06F","610",.074282
"D06F","611",.0547923
"D06F","620",.0466585
"D06F","621",.0381734
"D06F","630",.0684949
"D06F","850",.0918363
"D06F","903",.0626254
"D06F","940",.0433321
"D06F","960",.0399363
"D06G","411",.4720228
"D06G","570",.3682394
"D06G","590",.0514932
"D06G","611",.037597
"D06G","960",.0706475
"D06H","570",.0273403
"D06H","590",.6558909
"D06H","591",.3167688
"D06J","531",.0531993
"D06J","540",.0547671
"D06J","551",.1429925
"D06J","581",.0225929
"D06J","590",.5898502
"D06J","591",.0510217
"D06J","630",.0855763
"D06L","284",.0545917
"D06L","500",.0687555
"D06L","510",.0424279
"D06L","520",.156871
"D06L","521",.0499125
"D06L","530",.0703908
"D06L","540",.099586
"D06L","551",.1583258
"D06L","590",.2416421
"D06L","591",.0574967
"D06M","520",.0523104
"D06M","540",.2753733
"D06M","550",.1110081
"D06M","551",.4438297
"D06M","590",.1174785
"D06N","390",.0250682
"D06N","540",.2338447
"D06N","551",.4516041
"D06N","570",.16379
"D06N","590",.125693
"D06P","320",.053938
"D06P","500",.0217156
"D06P","510",.0360838
"D06P","520",.0312826
"D06P","540",.2162863
"D06P","550",.0483264
"D06P","551",.515418
"D06P","590",.0769493
"D06Q","500",.037021
"D06Q","511",.0356337
"D06Q","520",.0799742
"D06Q","521",.0822592
"D06Q","540",.1632514
"D06Q","550",.0274216
"D06Q","551",.2258431
"D06Q","580",.0555437
"D06Q","581",.0587952
"D06Q","590",.2123948
"D06Q","600",.0218621
"D07B","390",.0225427
"D07B","401",.078047
"D07B","530",.0360594
"D07B","540",.0505757
"D07B","550",.1989735
"D07B","551",.2790747
"D07B","560",.1788127
"D07B","610",.0328227
"D07B","631",.1230917
"D21B","470",.7496819
"D21B","480",.2503181
"D21C","391",.0436171
"D21C","470",.6735381
"D21C","480",.2828448
"D21D","470",.4049209
"D21D","480",.5950791
"D21F","480",.6283596
"D21F","482",.0487568
"D21F","531",.2068676
"D21F","560",.0917215
"D21F","590",.0242946
"D21G","480",.8744411
"D21G","482",.1255589
"D21H","470",.0352179
"D21H","480",.7529452
"D21H","481",.2118369
"D21J","470",.268142
"D21J","480",.6669481
"D21J","481",.026359
"D21J","482",.038551
"E01B","721",.0326411
"E01B","722",.0310289
"E01B","730",.0931603
"E01B","731",.029154
"E01B","842",.0424574
"E01B","860",.7715584
"E01C","680",.9782019
"E01C","870",.021798
"E01D","721",.2778839
"E01D","722",.1306491
"E01D","730",.3585696
"E01D","731",.1835235
"E01D","870",.0493739
"E01F","680",.0222337
"E01F","700",.0285317
"E01F","721",.104454
"E01F","722",.0311813
"E01F","730",.0893047
"E01F","731",.1874281
"E01F","760",.024329
"E01F","860",.0331576
"E01F","870",.47938
"E01H","843",.149654
"E01H","848",.0215121
"E01H","870",.0417894
"E01H","960",.7870444
"E02B","251",.2915397
"E02B","721",.084102
"E02B","722",.0244436
"E02B","730",.0575934
"E02B","731",.1046861
"E02B","842",.1111275
"E02B","848",.0275794
"E02B","870",.0699837
"E02B","890",.2289446
"E02C","721",.1589405
"E02C","731",.3732184
"E02C","842",.2787325
"E02C","848",.1376961
"E02C","890",.0514125
"E02D","251",.1058404
"E02D","720",.0359948
"E02D","721",.2771652
"E02D","722",.1416716
"E02D","730",.1974191
"E02D","731",.1148248
"E02D","842",.0520996
"E02D","870",.0749844
"E02F","842",.788255
"E02F","843",.1839257
"E02F","890",.0278194
"E03B","730",.1596143
"E03B","731",.1352183
"E03B","848",.7051675
"E03C","730",.0332311
"E03C","731",.0329477
"E03C","848",.8868581
"E03C","940",.0469631
"E03D","690",.021751
"E03D","691",.048361
"E03D","848",.7456458
"E03D","940",.1842422
"E03F","720",.2001195
"E03F","721",.111516
"E03F","722",.039737
"E03F","730",.1449961
"E03F","731",.123582
"E03F","842",.0689096
"E03F","843",.0262188
"E03F","848",.2475556
"E03F","940",.0373655
"E04B","382",.4209507
"E04B","510",.030163
"E04B","630",.0999126
"E04B","680",.0270937
"E04B","721",.1482646
"E04B","722",.1039251
"E04B","730",.0502098
"E04B","731",.0549467
"E04B","760",.0243398
"E04B","870",.0401939
"E04C","382",.3423767
"E04C","681",.1229534
"E04C","721",.2684282
"E04C","722",.1887859
"E04C","730",.0225234
"E04C","731",.0244433
"E04C","870",.0304889
"E04D","382",.1481977
"E04D","390",.0448489
"E04D","392",.0766759
"E04D","560",.0376825
"E04D","680",.4715741
"E04D","700",.0401052
"E04D","721",.0313228
"E04D","731",.036491
"E04D","760",.0763315
"E04D","830",.0367705
"E04F","321",.0406818
"E04F","382",.1108738
"E04F","392",.0307211
"E04F","441",.0506823
"E04F","570",.0316875
"E04F","680",.1499323
"E04F","690",.3644103
"E04F","760",.069008
"E04F","846",.1520029
"E04G","382",.4736457
"E04G","720",.0266142
"E04G","721",.1459727
"E04G","722",.0741642
"E04G","730",.1186275
"E04G","731",.0947145
"E04G","842",.0215702
"E04G","870",.0446911
"E04H","382",.1143057
"E04H","590",.054728
"E04H","721",.1588665
"E04H","722",.0235316
"E04H","730",.1315186
"E04H","731",.2282034
"E04H","842",.074095
"E04H","870",.2147513
"E05B","680",.1574178
"E05B","731",.0471805
"E05B","830",.1889824
"E05B","850",.0533569
"E05B","870",.4729552
"E05B","871",.0560891
"E05B","940",.0240183
"E05C","730",.2515544
"E05C","731",.0512571
"E05C","760",.0249871
"E05C","830",.3313084
"E05C","870",.2458595
"E05C","940",.0950334
"E05D","730",.2228146
"E05D","731",.030913
"E05D","760",.0241242
"E05D","830",.0290377
"E05D","848",.1257795
"E05D","870",.4082325
"E05D","940",.1590985
"E05F","730",.0411528
"E05F","830",.4738317
"E05F","848",.056574
"E05F","850",.1167246
"E05F","870",.3117169
"E05G","710",.0412651
"E05G","711",.0255332
"E05G","720",.0323375
"E05G","721",.0886773
"E05G","722",.0772503
"E05G","730",.0946902
"E05G","731",.2365237
"E05G","830",.2699308
"E05G","851",.0353214
"E05G","870",.0984703
"E06B","441",.3169633
"E06B","630",.1269034
"E06B","700",.1652218
"E06B","730",.185105
"E06B","760",.1790795
"E06B","846",.026727
"E06C","321",.0768634
"E06C","721",.0864041
"E06C","730",.176335
"E06C","731",.185763
"E06C","760",.0692899
"E06C","761",.0333519
"E06C","820",.0308401
"E06C","830",.1387659
"E06C","842",.0892267
"E06C","848",.0436935
"E06C","870",.0352164
"E06C","940",.0342501
"E21B","251",.2615899
"E21B","271",.0653125
"E21B","721",.0278857
"E21B","730",.127893
"E21B","731",.0717979
"E21B","842",.1269549
"E21B","845",.0983361
"E21B","848",.22023
"E21C","253",.6916847
"E21C","842",.0875296
"E21C","843",.2207857
"E21D","721",.1170053
"E21D","722",.0445193
"E21D","730",.0781771
"E21D","731",.137181
"E21D","842",.4295912
"E21D","843",.1063335
"E21D","845",.060004
"E21D","870",.0271886
"E21F","253",.069083
"E21F","261",.0312153
"E21F","721",.0855249
"E21F","730",.1589529
"E21F","731",.266637
"E21F","842",.2124808
"E21F","843",.0518915
"E21F","848",.0990004
"E21F","870",.0252142
"F01B","490",.0650576
"F01B","840",.0647902
"F01B","841",.0482378
"F01B","848",.7923692
"F01B","870",.0295453
"F01C","340",.1743196
"F01C","490",.1566797
"F01C","840",.2486683
"F01C","841",.0395547
"F01C","843",.0375907
"F01C","848",.3431869
"F01D","840",.3848223
"F01D","841",.5938079
"F01D","880",.0213698
"F01K","732",.0724064
"F01K","840",.8416978
"F01K","841",.0858958
"F01L","848",1
"F01M","340",.5519728
"F01M","490",.0405676
"F01M","650",.0377912
"F01M","842",.0466936
"F01M","848",.2412591
"F01M","870",.0817158
"F01N","690",.025167
"F01N","730",.0437719
"F01N","840",.0354275
"F01N","848",.045439
"F01N","870",.8501946
"F01P","610",.1027405
"F01P","620",.0356388
"F01P","732",.3864094
"F01P","840",.0442759
"F01P","848",.0930851
"F01P","870",.228742
"F01P","903",.1091083
"F02B","840",.3088109
"F02B","848",.6451126
"F02B","870",.0460764
"F02C","840",.0262866
"F02C","841",.8684101
"F02C","880",.1053033
"F02D","840",.3414747
"F02D","848",.5157323
"F02D","870",.142793
"F02F","340",.0247011
"F02F","610",.3937008
"F02F","620",.2692479
"F02F","650",.0510712
"F02F","848",.2269974
"F02F","870",.0342816
"F02G","610",.0408758
"F02G","732",.090038
"F02G","840",.210395
"F02G","841",.3903635
"F02G","848",.1941946
"F02G","850",.0301225
"F02G","870",.0440105
"F02K","360",.0475596
"F02K","841",.3106977
"F02K","880",.6417426
"F02M","840",.0479742
"F02M","842",.0252898
"F02M","848",.5637563
"F02M","870",.308943
"F02M","940",.0540368
"F02N","840",.0668909
"F02N","848",.2541838
"F02N","850",.1338889
"F02N","870",.5450364
"F02P","360",.3042246
"F02P","840",.4931992
"F02P","848",.0500665
"F02P","854",.0427603
"F02P","870",.1097494
"F03B","271",.0357856
"F03B","841",.7089762
"F03B","848",.1458276
"F03B","850",.0588002
"F03B","890",.0506104
"F03C","490",.0251452
"F03C","841",.4989277
"F03C","848",.4759271
"F03D","271",.0444382
"F03D","730",.0363851
"F03D","841",.4462098
"F03D","842",.0228344
"F03D","848",.1851256
"F03D","850",.1934572
"F03D","880",.0715498
"F03G","271",.1455533
"F03G","732",.0252241
"F03G","840",.2995785
"F03G","841",.0732735
"F03G","848",.3224024
"F03G","850",.1339683
"F03H","360",.0884501
"F03H","880",.8825551
"F03H","901",.0289948
"F04B","340",.0537662
"F04B","841",.2345207
"F04B","848",.6238982
"F04B","850",.0587834
"F04B","870",.0290315
"F04C","340",.3217231
"F04C","841",.2103472
"F04C","848",.3657313
"F04C","850",.0814283
"F04C","870",.0207701
"F04D","340",.0280903
"F04D","841",.5256174
"F04D","848",.1996477
"F04D","850",.2112532
"F04D","870",.0353914
"F04F","730",.0230246
"F04F","841",.2362948
"F04F","847",.1224185
"F04F","848",.6182622
"F15B","841",.0600141
"F15B","842",.0848533
"F15B","848",.7966369
"F15B","850",.0310604
"F15B","870",.0274353
"F15C","848",1
"F15D","300",.0348083
"F15D","340",.0298902
"F15D","690",.063728
"F15D","841",.1316942
"F15D","847",.0610514
"F15D","848",.4916831
"F15D","850",.0965691
"F15D","870",.0905757
"F16B","350",.0518124
"F16B","392",.0375085
"F16B","721",.0392159
"F16B","730",.0352587
"F16B","731",.2847604
"F16B","820",.174542
"F16B","830",.0973412
"F16B","846",.0357643
"F16B","870",.1954983
"F16B","940",.0482985
"F16C","340",.332268
"F16C","722",.0298992
"F16C","848",.586653
"F16C","870",.0511798
"F16D","681",.2982595
"F16D","848",.2925699
"F16D","850",.0296051
"F16D","870",.3795654
"F16F","848",.3842627
"F16F","870",.5935261
"F16F","940",.0222112
"F16G","401",.5480973
"F16G","551",.0476738
"F16G","590",.0542637
"F16G","721",.047131
"F16G","731",.2535208
"F16G","848",.0493134
"F16H","340",.0455374
"F16H","848",.7571717
"F16H","870",.1972909
"F16J","340",.1818175
"F16J","400",.0506363
"F16J","430",.0250834
"F16J","681",.0861643
"F16J","730",.0278348
"F16J","731",.025332
"F16J","848",.4828997
"F16J","870",.0590942
"F16J","940",.0311384
"F16J","960",.0299994
"F16K","848",.8904634
"F16K","940",.1095366
"F16L","391",.3089056
"F16L","400",.0433656
"F16L","721",.0254785
"F16L","730",.5497921
"F16L","731",.0439815
"F16L","848",.0284767
"F16M","721",.0388647
"F16M","730",.0257397
"F16M","731",.1101223
"F16M","820",.0353421
"F16M","842",.031329
"F16M","843",.0276685
"F16M","848",.1097272
"F16M","851",.0242454
"F16M","853",.0577054
"F16M","870",.0755848
"F16M","900",.0387584
"F16M","940",.4249126
"F16N","340",.9573823
"F16N","848",.0426178
"F16P","721",.0390887
"F16P","731",.0611478
"F16P","820",.0586838
"F16P","831",.0284443
"F16P","842",.0303117
"F16P","843",.2321183
"F16P","844",.0664328
"F16P","845",.0316539
"F16P","846",.1569354
"F16P","847",.0517446
"F16P","848",.0882278
"F16P","850",.0846225
"F16P","901",.0705884
"F16S","392",.0383956
"F16S","720",.0493385
"F16S","721",.1946904
"F16S","722",.1498664
"F16S","730",.1368886
"F16S","731",.0228147
"F16S","760",.3830783
"F16S","846",.0249274
"F16T","848",.8093615
"F16T","940",.1906385
"F17B","270",.0672933
"F17B","721",.0835098
"F17B","730",.0533542
"F17B","731",.6970417
"F17B","830",.0217065
"F17B","848",.0770944
"F17C","271",.6425643
"F17C","730",.0772044
"F17C","731",.107058
"F17C","761",.0232037
"F17C","848",.1230965
"F17C","870",.0268731
"F17D","271",.7395101
"F17D","730",.0399171
"F17D","848",.2205728
"F21H","281",.0433601
"F21H","330",.029142
"F21H","340",.0471812
"F21H","700",.1130777
"F21H","731",.2159565
"F21H","732",.1506941
"F21H","760",.0631409
"F21H","761",.0308857
"F21H","780",.0262622
"F21H","810",.2301934
"F21H","844",.0501063
"F21K","391",.0558728
"F21K","392",.0354385
"F21K","700",.2392475
"F21K","701",.0835071
"F21K","853",.3643339
"F21K","854",.1957369
"F21K","870",.0258632
"F21L","340",.0275038
"F21L","850",.0723021
"F21L","851",.1330034
"F21L","853",.1310158
"F21L","854",.0245081
"F21L","940",.6116667
"F21S","700",.0462849
"F21S","732",.0886951
"F21S","760",.2143426
"F21S","853",.3764952
"F21S","854",.1014596
"F21S","870",.099159
"F21S","940",.0735637
"F21V","700",.0457956
"F21V","732",.105102
"F21V","760",.229556
"F21V","853",.3845937
"F21V","854",.0755004
"F21V","870",.0721892
"F21V","940",.0872631
"F21W","700",.0261632
"F21W","732",.0640716
"F21W","760",.0838872
"F21W","853",.1384891
"F21W","854",.0368659
"F21W","870",.6250778
"F21W","940",.0254453
"F21Y","732",.2169206
"F21Y","740",.0230105
"F21Y","760",.3447914
"F21Y","853",.2577456
"F21Y","854",.1219518
"F21Y","940",.0355801
"F22B","732",.7525784
"F22B","840",.2474215
"F22D","732",.7159988
"F22D","840",.2840012
"F22G","732",.688898
"F22G","840",.3111021
"F23B","261",.0933076
"F23B","262",.0359984
"F23B","440",.0350279
"F23B","610",.0248871
"F23B","732",.6630524
"F23B","840",.1477266
"F23C","261",.1264209
"F23C","732",.7068103
"F23C","840",.1178007
"F23C","841",.0489681
"F23D","271",.0680333
"F23D","360",.2048775
"F23D","610",.0240007
"F23D","690",.2065136
"F23D","691",.04368
"F23D","730",.029769
"F23D","732",.1244527
"F23D","841",.154818
"F23D","847",.0527561
"F23D","848",.0382893
"F23D","870",.0528098
"F23G","261",.0779883
"F23G","262",.3001222
"F23G","382",.0241618
"F23G","732",.0539914
"F23G","841",.5437364
"F23H","261",.1992898
"F23H","262",.0359136
"F23H","732",.5719792
"F23H","840",.0683067
"F23H","841",.0684471
"F23H","870",.0560637
"F23J","261",.283928
"F23J","262",.1072701
"F23J","730",.0244164
"F23J","732",.5048034
"F23J","840",.0526412
"F23J","841",.026941
"F23K","270",.0350849
"F23K","440",.0345592
"F23K","732",.6919704
"F23K","840",.0975374
"F23K","841",.0228562
"F23K","847",.0680615
"F23K","848",.0499304
"F23L","730",.0323499
"F23L","732",.8254188
"F23L","840",.0825953
"F23L","841",.0596361
"F23M","610",.0219514
"F23M","690",.1055346
"F23M","730",.0351416
"F23M","732",.6565078
"F23M","840",.088866
"F23M","841",.0919985
"F23N","360",.2525225
"F23N","732",.3975337
"F23N","841",.0459681
"F23N","848",.2584019
"F23N","903",.0455738
"F23Q","360",.7300298
"F23Q","961",.2699702
"F23R","841",1
"F24B","261",.1078363
"F24B","262",.0995712
"F24B","270",.0804181
"F24B","441",.0373732
"F24B","720",.0312851
"F24B","730",.0479586
"F24B","732",.3933819
"F24B","840",.0549446
"F24B","846",.0287651
"F24B","870",.1184658
"F24C","360",.1606978
"F24C","690",.0408085
"F24C","691",.0641685
"F24C","700",.0608306
"F24C","730",.0405242
"F24C","731",.0330668
"F24C","732",.30603
"F24C","841",.0853507
"F24C","848",.1430055
"F24C","870",.0655174
"F24D","732",.6714324
"F24D","760",.0357037
"F24D","840",.1225751
"F24D","841",.0858072
"F24D","848",.0844816
"F24F","841",1
"F24H","730",.0439399
"F24H","732",.6645394
"F24H","840",.1010488
"F24H","841",.0724543
"F24H","848",.044672
"F24H","851",.0733458
"F24J","700",.2840391
"F24J","730",.3736556
"F24J","731",.0820276
"F24J","732",.0240257
"F24J","740",.051673
"F24J","760",.0682977
"F24J","841",.027722
"F24J","848",.0659217
"F24J","851",.0226376
"F25B","841",.9322765
"F25B","848",.0677234
"F25C","841",.8061122
"F25C","843",.1170333
"F25C","847",.0287661
"F25C","848",.0480883
"F25D","220",.0207022
"F25D","841",.9792978
"F25J","271",.9271526
"F25J","281",.047663
"F25J","841",.0251844
"F26B","480",.0313987
"F26B","590",.0310656
"F26B","610",.031774
"F26B","730",.0276411
"F26B","732",.0604658
"F26B","841",.4881973
"F26B","842",.0441673
"F26B","843",.0823224
"F26B","846",.0665501
"F26B","847",.0889589
"F26B","848",.0474589
"F27B","260",.0322605
"F27B","261",.0964712
"F27B","681",.0535703
"F27B","690",.1362246
"F27B","691",.0383507
"F27B","720",.0388782
"F27B","730",.0778197
"F27B","731",.0461589
"F27B","760",.041369
"F27B","841",.438897
"F27D","261",.1595213
"F27D","690",.379478
"F27D","691",.0549506
"F27D","720",.0264121
"F27D","730",.1045466
"F27D","731",.0559279
"F27D","760",.0291781
"F27D","841",.1899855
"F28B","730",.0865944
"F28B","732",.0484179
"F28B","840",.8029664
"F28B","841",.0333153
"F28B","848",.0287059
"F28C","730",.5031589
"F28C","731",.0262936
"F28C","732",.0863739
"F28C","820",.058677
"F28C","840",.0583067
"F28C","841",.1034973
"F28C","847",.0694919
"F28C","848",.0942007
"F28D","730",.2462308
"F28D","732",.4850731
"F28D","741",.0282539
"F28D","760",.0813805
"F28D","831",.0230323
"F28D","840",.0545651
"F28D","841",.0814643
"F28F","730",.275124
"F28F","732",.2557704
"F28F","740",.0337014
"F28F","741",.0383076
"F28F","760",.219237
"F28F","831",.0778866
"F28F","841",.0535496
"F28F","870",.0464233
"F28G","730",.0485518
"F28G","731",.0357766
"F28G","732",.3815756
"F28G","820",.0280599
"F28G","840",.0604423
"F28G","841",.1637013
"F28G","848",.1450543
"F28G","960",.1368382
"F41A","930",1
"F41B","820",.0347683
"F41B","930",.9652317
"F41C","930",1
"F41F","360",.1062657
"F41F","930",.8937342
"F41G","900",.0353097
"F41G","901",.0376693
"F41G","930",.927021
"F41H","390",.069512
"F41H","610",.1101316
"F41H","620",.0711973
"F41H","690",.0448356
"F41H","691",.0992425
"F41H","731",.0298531
"F41H","760",.0249586
"F41H","930",.5502692
"F41J","901",.0403733
"F41J","930",.9596267
"F42B","360",.2870332
"F42B","930",.7129668
"F42C","360",.7735698
"F42C","930",.2264302
"F42D","360",.8745686
"F42D","731",.0426772
"F42D","930",.0827542
"G01B","848",.025057
"G01B","870",.1447676
"G01B","900",.083129
"G01B","901",.5018412
"G01B","902",.2049857
"G01B","903",.0402194
"G01C","870",.0570422
"G01C","900",.1035888
"G01C","901",.7926064
"G01C","902",.0467626
"G01D","480",.0349927
"G01D","844",.032806
"G01D","848",.031775
"G01D","853",.1114717
"G01D","854",.1459746
"G01D","870",.1395381
"G01D","900",.119225
"G01D","901",.0572069
"G01D","902",.2408413
"G01D","903",.0269521
"G01D","910",.0592166
"G01F","711",.0396892
"G01F","730",.100934
"G01F","731",.1075871
"G01F","845",.026436
"G01F","848",.2053967
"G01F","853",.0436347
"G01F","870",.0745084
"G01F","902",.3645517
"G01F","903",.0372621
"G01G","842",.8473251
"G01G","843",.032543
"G01G","870",.090307
"G01G","901",.0298247
"G01H","820",.0494455
"G01H","845",.0738068
"G01H","851",.3109767
"G01H","854",.1470833
"G01H","870",.0573363
"G01H","900",.163679
"G01H","901",.1210744
"G01H","902",.0356931
"G01H","903",.0409048
"G01J","854",.0618925
"G01J","900",.2462999
"G01J","901",.1351613
"G01J","902",.4792313
"G01J","903",.0774149
"G01K","711",.1587277
"G01K","854",.0236497
"G01K","902",.4234992
"G01K","903",.3941234
"G01L","691",.0315989
"G01L","700",.0411186
"G01L","721",.040561
"G01L","730",.0374415
"G01L","731",.0880288
"G01L","780",.045693
"G01L","820",.0262002
"G01L","848",.0919498
"G01L","853",.0355945
"G01L","854",.1316265
"G01L","870",.1850022
"G01L","900",.0373872
"G01L","902",.0620304
"G01L","903",.1457675
"G01M","841",.0269362
"G01M","848",.1554732
"G01M","870",.7273033
"G01M","900",.028405
"G01M","903",.0618823
"G01N","350",.0352621
"G01N","480",.0603349
"G01N","700",.034303
"G01N","710",.0607418
"G01N","711",.120092
"G01N","848",.0323953
"G01N","900",.0440837
"G01N","901",.1014063
"G01N","902",.5113809
"G01P","780",.0273953
"G01P","848",.0420623
"G01P","853",.0367024
"G01P","854",.1525904
"G01P","870",.3949947
"G01P","900",.0377571
"G01P","901",.1235817
"G01P","902",.1171035
"G01P","903",.0249068
"G01P","910",.0429057
"G01Q","844",.0410635
"G01Q","854",.0389418
"G01Q","900",.0508811
"G01Q","901",.8691136
"G01R","780",.0308054
"G01R","850",.1421276
"G01R","853",.1604456
"G01R","854",.303065
"G01R","902",.0482207
"G01R","903",.193087
"G01R","910",.1222488
"G01S","852",.8875917
"G01S","901",.0738126
"G01S","910",.0385957
"G01T","902",1
"G01V","721",.0304859
"G01V","731",.0627259
"G01V","820",.1180501
"G01V","852",.0494773
"G01V","854",.0443593
"G01V","900",.0325877
"G01V","901",.1492517
"G01V","902",.3365291
"G01V","910",.043732
"G01V","930",.1328011
"G01W","843",.0466925
"G01W","852",.2002738
