ipc4,hs2007_1,probability_weight
"F16B","7",.4408762
"F16B","8",.3987761
"F16B","9",.0223694
"F16C","3",.1498622
"F16C","7",.1276027
"F16C","8",.7225351
"F16D","6",.0806361
"F16D","7",.0318312
"F16D","8",.8875327
"F16F","7",.0652415
"F16F","8",.9347585
"F16G","3",.0469965
"F16G","4",.09326
"F16G","5",.3713892
"F16G","7",.3844275
"F16G","8",.1039268
"F16H","8",1
"F16J","3",.1451891
"F16J","6",.0404485
"F16J","7",.1716059
"F16J","8",.5897825
"F16J","9",.0529741
"F16K","7",.0323423
"F16K","8",.8598545
"F16K","9",.1078032
"F16L","3",.285953
"F16L","5",.0249921
"F16L","7",.6033366
"F16L","8",.0857183
"F16M","3",.0279335
"F16M","7",.2430652
"F16M","8",.4687665
"F16M","9",.2602349
"F16N","3",.6878546
"F16N","7",.0393271
"F16N","8",.2728182
"F16P","5",.0239765
"F16P","7",.2027331
"F16P","8",.692216
"F16P","9",.0810745
"F16S","3",.0771786
"F16S","7",.8943284
"F16S","8",.028493
"F16T","7",.0479045
"F16T","8",.7558143
"F16T","9",.1962812
"F17B","3",.0230718
"F17B","7",.861354
"F17B","8",.1155742
"F17C","2",.1315662
"F17C","3",.0219354
"F17C","7",.5411903
"F17C","8",.305308
"F17D","2",.2396559
"F17D","3",.0415932
"F17D","7",.1612751
"F17D","8",.533971
"F17D","9",.0235048
"F21H","2",.0275267
"F21H","6",.0270756
"F21H","7",.8802162
"F21H","8",.0651815
"F21K","3",.1273411
"F21K","7",.3220046
"F21K","8",.4663547
"F21K","9",.0842997
"F21L","3",.0234142
"F21L","7",.0624469
"F21L","8",.4540251
"F21L","9",.4601138
"F21S","3",.0213469
"F21S","7",.3743799
"F21S","8",.5469193
"F21S","9",.0573539
"F21V","3",.0278685
"F21V","7",.419765
"F21V","8",.4812419
"F21V","9",.0711245
"F21W","7",.2063273
"F21W","8",.7695425
"F21W","9",.0241303
"F21Y","7",.5409828
"F21Y","8",.4286875
"F21Y","9",.0303296
"F22B","7",.8622218
"F22B","8",.1377781
"F22D","7",.7907976
"F22D","8",.2092024
"F22G","7",.7677726
"F22G","8",.2322274
"F23B","2",.1021511
"F23B","6",.1504727
"F23B","7",.4716302
"F23B","8",.2757461
"F23C","2",.1036987
"F23C","6",.086879
"F23C","7",.5827987
"F23C","8",.2266236
"F23D","2",.0373392
"F23D","6",.3755025
"F23D","7",.2219519
"F23D","8",.3652063
"F23G","2",.1589745
"F23G","3",.0360441
"F23G","6",.095382
"F23G","7",.0979438
"F23G","8",.6116557
"F23H","2",.0673343
"F23H","6",.0641259
"F23H","7",.5406805
"F23H","8",.3278593
"F23J","2",.1521327
"F23J","6",.1082031
"F23J","7",.558342
"F23J","8",.1813222
"F23K","2",.0443954
"F23K","6",.0342773
"F23K","7",.4557642
"F23K","8",.4655631
"F23L","2",.0305931
"F23L","6",.1358775
"F23L","7",.5910648
"F23L","8",.2424646
"F23M","6",.3304864
"F23M","7",.5125117
"F23M","8",.1570019
"F23N","7",.1443044
"F23N","8",.8195693
"F23N","9",.0361264
"F23Q","3",.1607939
"F23Q","6",.2234614
"F23Q","7",.1922946
"F23Q","8",.2796373
"F23Q","9",.1438127
"F23R","6",.0400944
"F23R","8",.9599056
"F24B","2",.075675
"F24B","7",.5297728
"F24B","8",.3945522
"F24C","6",.0680149
"F24C","7",.4705636
"F24C","8",.4614215
"F24D","7",.6439371
"F24D","8",.3560629
"F24F","7",.032036
"F24F","8",.9679641
"F24H","7",.5950616
"F24H","8",.4049383
"F24J","7",.9201576
"F24J","8",.0798424
"F25B","7",.0604914
"F25B","8",.9395086
"F25C","7",.0488237
"F25C","8",.9511763
"F25D","3",.0246044
"F25D","7",.0655136
"F25D","8",.9098821
"F25J","2",.9165475
"F25J","8",.0834525
"F26B","1",.0277569
"F26B","3",.0367555
"F26B","4",.0835274
"F26B","5",.0954615
"F26B","6",.1133674
"F26B","7",.1802932
"F26B","8",.4628382
"F27B","2",.0561842
"F27B","6",.1887279
"F27B","7",.5612553
"F27B","8",.1938326
"F27D","2",.0538855
"F27D","6",.266674
"F27D","7",.5419621
"F27D","8",.1374784
"F28B","7",.5702656
"F28B","8",.4297344
"F28C","3",.0425916
"F28C","7",.6357696
"F28C","8",.3216388
"F28D","7",.8298686
"F28D","8",.1701315
"F28F","7",.8509991
"F28F","8",.1490009
"F28G","2",.0430303
"F28G","7",.4668332
"F28G","8",.4311222
"F28G","9",.0590143
"F41A","9",1
"F41B","6",.0297406
"F41B","7",.1268801
"F41B","8",.1801144
"F41B","9",.6632648
"F41C","9",1
"F41F","3",.1369926
"F41F","6",.0748076
"F41F","7",.080128
"F41F","8",.0459863
"F41F","9",.6620854
"F41G","9",1
"F41H","3",.0850167
"F41H","6",.6669368
"F41H","7",.1371901
"F41H","8",.0270913
"F41H","9",.083765
"F41J","3",.0661271
"F41J","6",.0509496
"F41J","7",.1889289
"F41J","8",.0918844
"F41J","9",.6021098
"F42B","3",.1542334
"F42B","6",.1511373
"F42B","7",.1381777
"F42B","9",.5564516
"F42C","3",.3599071
"F42C","6",.0224126
"F42C","7",.1294919
"F42C","8",.0894816
"F42C","9",.3987068
"F42D","2",.0442933
"F42D","3",.2943456
"F42D","6",.0596372
"F42D","7",.5151694
"F42D","8",.0467609
"F42D","9",.0397936
"G01B","7",.0898486
"G01B","8",.2976806
"G01B","9",.6124707
"G01C","7",.0333127
"G01C","8",.1807299
"G01C","9",.7859575
"G01D","4",.0437581
"G01D","7",.0742984
"G01D","8",.5087636
"G01D","9",.3731799
"G01F","3",.0248337
"G01F","7",.3491535
"G01F","8",.4575685
"G01F","9",.1684443
"G01G","7",.1012125
"G01G","8",.8039692
"G01G","9",.0948182
"G01H","7",.0567376
"G01H","8",.6143286
"G01H","9",.3289338
"G01J","8",.0840392
"G01J","9",.9159608
"G01K","7",.2731374
"G01K","8",.1100869
"G01K","9",.6167756
"G01L","3",.0205648
"G01L","7",.2836441
"G01L","8",.5694756
"G01L","9",.1263155
"G01M","7",.0467278
"G01M","8",.8812887
"G01M","9",.0719835
"G01N","2",.0968157
"G01N","3",.0818434
"G01N","4",.0700565
"G01N","7",.2454323
"G01N","8",.1776764
"G01N","9",.3281756
"G01P","7",.0826542
"G01P","8",.6254017
"G01P","9",.2919441
"G01Q","7",.0202035
"G01Q","8",.0450825
"G01Q","9",.934714
"G01R","7",.0685823
"G01R","8",.6464389
"G01R","9",.2849788
"G01S","8",.5849957
"G01S","9",.4150043
"G01T","3",.0244254
"G01T","7",.0494456
"G01T","8",.054512
"G01T","9",.8716171
"G01V","7",.1939065
"G01V","8",.3030048
"G01V","9",.5030887
"G01W","7",.0628772
"G01W","8",.2531703
"G01W","9",.6839525
"G02B","8",.2179217
"G02B","9",.7820784
"G02C","9",1
"G02F","8",.9218375
"G02F","9",.0781625
"G03B","3",.5094547
"G03B","4",.1225303
"G03B","8",.0862785
"G03B","9",.2817364
"G03C","2",.2106545
"G03C","3",.3510006
"G03C","4",.0817633
"G03C","7",.3565816
"G03D","3",.7405046
"G03D","4",.2594954
"G03F","2",.4500658
"G03F","3",.1460081
"G03F","8",.1520418
"G03F","9",.2518843
"G03G","2",.0257002
"G03G","3",.0232014
"G03G","4",.8622586
"G03G","8",.0484771
"G03G","9",.0403627
"G03H","3",.2576698
"G03H","4",.0353838
"G03H","8",.0321664
"G03H","9",.67478
"G04B","9",1
"G04C","9",1
"G04D","8",.0577998
"G04D","9",.9422002
"G04F","8",.0769976
"G04F","9",.9230025
"G04G","8",.0513652
"G04G","9",.9486349
"G04R","9",1
"G05B","8",.8939986
"G05B","9",.1060014
"G05D","7",.0340343
"G05D","8",.8129444
"G05D","9",.1530213
"G05F","8",.9743092
"G05F","9",.0256908
"G05G","8",.978965
"G05G","9",.021035
"G06C","3",.0507808
"G06C","4",.338345
"G06C","7",.0486362
"G06C","8",.3706561
"G06C","9",.191582
"G06D","8",1
"G06E","6",.0217699
"G06E","8",.2329413
"G06E","9",.7452888
"G06F","4",.0977184
"G06F","8",.543385
"G06F","9",.3588967
"G06G","8",.8746298
"G06G","9",.1253702
"G06J","8",.4062887
"G06J","9",.5937113
"G06K","3",.0458079
"G06K","4",.4046764
"G06K","8",.3470875
"G06K","9",.2024283
"G06M","4",.7250061
"G06M","8",.1890752
"G06M","9",.0859186
"G06N","4",.0232413
"G06N","6",.0846788
"G06N","8",.7252004
"G06N","9",.1668795
"G06Q","4",.5108155
"G06Q","8",.4363033
"G06Q","9",.0528812
"G06T","4",.1514903
"G06T","8",.2446391
"G06T","9",.6038706
"G07B","4",.5335637
"G07B","8",.3646607
"G07B","9",.1017756
"G07C","4",.0884855
"G07C","8",.7821474
"G07C","9",.1293671
"G07D","4",.7724774
"G07D","7",.1922009
"G07D","8",.0353217
"G07F","4",.1644629
"G07F","7",.1517915
"G07F","8",.6837456
"G07G","4",.4903854
"G07G","8",.4876963
"G07G","9",.0219184
"G08B","7",.0387981
"G08B","8",.8947682
"G08B","9",.0664336
"G08C","8",.6455915
"G08C","9",.3544085
"G08G","8",.9320114
"G08G","9",.0679886
"G09B","3",.0296063
"G09B","7",.1267028
"G09B","8",.4961336
"G09B","9",.3475573
"G09C","3",.0521346
"G09C","8",.3799781
"G09C","9",.5678873
"G09D","3",.0348967
"G09D","8",.0528795
"G09D","9",.9122238
"G09F","3",.2191994
"G09F","5",.0750723
"G09F","7",.1346337
"G09F","8",.4625217
"G09F","9",.1085729
"G09G","8",.8042032
"G09G","9",.1957969
"G10B","8",.0871043
"G10B","9",.9128957
"G10C","5",.0525061
"G10C","7",.1049891
"G10C","8",.0285056
"G10C","9",.8139992
"G10D","5",.0318578
"G10D","7",.0389047
"G10D","9",.9292375
"G10F","8",.0668645
"G10F","9",.9331355
"G10G","8",.0228814
"G10G","9",.9771186
"G10H","6",.0220645
"G10H","8",.1726838
"G10H","9",.8052517
"G10K","3",.0372984
"G10K","5",.2672232
"G10K","6",.0905698
"G10K","7",.0465948
"G10K","8",.5286069
"G10K","9",.0297068
"G10L","8",1
"G11B","8",.4216945
"G11B","9",.5783055
"G11C","8",.7671605
"G11C","9",.2328395
"G12B","3",.0469491
"G12B","8",.7851269
"G12B","9",.167924
"G21B","2",.0696877
"G21B","6",.0684392
"G21B","7",.3851671
"G21B","8",.0813748
"G21B","9",.3953313
"G21C","2",.0698711
"G21C","6",.0225117
"G21C","7",.2653932
"G21C","8",.6040744
"G21C","9",.0381497
"G21D","2",.0248254
"G21D","7",.3164855
"G21D","8",.6586891
"G21F","2",.3023342
"G21F","3",.0619372
"G21F","7",.5457649
"G21F","8",.0583791
"G21F","9",.0315846
"G21G","2",.3852234
"G21G","7",.1720835
"G21G","8",.1048596
"G21G","9",.3378335
"G21H","2",.5055469
"G21H","7",.1054774
"G21H","8",.2973971
"G21H","9",.0915786
"G21J","2",.0307818
"G21J","3",.1485527
"G21J","6",.0799511
"G21J","8",.1735953
"G21J","9",.5671192
"G21K","9",1
"H01B","3",.0331501
"H01B","6",.083222
"H01B","7",.883628
"H01C","6",.2372133
"H01C","7",.4856534
"H01C","8",.2771334
"H01F","7",.8017868
"H01F","8",.1982132
"H01G","3",.041543
"H01G","6",.3281467
"H01G","7",.5548099
"H01G","8",.0755004
"H01H","6",.0234139
"H01H","7",.1682341
"H01H","8",.808352
"H01J","6",.0931098
"H01J","7",.4549109
"H01J","8",.2193026
"H01J","9",.2326767
"H01K","6",.0262647
"H01K","7",.8063011
"H01K","8",.1674342
"H01L","7",.1003093
"H01L","8",.8996907
"H01M","3",.0465846
"H01M","6",.0465524
"H01M","7",.5189193
"H01M","8",.3879436
"H01P","6",.3662585
"H01P","7",.3925114
"H01P","8",.2412301
"H01Q","6",.0552248
"H01Q","7",.6065566
"H01Q","8",.3382186
"H01R","6",.0450224
"H01R","7",.6705625
"H01R","8",.2572423
"H01R","9",.0271728
"H01S","8",.1189705
"H01S","9",.8810295
"H01T","6",.1616876
"H01T","7",.4979332
"H01T","8",.3403792
"H02B","7",.3794125
"H02B","8",.6205875
"H02G","7",.881027
"H02G","8",.118973
"H02H","8",1
"H02J","8",1
"H02K","7",.2722798
"H02K","8",.7277201
"H02M","8",.9793985
"H02M","9",.0206015
"H02N","6",.3966582
"H02N","7",.1599924
"H02N","8",.4433493
"H02P","8",1
"H02S","7",.7594848
"H02S","8",.2405152
"H03B","8",.692426
"H03B","9",.307574
"H03C","8",.6984078
"H03C","9",.3015922
"H03D","8",.4230687
"H03D","9",.5769313
"H03F","8",1
"H03G","8",1
"H03H","6",.0879799
"H03H","7",.2106242
"H03H","8",.4492641
"H03H","9",.2521318
"H03J","8",.9177912
"H03J","9",.0822088
"H03K","8",.630089
"H03K","9",.3699109
"H03L","8",.0334411
"H03L","9",.9665589
"H03M","8",.1610923
"H03M","9",.8389077
"H04B","8",.5116554
"H04B","9",.4883446
"H04H","8",.8780616
"H04H","9",.1219384
"H04J","8",.0560162
"H04J","9",.9439839
"H04K","8",.5973725
"H04K","9",.4026274
"H04L","8",.2121877
"H04L","9",.7878122
"H04M","8",.9628251
"H04M","9",.0371749
"H04N","8",.500317
"H04N","9",.499683
"H04Q","8",.610828
"H04Q","9",.389172
"H04R","7",.0221666
"H04R","8",.9778334
"H04S","8",1
"H04W","8",.892946
"H04W","9",.107054
"H05B","8",.9786887
"H05B","9",.0213113
"H05C","8",.9722236
"H05C","9",.0277763
"H05F","3",.1301994
"H05F","8",.6248121
"H05F","9",.2449884
"H05G","9",1
"H05H","8",.6147878
"H05H","9",.3852122
"H05K","3",.0351402
"H05K","8",.931018
"H05K","9",.0338418
