ipc4,hs2007_4,probability_weight
"A23L","0207",.102396
"A23L","0208",.0053543
"A23L","0302",.049149
"A23L","0405",.0391779
"A23L","0702",.0647101
"A23L","0703",.0505069
"A23L","0704",.0188518
"A23L","0706",.0213419
"A23L","0708",.0400604
"A23L","0712",.0389578
"A23L","0909",.0274868
"A23L","1001",.0645357
"A23L","1101",.0471205
"A23L","2001",.0424907
"A23L","2002",.0889299
"A23L","2004",.0550585
"A23L","2005",.0844664
"A23L","2103",.012648
"A23L","2104",.0402224
"A23L","2501",.0340098
"A23N","0712",.028631
"A23N","0802",.0427171
"A23N","0811",.0245797
"A23N","0813",.032521
"A23N","0901",.0319357
"A23N","0907",.0077282
"A23N","1202",.3291867
"A23N","1203",.0025065
"A23N","1206",.0158964
"A23N","8205",.0478126
"A23N","8208",.1328829
"A23N","8211",.2608972
"A23N","9603",.042705
"A23P","0406",.0652543
"A23P","0408",.0694207
"A23P","0713",.0027649
"A23P","0714",.0440818
"A23P","0810",.0016042
"A23P","1008",.0073552
"A23P","1102",.1075797
"A23P","1108",.178538
"A23P","1211",.0142652
"A23P","1802",.0033328
"A23P","1806",.0924701
"A23P","1902",.1282982
"A23P","1904",.0196712
"A23P","1905",.1362017
"A23P","2302",.0794543
"A23P","8211",.0497079
"A24B","2401",.863524
"A24B","2403",.0900566
"A24B","2811",.0464195
"A24C","2401",.3836209
"A24C","2402",.6163791
"A24D","2401",.2493771
"A24D","2402",.7506228
"A24F","2401",.0456872
"A24F","2402",.5971907
"A24F","9614",.3571221
"A41B","5205",.0271532
"A41B","5206",.0226277
"A41B","6105",.0038576
"A41B","6106",.1249034
"A41B","6107",.0093021
"A41B","6108",.3204925
"A41B","6115",.4180934
"A41B","6205",.0003866
"A41B","6206",.0069337
"A41B","6207",.0427547
"A41B","6208",.0201108
"A41B","6213",.0033844
"A41C","5906",.0268486
"A41C","6212",.9731514
"A41D","4015",.0397036
"A41D","4104",.0003122
"A41D","4107",.0009365
"A41D","4203",.157883
"A41D","5906",.0507139
"A41D","6104",.0817244
"A41D","6106",.0347397
"A41D","6109",.0001561
"A41D","6112",.0068819
"A41D","6116",.0010937
"A41D","6201",.0155161
"A41D","6202",.0164681
"A41D","6203",.009908
"A41D","6204",.1002342
"A41D","6211",.0057369
"A41D","6214",.0278164
"A41D","6216",.1359497
"A41D","6217",.3142258
"A41F","5906",.0393058
"A41F","6104",.0423893
"A41F","6106",.0569849
"A41F","6204",.0557573
"A41F","6212",.7665024
"A41F","9606",.0390604
"A41G","6702",.6811857
"A41G","6704",.3188143
"A41H","5906",.2769154
"A41H","5911",.0442852
"A41H","6103",.0087102
"A41H","6104",.0626308
"A41H","6106",.0666317
"A41H","6204",.0963955
"A41H","6701",.0835811
"A41H","9606",.0897941
"A41H","9618",.2710561
"A42B","6504",.0457799
"A42B","6506",.9542201
"A42C","6501",.3340891
"A42C","6502",.0151686
"A42C","6504",.1640559
"A42C","6506",.3495697
"A42C","6507",.1371166
"A43B","6401",.0405576
"A43B","6402",.1938495
"A43B","6403",.0626616
"A43B","6404",.0094284
"A43B","6405",.4114847
"A43B","6406",.2820182
"A43C","6402",.0822386
"A43C","6403",.0296886
"A43C","6405",.6804503
"A43C","6406",.2076225
"A43D","6402",.1397898
"A43D","6403",.117147
"A43D","6405",.4510964
"A43D","6406",.2919668
"A44B","9606",.033748
"A44B","9607",.966252
"A44C","6212",.0428505
"A44C","7101",.0076306
"A44C","7102",.0774181
"A44C","7103",.2654089
"A44C","7108",.0386295
"A44C","7113",.1350654
"A44C","7115",.0236088
"A44C","7116",.1277997
"A44C","9102",.0626499
"A44C","9111",.027558
"A44C","9113",.1913806
"A45B","6601",.5590791
"A45B","6602",.0544838
"A45B","6603",.3864371
"A45C","4202",.9019502
"A45C","6305",.0454646
"A45C","9609",.0525852
"A45D","3303",.0234422
"A45D","3304",.0839573
"A45D","3305",.1010584
"A45D","8214",.201776
"A45D","9603",.0734372
"A45D","9615",.4556474
"A45D","9616",.0606815
"A45F","3923",.0338161
"A45F","4202",.6775596
"A45F","5906",.0627423
"A45F","6101",.0018365
"A45F","6212",.0375586
"A45F","6305",.1462679
"A45F","6601",.0248263
"A45F","9507",.0145529
"A45F","9605",.0008399
"A46B","9603",1
"A46D","3404",.0046536
"A46D","3916",.0145212
"A46D","9603",.9808252
"A47B","2204",.0664421
"A47B","3926",.151714
"A47B","9401",.0780015
"A47B","9403",.568019
"A47B","9610",.0644114
"A47B","9611",.071412
"A47C","9401",.8592219
"A47C","9403",.0251369
"A47C","9404",.1156411
"A47D","5906",.0504995
"A47D","6111",.0032282
"A47D","6209",.0137898
"A47D","9401",.8555883
"A47D","9404",.0768942
"A47F","2204",.0619138
"A47F","2402",.0927387
"A47F","3921",.043637
"A47F","5702",.0775062
"A47F","6303",.0737024
"A47F","7004",.1208687
"A47F","7806",.0055773
"A47F","9618",.5240559
"A47G","0505",.0058746
"A47G","2104",.0322551
"A47G","3924",.0063695
"A47G","4414",.0065812
"A47G","5702",.2355614
"A47G","5705",.059627
"A47G","5811",.0911173
"A47G","6301",.06298
"A47G","6308",.0255159
"A47G","8215",.070266
"A47G","9404",.403852
"A47H","6303",1
"A47J","0901",.4866357
"A47J","1201",.027166
"A47J","1905",.0305948
"A47J","2104",.0569292
"A47J","2201",.1807494
"A47J","4402",.0015119
"A47J","7321",.0306141
"A47J","8211",.1597729
"A47J","8215",.026026
"A47K","3401",.6651146
"A47K","3922",.2175284
"A47K","9401",.0943225
"A47K","9603",.0230345
"A47L","3405",.0298166
"A47L","5702",.1434238
"A47L","5705",.0369075
"A47L","5906",.0252536
"A47L","6307",.0827577
"A47L","9603",.6818409
"A61B","0506",.055462
"A61B","8205",.0850185
"A61B","8211",.117727
"A61B","9018",.3082294
"A61B","9022",.4335632
"A61C","3306",.660505
"A61C","3407",.0074689
"A61C","9018",.0218136
"A61C","9021",.2226034
"A61C","9603",.0876091
"A61D","0102",.0212577
"A61D","0408",.1213432
"A61D","0504",.0859892
"A61D","0507",.0364521
"A61D","1602",.0483099
"A61D","3003",.0400236
"A61D","3004",.0400068
"A61D","3005",.0277399
"A61D","3917",.037269
"A61D","6114",.0214973
"A61D","9018",.2943976
"A61D","9402",.2257135
"A61F","0506",.0339353
"A61F","3005",.3491451
"A61F","3006",.0260418
"A61F","3506",.2363537
"A61F","4014",.0145051
"A61F","6108",.0656897
"A61F","6212",.0531043
"A61F","9018",.1596956
"A61F","9021",.0615293
"A61G","8713",.7844328
"A61G","9401",.0259205
"A61G","9402",.1896468
"A61H","6212",.0303168
"A61H","8205",.0255889
"A61H","8206",.0248412
"A61H","8501",.0323391
"A61H","9019",.7181366
"A61H","9401",.1687774
"A61J","3003",.2543197
"A61J","3004",.2542129
"A61J","3006",.1003271
"A61J","3923",.1661512
"A61J","7010",.0252491
"A61J","9018",.0621673
"A61J","9025",.1006985
"A61J","9032",.0368742
"A61K","2905",.0298201
"A61K","2918",.0361485
"A61K","2922",.0666229
"A61K","2936",.0720856
"A61K","2937",.0931575
"A61K","2939",.0317093
"A61K","2941",.0302241
"A61K","3003",.2199832
"A61K","3004",.2201055
"A61K","3006",.2001433
"A61L","0506",.0490434
"A61L","2835",.2234605
"A61L","2847",.0717885
"A61L","3005",.0579987
"A61L","3302",.0048419
"A61L","3303",.0979044
"A61L","3506",.064768
"A61L","3808",.198604
"A61L","8539",.1659649
"A61L","9018",.0656259
"A61M","3003",.0642187
"A61M","3004",.0642004
"A61M","3006",.0301272
"A61M","9018",.8414537
"A61N","3506",.0422613
"A61N","8543",.0360643
"A61N","8544",.0289981
"A61N","9013",.1822767
"A61N","9018",.2896245
"A61N","9021",.3746349
"A61N","9022",.0461402
"A61P","0910",.0152921
"A61P","2922",.053321
"A61P","2937",.0743262
"A61P","3003",.2920511
"A61P","3004",.2924385
"A61P","3006",.2725711
"A61Q","0501",.1294326
"A61Q","2905",.0266839
"A61Q","2918",.036233
"A61Q","2936",.0371838
"A61Q","3303",.0605485
"A61Q","3304",.2278535
"A61Q","3305",.2978779
"A61Q","3307",.1322608
"A61Q","3401",.051926
"A62B","3005",.0317965
"A62B","6504",.1192746
"A62B","6506",.1248227
"A62B","6507",.0242862
"A62B","8308",.0236192
"A62B","8705",.0612053
"A62B","9020",.6149955
"A62C","3813",.6726581
"A62C","8705",.3273419
"A62D","2811",.0374075
"A62D","2815",.0246951
"A62D","2827",.087471
"A62D","2834",.0933326
"A62D","2835",.0800342
"A62D","2836",.0487582
"A62D","2903",.0297003
"A62D","2942",.0345933
"A62D","3808",.111963
"A62D","3813",.0755166
"A62D","3825",.1613531
"A62D","8705",.2151751
"A63B","9506",1
"A63C","6405",.0330441
"A63C","6813",.0370993
"A63C","8483",.0224941
"A63C","9503",.0745925
"A63C","9506",.83277
"A63D","6308",.0228078
"A63D","6803",.0597267
"A63D","9504",.9174656
"A63F","7118",.0216285
"A63F","8431",.044662
"A63F","9503",.2536673
"A63F","9504",.6470851
"A63F","9505",.0329572
"A63G","8483",.021782
"A63G","8805",.0137475
"A63G","9401",.2273662
"A63G","9503",.2430418
"A63G","9508",.4940626
"A63H","9503",1
"A63J","6303",.180015
"A63J","8425",.0543609
"A63J","8483",.0377184
"A63J","9503",.0480848
"A63J","9505",.679821
"A63K","3917",.0477705
"A63K","3920",.0278508
"A63K","3921",.0269257
"A63K","4106",.1668014
"A63K","4113",.0507145
"A63K","5602",.0272006
"A63K","5603",.3169059
"A63K","6210",.1101078
"A63K","8527",.0677334
"A63K","8903",.1029066
"A63K","9401",.0550827
"B01B","1212",.0565578
"B01B","2204",.0492678
"B01B","2814",.0698472
"B01B","2905",.1711315
"B01B","4503",.1332969
"B01B","5101",.0347199
"B01B","7304",.0373887
"B01B","7309",.1150828
"B01B","7310",.1402425
"B01B","7311",.0732611
"B01B","7322",.0958298
"B01B","8109",.0233742
"B01D","1905",.0532567
"B01D","2503",.0077309
"B01D","2506",.0573939
"B01D","2512",.0217403
"B01D","2520",.0552774
"B01D","2521",.1206172
"B01D","2811",.1144763
"B01D","2814",.1482515
"B01D","3802",.1797068
"B01D","3825",.0754611
"B01D","5906",.1086803
"B01D","7310",.0574077
"B01F","1902",.0433895
"B01F","2520",.0663267
"B01F","2521",.0380329
"B01F","2530",.0635307
"B01F","2714",.0792852
"B01F","3105",.0395946
"B01F","3210",.2082889
"B01F","3402",.0688786
"B01F","3506",.0489951
"B01F","3808",.0533663
"B01F","6807",.1094727
"B01F","7114",.006698
"B01F","7309",.0436817
"B01F","7310",.0869358
"B01F","7311",.0435233
"B01J","2518",.0177658
"B01J","2818",.1133142
"B01J","3815",.2560384
"B01J","7110",.5613748
"B01J","7111",.0515068
"B01L","2506",.0578253
"B01L","2524",.0324383
"B01L","3822",.0183589
"B01L","3917",.0365048
"B01L","7002",.2618255
"B01L","7004",.0662963
"B01L","7013",.2048234
"B01L","7017",.0133914
"B01L","7020",.0145907
"B01L","7802",.0019163
"B01L","9018",.0316413
"B01L","9025",.1141106
"B01L","9027",.0341782
"B01L","9032",.1120989
"B02B","1006",.9577461
"B02B","1104",.0179234
"B02B","2513",.0243305
"B02C","2523",.0212882
"B02C","2530",.0220435
"B02C","4802",.0299014
"B02C","8205",.3684315
"B02C","8206",.2666546
"B02C","8208",.092702
"B02C","8211",.1989787
"B03B","2505",.1664643
"B03B","2517",.0684181
"B03B","2530",.4420078
"B03B","2601",.0306077
"B03B","2611",.0141324
"B03B","2615",.0043335
"B03B","2616",.0586546
"B03B","7108",.1113781
"B03B","8474",.0476476
"B03B","8479",.056356
"B03C","2530",.2778077
"B03C","2601",.152294
"B03C","2620",.0461818
"B03C","7204",.2330152
"B03C","7310",.1739968
"B03C","7311",.0847076
"B03C","8431",.031997
"B03D","2502",.0010894
"B03D","2529",.0428261
"B03D","2530",.6167051
"B03D","2603",.1084693
"B03D","2606",.0029509
"B03D","2607",.0229573
"B03D","2608",.0408904
"B03D","2609",.0155697
"B03D","2613",.0435826
"B03D","2617",.0136142
"B03D","2830",.0454551
"B03D","3805",.0458901
"B04B","8421",.5000901
"B04B","8486",.4999099
"B04C","2505",.0329402
"B04C","2507",.0185294
"B04C","2519",.0096009
"B04C","2530",.1310318
"B04C","2711",.0306597
"B04C","6904",.054605
"B04C","6906",.1039502
"B04C","6907",.1103997
"B04C","8421",.1127966
"B04C","8431",.1213489
"B04C","8479",.0950875
"B04C","8481",.1241974
"B04C","8486",.0548528
"B05B","3210",.8819147
"B05B","3506",.0310016
"B05B","3808",.0870837
"B05C","3210",.2950563
"B05C","3214",.0073409
"B05C","3506",.6501952
"B05C","9603",.0474076
"B05D","2525",.125969
"B05D","3204",.0416006
"B05D","3208",.032282
"B05D","3209",.0343049
"B05D","3210",.6370167
"B05D","3506",.0985463
"B05D","7901",.0302806
"B06B","8456",1
"B07B","8431",.0480571
"B07B","8474",.0631275
"B07B","8477",.0380547
"B07B","8479",.8507608
"B07C","2506",.0285198
"B07C","4817",.0744591
"B07C","8304",.0084351
"B07C","8423",.0476314
"B07C","8428",.1779547
"B07C","8431",.038411
"B07C","8438",.0746467
"B07C","8439",.0365111
"B07C","8443",.0542883
"B07C","8472",.3905459
"B07C","8475",.0283341
"B07C","8479",.0402628
"B08B","1905",.048242
"B08B","2509",.0394036
"B08B","8422",.0463787
"B08B","8424",.0403067
"B08B","8431",.0309
"B08B","8450",.0392686
"B08B","8456",.1156497
"B08B","8477",.0363907
"B08B","8481",.0311079
"B08B","9603",.572352
"B09B","2308",.0160962
"B09B","2521",.0483714
"B09B","2524",.1187813
"B09B","2619",.0308263
"B09B","2621",.2358043
"B09B","3825",.2393998
"B09B","7204",.0458005
"B09B","8417",.0361849
"B09B","8479",.2287352
"B09C","2508",.0135983
"B09C","2517",.0666596
"B09C","2521",.1002078
"B09C","2522",.0224885
"B09C","2528",.0073127
"B09C","2530",.2336704
"B09C","2703",.1588576
"B09C","2847",.034503
"B09C","2852",.0117338
"B09C","3825",.0866491
"B09C","5803",.0019157
"B09C","8107",.0427155
"B09C","8112",.0577504
"B09C","8479",.1619376
"B21B","7208",.3492702
"B21B","7209",.2294416
"B21B","7211",.1472477
"B21B","7216",.1072763
"B21B","7225",.0330927
"B21B","7226",.0437653
"B21B","7304",.0899062
"B21C","7217",.1842869
"B21C","7304",.1318346
"B21C","7305",.0518714
"B21C","7306",.0863771
"B21C","7310",.0574713
"B21C","7311",.0288266
"B21C","7312",.1326796
"B21C","7601",.0319656
"B21C","7604",.0507358
"B21C","9017",.2439511
"B21D","7216",.0924782
"B21D","7304",.159156
"B21D","7306",.0315721
"B21D","7307",.0336219
"B21D","7310",.0428302
"B21D","7318",.0742664
"B21D","7507",.0015742
"B21D","7606",.0483089
"B21D","8205",.0560137
"B21D","8211",.070206
"B21D","8703",.3190293
"B21D","9401",.0709429
"B21F","7213",.2875679
"B21F","7214",.151956
"B21F","7215",.0696448
"B21F","7217",.0356206
"B21F","7221",.071892
"B21F","7222",.1397349
"B21F","7227",.1437768
"B21F","7228",.0716923
"B21F","7312",.0281147
"B21G","7217",.0874313
"B21G","7223",.0046346
"B21G","7312",.049372
"B21G","7317",.3043112
"B21G","7319",.5297828
"B21G","8211",.0244681
"B21H","7213",.2543084
"B21H","7214",.1553945
"B21H","7215",.0712499
"B21H","7216",.0370815
"B21H","7221",.0635771
"B21H","7222",.1327737
"B21H","7227",.1271479
"B21H","7228",.0634005
"B21H","7318",.0950665
"B21J","7206",.0346977
"B21J","7224",.0026205
"B21J","7318",.0280566
"B21J","8205",.6070746
"B21J","8206",.2837039
"B21J","8703",.0438466
"B21K","7206",.043966
"B21K","7213",.0286719
"B21K","7215",.0531983
"B21K","7216",.0518698
"B21K","7218",.0145928
"B21K","7222",.0408804
"B21K","7225",.0318378
"B21K","7226",.0272667
"B21K","7229",.0317354
"B21K","7304",.0808802
"B21K","7307",.1087788
"B21K","7318",.0837793
"B21K","7320",.0062998
"B21K","7325",.0451037
"B21K","7326",.0449337
"B21K","8205",.1415427
"B21K","8206",.0282357
"B21K","8211",.032142
"B21K","8703",.1042849
"B21L","7315",.9660015
"B21L","8209",.0339985
"B22C","2610",.0017199
"B22C","2619",.0582682
"B22C","3801",.0043088
"B22C","3903",.0345864
"B22C","6914",.1501527
"B22C","7117",.0055142
"B22C","7201",.2426337
"B22C","7203",.1156837
"B22C","7205",.0325382
"B22C","7216",.0298446
"B22C","7225",.0268364
"B22C","7303",.0095642
"B22C","7304",.0314338
"B22C","7310",.0382584
"B22C","7325",.0342626
"B22C","7326",.0349922
"B22C","7601",.0919659
"B22C","8104",.0314039
"B22C","8215",.0260321
"B22D","7201",.0241738
"B22D","7206",.0581138
"B22D","8215",.9177124
"B22F","7102",.0352289
"B22F","7105",.0307301
"B22F","7106",.0823485
"B22F","7109",.0905736
"B22F","7225",.0361359
"B22F","7406",.1315743
"B22F","7502",.0453199
"B22F","7504",.0919308
"B22F","7603",.1227841
"B22F","7903",.0222879
"B22F","8101",.0663968
"B22F","8102",.0419014
"B22F","8103",.0524554
"B22F","8105",.0509313
"B22F","8108",.0545731
"B22F","8112",.044828
"B23B","8205",.0233154
"B23B","8207",.2977658
"B23B","8211",.0284629
"B23B","8430",.029377
"B23B","8448",.0256054
"B23B","8458",.3841188
"B23B","8459",.1069939
"B23B","8466",.1043608
"B23C","8437",.357549
"B23C","8459",.6424509
"B23D","8202",.7582639
"B23D","8203",.0289997
"B23D","8208",.0330918
"B23D","8211",.1077264
"B23D","8213",.0256397
"B23D","8461",.0462784
"B23F","8211",.0269879
"B23F","8437",.2677451
"B23F","8448",.0512153
"B23F","8458",.057456
"B23F","8459",.4529359
"B23F","8460",.012931
"B23F","8474",.0235816
"B23F","8479",.107147
"B23G","7318",.0885085
"B23G","8205",.0595847
"B23G","8207",.1088874
"B23G","8211",.0497241
"B23G","8431",.0376228
"B23G","8437",.0452157
"B23G","8438",.0659428
"B23G","8448",.0276366
"B23G","8458",.2834235
"B23G","8459",.166216
"B23G","8466",.0353746
"B23G","8483",.0318634
"B23H","7102",.027968
"B23H","7217",.0600426
"B23H","7312",.0352864
"B23H","8102",.6106529
"B23H","8311",.0371648
"B23H","8431",.0708901
"B23H","8456",.029903
"B23H","8461",.0484589
"B23H","8463",.0756273
"B23H","8464",.0040059
"B23K","8003",.003358
"B23K","8311",.3128718
"B23K","8468",.3999062
"B23K","8515",.2226464
"B23K","9013",.0612175
"B23P","7102",.033235
"B23P","8205",.0782359
"B23P","8207",.0558166
"B23P","8431",.0576034
"B23P","8437",.1557136
"B23P","8438",.0419024
"B23P","8458",.0438471
"B23P","8459",.3078988
"B23P","8462",.0813797
"B23P","8468",.0499014
"B23P","8477",.0340665
"B23P","8483",.0603998
"B23Q","8207",.0385969
"B23Q","8431",.0283581
"B23Q","8437",.1713574
"B23Q","8448",.028347
"B23Q","8457",.1270351
"B23Q","8458",.1811984
"B23Q","8459",.3762298
"B23Q","8466",.0488774
"B24B","2513",.0668129
"B24B","6804",.0990385
"B24B","7102",.637716
"B24B","7615",.0021066
"B24B","8211",.1379103
"B24B","9603",.0564157
"B24C","2505",.1923625
"B24C","2506",.0460367
"B24C","2513",.1044215
"B24C","7004",.0341292
"B24C","7216",.0393451
"B24C","7304",.1024241
"B24C","7309",.0579065
"B24C","7310",.1585326
"B24C","7311",.0794915
"B24C","7318",.0396449
"B24C","8205",.0664571
"B24C","8208",.0792482
"B24D","2513",.0473076
"B24D","3301",.0089446
"B24D","6805",.00774
"B24D","7102",.8347068
"B24D","7105",.0672384
"B24D","8211",.0340626
"B25B","8204",.8791166
"B25B","8205",.0856472
"B25B","8206",.0352362
"B25C","7317",.2369963
"B25C","8205",.2708002
"B25C","8206",.2036237
"B25C","8305",.0220763
"B25C","8440",.2042652
"B25C","8467",.0335405
"B25C","8481",.0286978
"B25D","8205",.4614146
"B25D","8206",.5385855
"B25F","8204",.0478385
"B25F","8205",.0981871
"B25F","8206",.0593863
"B25F","8207",.0270095
"B25F","8467",.7675786
"B25G","8201",.0108378
"B25G","8204",.0719356
"B25G","8205",.2303734
"B25G","8206",.1504162
"B25G","8211",.2813781
"B25G","8467",.2288269
"B25G","9603",.026232
"B25H","4417",.0298485
"B25H","7207",.0489026
"B25H","7318",.0329223
"B25H","8204",.0858978
"B25H","8205",.2067007
"B25H","8207",.0748762
"B25H","8466",.1809044
"B25H","8467",.3399475
"B25J","4202",.0367329
"B25J","4203",.0326966
"B25J","7312",.0394423
"B25J","7801",.0390399
"B25J","8205",.0410776
"B25J","8307",.0215407
"B25J","8431",.0493303
"B25J","8466",.0546551
"B25J","8479",.1353043
"B25J","8482",.0525597
"B25J","8483",.378318
"B25J","8501",.1193025
"B26B","8211",.6651711
"B26B","8212",.1307141
"B26B","8213",.0866814
"B26B","8510",.1174335
"B26D","8205",.0381775
"B26D","8208",.0876998
"B26D","8211",.8741227
"B26F","3921",.0374511
"B26F","8205",.0892081
"B26F","8208",.0342266
"B26F","8211",.8391141
"B27B","4401",.0283725
"B27B","8202",.9716274
"B27C","4417",.8746118
"B27C","8207",.0331529
"B27C","8211",.0922353
"B27D","3506",.0935385
"B27D","4407",.2345153
"B27D","4408",.0715236
"B27D","4411",.0685359
"B27D","4412",.4886875
"B27D","9403",.0431991
"B27F","4415",.0819429
"B27F","4417",.4614295
"B27F","4418",.0397378
"B27F","8202",.0448644
"B27F","8205",.2371113
"B27F","8208",.0619139
"B27F","8211",.0730002
"B27G","4401",.1497309
"B27G","4417",.3199429
"B27G","8202",.233463
"B27G","8205",.0410669
"B27G","8211",.2557963
"B27H","2204",.0318816
"B27H","4407",.216168
"B27H","4416",.7519503
"B27J","4501",.2539453
"B27J","4502",.2891516
"B27J","4503",.3146264
"B27J","4504",.014857
"B27J","4602",.0982726
"B27J","8211",.0291471
"B27K","3201",.0335951
"B27K","3506",.0276668
"B27K","3808",.3048612
"B27K","4407",.0755043
"B27K","4410",.0537239
"B27K","4411",.0958613
"B27K","4418",.0485469
"B27K","4421",.0881985
"B27K","4502",.0289825
"B27K","4503",.174049
"B27K","9403",.0690105
"B27L","4401",.0288797
"B27L","4417",.1454198
"B27L","8205",.0293618
"B27L","8208",.0487489
"B27L","8211",.7475898
"B27M","3210",.0265229
"B27M","3506",.1561898
"B27M","4403",.0480918
"B27M","4407",.051461
"B27M","4409",.0264332
"B27M","4411",.0578886
"B27M","4412",.0569231
"B27M","4415",.0482779
