ipc4,isic_rev4_3,probability_weight
"F23H","239",.0222145
"F23H","241",.0838073
"F23H","243",.0664861
"F23H","281",.4881796
"F23H","353",.0755648
"F23H","360",.1774305
"F23J","191",.0257058
"F23J","239",.02199
"F23J","241",.0661017
"F23J","281",.2472151
"F23J","353",.2172219
"F23J","360",.4217656
"F23K","191",.0773681
"F23K","192",.0403868
"F23K","241",.0366429
"F23K","281",.4522996
"F23K","352",.1134484
"F23K","353",.1521959
"F23K","360",.1276583
"F23L","251",.0228515
"F23L","281",.455388
"F23L","353",.3866934
"F23L","360",.135067
"F23M","231",.0229938
"F23M","239",.0666412
"F23M","241",.0826658
"F23M","281",.523627
"F23M","353",.1216262
"F23M","360",.1824461
"F23N","192",.0299386
"F23N","261",.0440476
"F23N","265",.2325798
"F23N","281",.1664604
"F23N","352",.1012219
"F23N","353",.3128276
"F23N","360",.1129243
"F23Q","120",.2420594
"F23Q","192",.0228926
"F23Q","239",.0713107
"F23Q","261",.0774703
"F23Q","329",.5612484
"F23Q","352",.0250186
"F23R","281",.8234546
"F23R","303",.0324295
"F23R","352",.1441158
"F24B","051",.0246129
"F24B","275",.7699525
"F24B","281",.0294795
"F24B","353",.0837305
"F24B","360",.0922246
"F24C","275",1
"F24D","275",.0524313
"F24D","353",.6265022
"F24D","360",.3210666
"F24F","281",.0952605
"F24F","353",.2013832
"F24F","360",.7033562
"F24H","275",.3397089
"F24H","353",.3510228
"F24H","360",.3092683
"F24J","231",.0705949
"F24J","275",.3925717
"F24J","353",.2482412
"F24J","360",.2885922
"F25B","275",.3197995
"F25B","281",.0967332
"F25B","353",.3461534
"F25B","360",.2373139
"F25C","275",.558238
"F25C","360",.441762
"F25D","275",1
"F25J","062",.0194184
"F25J","192",.0292052
"F25J","281",.0230015
"F25J","352",.9283749
"F26B","139",.0230581
"F26B","275",.2647374
"F26B","281",.1808973
"F26B","310",.0361877
"F26B","353",.331226
"F26B","360",.1638934
"F27B","191",.0342843
"F27B","239",.0630283
"F27B","241",.1316231
"F27B","281",.7710643
"F27D","191",.0334973
"F27D","239",.0806718
"F27D","241",.1982452
"F27D","281",.6542466
"F27D","353",.0333391
"F28B","281",.0468674
"F28B","353",.7909883
"F28B","360",.1621443
"F28C","281",.0382044
"F28C","353",.5057611
"F28C","360",.4560345
"F28D","281",.2487651
"F28D","353",.4138876
"F28D","360",.3373474
"F28F","222",.022287
"F28F","241",.0379715
"F28F","242",.0301605
"F28F","259",.0224174
"F28F","281",.4231758
"F28F","353",.1292776
"F28F","360",.3347103
"F28G","221",.0761717
"F28G","251",.0931815
"F28G","281",.1096045
"F28G","353",.2820089
"F28G","360",.4390334
"F41A","252",1
"F41B","252",.5419397
"F41B","281",.0288593
"F41B","324",.4292009
"F41C","252",1
"F41F","252",.9789709
"F41F","303",.021029
"F41G","252",.9757178
"F41G","267",.0242823
"F41H","139",.0259322
"F41H","141",.022745
"F41H","252",.0831161
"F41H","304",.8682067
"F41J","239",.0247239
"F41J","252",.8619155
"F41J","262",.0250031
"F41J","303",.0444086
"F41J","324",.043949
"F42B","202",.1610815
"F42B","252",.8389185
"F42C","202",.5716238
"F42C","252",.4283763
"F42D","202",.9659604
"F42D","431",.0340396
"G01B","241",.0583899
"G01B","262",.0560894
"G01B","265",.3772927
"G01B","267",.4428865
"G01B","281",.0426235
"G01B","291",.022718
"G01C","262",.074298
"G01C","265",.3313601
"G01C","267",.2936405
"G01C","303",.3007013
"G01D","241",.041097
"G01D","261",.0570828
"G01D","262",.1263754
"G01D","265",.5153607
"G01D","267",.093937
"G01D","271",.033818
"G01D","281",.0658725
"G01D","291",.0322691
"G01D","360",.0341873
"G01F","231",.0257846
"G01F","241",.0418503
"G01F","261",.027097
"G01F","262",.0291141
"G01F","265",.2833183
"G01F","266",.032553
"G01F","281",.0910319
"G01F","360",.4692507
"G01G","239",.0444599
"G01G","241",.1233175
"G01G","259",.0272995
"G01G","262",.1313349
"G01G","265",.3253496
"G01G","281",.2209197
"G01G","291",.0454411
"G01G","292",.0288128
"G01G","302",.0530651
"G01H","261",.0378893
"G01H","262",.0952091
"G01H","264",.3904329
"G01H","265",.1745876
"G01H","266",.2364222
"G01H","267",.0306798
"G01H","281",.034779
"G01J","262",.0521123
"G01J","265",.2220242
"G01J","267",.7258635
"G01K","239",.0254294
"G01K","241",.0254905
"G01K","242",.0482189
"G01K","261",.0289771
"G01K","262",.0354406
"G01K","265",.770906
"G01K","272",.0231737
"G01K","360",.0423638
"G01L","231",.0718916
"G01L","239",.0578416
"G01L","241",.0774538
"G01L","259",.0271511
"G01L","261",.0595983
"G01L","262",.0496298
"G01L","265",.4247313
"G01L","281",.1905246
"G01L","291",.0411778
"G01M","241",.0241543
"G01M","262",.0617371
"G01M","265",.2195895
"G01M","267",.0625594
"G01M","281",.2562938
"G01M","291",.1846246
"G01M","293",.0593825
"G01M","303",.0413513
"G01M","331",.0230693
"G01M","360",.0672382
"G01N","201",.1447124
"G01N","210",.0277896
"G01N","231",.062665
"G01N","239",.0413788
"G01N","241",.0596606
"G01N","242",.0258231
"G01N","262",.0571413
"G01N","265",.1930847
"G01N","266",.0423031
"G01N","267",.1505378
"G01N","281",.045968
"G01N","360",.1489356
"G01P","231",.0258622
"G01P","241",.0443714
"G01P","261",.0580891
"G01P","262",.0696561
"G01P","265",.3707288
"G01P","267",.0551488
"G01P","281",.0949699
"G01P","291",.1088427
"G01P","303",.172331
"G01Q","267",1
"G01R","261",.2024208
"G01R","262",.0514023
"G01R","263",.0234319
"G01R","265",.2645704
"G01R","266",.0664264
"G01R","271",.211221
"G01R","272",.1424301
"G01R","351",.038097
"G01S","262",.0348797
"G01S","263",.5339863
"G01S","265",.0598999
"G01S","266",.1688325
"G01S","267",.0295856
"G01S","303",.172816
"G01T","022",.0772027
"G01T","231",.0549975
"G01T","242",.0238352
"G01T","251",.0265562
"G01T","262",.0842507
"G01T","265",.1753819
"G01T","266",.1271165
"G01T","267",.4306592
"G01V","022",.9994875
"G01V","099",.0005125
"G01W","262",.1567212
"G01W","263",.0879824
"G01W","265",.2546267
"G01W","267",.0546841
"G01W","272",.0353022
"G01W","303",.1869627
"G01W","360",.2237207
"G02B","231",.0226053
"G02B","267",.9773947
"G02C","231",.023863
"G02C","267",.976137
"G02F","201",.11971
"G02F","202",.0775729
"G02F","231",.536678
"G02F","259",.0245171
"G02F","261",.0388848
"G02F","267",.2026373
"G03B","267",1
"G03C","181",.1205275
"G03C","201",.854387
"G03C","267",.0250854
"G03D","181",.3827223
"G03D","201",.1384494
"G03D","202",.1036457
"G03D","222",.0226249
"G03D","262",.0253161
"G03D","267",.0540676
"G03D","281",.135028
"G03D","282",.0743163
"G03D","325",.0638296
"G03F","181",.698896
"G03F","201",.2770932
"G03F","267",.0240108
"G03G","181",.0371433
"G03G","201",.5827972
"G03G","202",.023119
"G03G","231",.0637684
"G03G","265",.0316587
"G03G","281",.1199933
"G03G","282",.0359284
"G03G","329",.1055917
"G03H","201",.0421351
"G03H","202",.1317171
"G03H","231",.0797693
"G03H","262",.1356715
"G03H","267",.610707
"G04B","265",1
"G04C","265",.9306973
"G04C","272",.0693027
"G04D","265",1
"G04F","265",.9773851
"G04F","329",.0226149
"G04G","265",.9651257
"G04G","272",.0348743
"G04R","263",.1549354
"G04R","265",.8450645
"G05B","261",.0553065
"G05B","262",.4077112
"G05B","263",.0743933
"G05B","265",.364304
"G05B","282",.0651441
"G05B","331",.0331409
"G05D","261",.0515185
"G05D","262",.0604214
"G05D","265",.2753824
"G05D","281",.0563058
"G05D","303",.3539138
"G05D","353",.0487546
"G05D","360",.1537035
"G05F","261",.1621161
"G05F","265",.1654074
"G05F","271",.5921177
"G05F","272",.0803588
"G05G","261",.0285543
"G05G","265",.0956078
"G05G","281",.2331243
"G05G","282",.0435786
"G05G","291",.2318269
"G05G","293",.1555764
"G05G","309",.1094263
"G05G","329",.1023053
"G06C","210",.0516686
"G06C","262",.2978295
"G06C","265",.0715048
"G06C","281",.4615944
"G06C","324",.0342073
"G06C","329",.0831954
"G06D","262",.2085909
"G06D","281",.0436604
"G06D","291",.4890981
"G06D","292",.0658645
"G06D","303",.1927861
"G06E","022",.0251511
"G06E","262",.6753054
"G06E","267",.2995435
"G06F","262",.9658344
"G06F","265",.0341656
"G06G","262",.7886247
"G06G","265",.0422542
"G06G","303",.1691211
"G06J","262",.2304523
"G06J","265",.7154934
"G06J","351",.0540543
"G06K","262",.3988515
"G06K","263",.3984265
"G06K","265",.0265708
"G06K","267",.1761512
"G06M","016",.0461348
"G06M","262",.0510807
"G06M","265",.5480027
"G06M","267",.0469296
"G06M","281",.1524027
"G06M","282",.1175082
"G06M","329",.0379412
"G06N","262",.8856935
"G06N","323",.1143065
"G06Q","262",.9437107
"G06Q","263",.0562892
"G06T","262",.5345598
"G06T","264",.0582486
"G06T","266",.0447613
"G06T","267",.3624304
"G07B","170",.2148054
"G07B","262",.3751129
"G07B","263",.2188111
"G07B","265",.0890152
"G07B","281",.0244454
"G07B","321",.0778101
"G07C","170",.0253229
"G07C","262",.2658772
"G07C","263",.2219636
"G07C","265",.2648266
"G07C","267",.0279356
"G07C","272",.034697
"G07C","291",.119987
"G07C","329",.0244238
"G07C","332",.0149664
"G07D","170",.0854734
"G07D","321",.9145265
"G07F","262",.0422824
"G07F","281",.0739717
"G07F","321",.8837458
"G07G","170",.3809195
"G07G","262",.2482806
"G07G","263",.0671537
"G07G","265",.0312842
"G07G","281",.0926819
"G07G","321",.1796801
"G08B","261",.0371044
"G08B","262",.0591768
"G08B","263",.6123785
"G08B","264",.0435709
"G08B","265",.0416631
"G08B","267",.0384024
"G08B","272",.1239858
"G08B","329",.0437181
"G08C","261",.0281519
"G08C","262",.0662778
"G08C","263",.636825
"G08C","265",.0940214
"G08C","272",.0330317
"G08C","351",.1416922
"G08G","262",.1242314
"G08G","263",.1101566
"G08G","264",.029793
"G08G","265",.1977669
"G08G","267",.1416664
"G08G","291",.1097414
"G08G","303",.2866444
"G09B","170",.0833852
"G09B","261",.0249712
"G09B","262",.2734525
"G09B","264",.0657841
"G09B","265",.0773005
"G09B","267",.0489037
"G09B","272",.0269823
"G09B","281",.0418599
"G09B","303",.0328734
"G09B","322",.0685932
"G09B","324",.1497442
"G09B","329",.1061498
"G09C","170",.0530965
"G09C","262",.8129109
"G09C","263",.0467913
"G09C","264",.02936
"G09C","265",.0578413
"G09D","170",.4515387
"G09D","262",.0242437
"G09D","265",.4911876
"G09D","329",.0330299
"G09F","170",.341442
"G09F","202",.5150706
"G09F","262",.0263529
"G09F","264",.0304351
"G09F","267",.0394173
"G09F","272",.0472822
"G09G","261",.027704
"G09G","262",.3364142
"G09G","264",.0635528
"G09G","265",.5359012
"G09G","267",.0364277
"G10B","322",1
"G10C","322",1
"G10D","322",1
"G10F","322",1
"G10G","322",1
"G10H","322",1
"G10K","264",.2673168
"G10K","266",.3029988
"G10K","322",.4296843
"G10L","262",.1956801
"G10L","263",.0714506
"G10L","264",.7328694
"G11B","262",.0396024
"G11B","268",.9603976
"G11C","262",.1427138
"G11C","265",.8572862
"G12B","202",.0279692
"G12B","222",.0495141
"G12B","231",.0455442
"G12B","239",.0324521
"G12B","259",.0304595
"G12B","261",.0309734
"G12B","262",.1023622
"G12B","264",.0766712
"G12B","265",.0821049
"G12B","266",.0312774
"G12B","267",.1019283
"G12B","281",.0546664
"G12B","292",.0618974
"G12B","310",.1776205
"G12B","329",.024419
"G12B","360",.0701403
"G21B","139",.7117715
"G21B","239",.0435443
"G21B","241",.0589869
"G21B","242",.080285
"G21B","271",.0259913
"G21B","281",.0269189
"G21B","360",.0525021
"G21C","239",.0520127
"G21C","241",.047341
"G21C","281",.0353832
"G21C","331",.0387376
"G21C","353",.3114024
"G21C","360",.515123
"G21D","281",.026977
"G21D","331",.0254115
"G21D","353",.7636594
"G21D","360",.1839521
"G21F","201",.1599501
"G21F","231",.0531232
"G21F","239",.1889911
"G21F","241",.0655731
"G21F","242",.0772869
"G21F","243",.0291596
"G21F","353",.0237953
"G21F","360",.1744281
"G21F","382",.2276924
"G21G","201",.3244671
"G21G","241",.039823
"G21G","242",.256896
"G21G","266",.055438
"G21G","267",.0352544
"G21G","279",.0600578
"G21G","360",.1288888
"G21G","382",.099175
"G21H","201",.0220307
"G21H","242",.0377296
"G21H","261",.0229915
"G21H","266",.134159
"G21H","272",.7830892
"G21J","202",.6868052
"G21J","261",.0665616
"G21J","331",.1669477
"G21J","353",.0478337
"G21J","360",.0318518
"G21K","201",.0315
"G21K","231",.0300059
"G21K","242",.0310307
"G21K","266",.0318243
"G21K","267",.7624928
"G21K","279",.1131464
"H01B","201",.2167858
"H01B","202",.0721093
"H01B","231",.0967453
"H01B","239",.0953646
"H01B","259",.0690609
"H01B","261",.1231077
"H01B","273",.2458972
"H01B","351",.0809292
"H01C","201",.0516247
"H01C","231",.164295
"H01C","239",.4758711
"H01C","259",.0995579
"H01C","261",.2086513
"H01F","271",1
"H01G","201",.2372285
"H01G","231",.0299608
"H01G","239",.6042103
"H01G","259",.1286003
"H01H","259",.0267292
"H01H","261",.4083459
"H01H","271",.0251293
"H01H","273",.2870708
"H01H","279",.0394124
"H01H","329",.2133124
"H01J","231",.6412651
"H01J","239",.029991
"H01J","259",.0496839
"H01J","265",.0479166
"H01J","267",.2311435
"H01K","231",.3301994
"H01K","273",.101771
"H01K","274",.5680296
"H01L","201",.064497
"H01L","202",.0349708
"H01L","231",.0392842
"H01L","259",.113775
"H01L","431",.7474729
"H01M","272",.6035131
"H01M","279",.3964869
"H01P","239",.144345
"H01P","259",.0951679
"H01P","261",.0995946
"H01P","263",.623165
"H01P","271",.0377276
"H01Q","263",1
"H01R","259",.0362514
"H01R","261",.8383339
"H01R","273",.1254148
"H01S","016",.1669939
"H01S","201",.0262666
"H01S","231",.1095656
"H01S","239",.0265246
"H01S","259",.0232269
"H01S","261",.0301128
"H01S","267",.6173096
"H01T","231",.100893
"H01T","239",.3405177
"H01T","259",.2924251
"H01T","261",.0608045
"H01T","271",.0626833
"H01T","281",.0483686
"H01T","321",.0943078
"H02B","261",.1097786
"H02B","271",.2832083
"H02B","273",.5605693
"H02B","309",.0464437
"H02G","239",.1370721
"H02G","241",.1492091
"H02G","259",.0429686
"H02G","261",.0697404
"H02G","273",.5095959
"H02G","281",.0300928
"H02G","351",.061321
"H02H","261",.3693632
"H02H","271",.5279895
"H02H","272",.0736722
"H02H","273",.0289751
"H02J","261",.0477431
"H02J","271",.0870605
"H02J","272",.8252911
"H02J","351",.0399053
"H02K","241",.4430743
"H02K","261",.0517452
"H02K","271",.3301921
"H02K","281",.0836153
"H02K","282",.0256558
"H02K","329",.0657173
"H02M","261",.0525788
"H02M","271",.9474212
"H02N","201",.0265156
"H02N","239",.2267094
"H02N","241",.0320677
"H02N","261",.1183146
"H02N","266",.0234581
"H02N","267",.0479037
"H02N","271",.2069418
"H02N","272",.1356644
"H02N","279",.0452728
"H02N","281",.0492179
"H02N","351",.0879339
"H02P","261",.1806326
"H02P","265",.2041098
"H02P","271",.5880281
"H02P","272",.0272295
"H02S","231",.0477718
"H02S","261",.0310951
"H02S","272",.8615057
"H02S","351",.0274092
"H02S","360",.0322183
"H03B","261",.0366623
"H03B","264",.0310382
"H03B","265",.8746421
"H03B","271",.0576574
"H03C","263",.5401744
"H03C","264",.1363322
"H03C","265",.2329392
"H03C","271",.0905542
"H03D","263",.0665637
"H03D","264",.2671951
"H03D","265",.6331632
"H03D","271",.033078
"H03F","261",.1021997
"H03F","263",.1152299
"H03F","264",.1580527
"H03F","265",.0845018
"H03F","271",.5400158
"H03G","263",.0996974
"H03G","264",.8036763
"H03G","265",.0482471
"H03G","266",.0483792
"H03H","231",.0281393
"H03H","239",.1238917
"H03H","259",.066797
"H03H","261",.0690815
"H03H","263",.1915811
"H03H","264",.1073348
"H03H","265",.2227429
"H03H","271",.1055146
"H03H","273",.0469575
"H03H","321",.0379596
"H03J","263",.0935161
"H03J","264",.9064839
"H03K","261",.1269202
"H03K","265",.836596
"H03K","271",.0364838
"H03L","265",1
"H03M","262",.0982106
"H03M","265",.9017894
"H04B","182",.0004573
"H04B","263",.8942122
"H04B","264",.0652204
"H04B","265",.0401101
"H04H","262",.0342351
"H04H","263",.1154686
"H04H","264",.8502963
"H04J","262",.0354871
"H04J","263",.3543588
"H04J","265",.6101541
"H04K","262",.1879237
"H04K","263",.6959138
"H04K","264",.0799998
"H04K","265",.0361626
"H04L","262",.3483549
"H04L","263",.4877951
"H04L","265",.16385
"H04M","263",.9738408
"H04M","264",.0261592
"H04N","262",.0257156
"H04N","263",.0327811
"H04N","264",.6376528
"H04N","265",.0277332
"H04N","267",.2761173
"H04Q","262",.025342
"H04Q","263",.9370114
"H04Q","265",.0376466
"H04R","264",.7133562
"H04R","266",.2866438
"H04S","264",1
"H04W","262",.0485625
"H04W","263",.9514375
"H05B","231",.0562824
"H05B","239",.0432704
"H05B","261",.281516
"H05B","265",.0564058
"H05B","271",.2737418
"H05B","272",.0337857
"H05B","274",.0893866
"H05B","275",.1656114
"H05C","252",.0588069
"H05C","261",.5688617
"H05C","271",.2648307
"H05C","272",.1075007
"H05F","222",.1051165
"H05F","231",.0507133
"H05F","239",.0240493
"H05F","259",.1009581
"H05F","261",.2367062
"H05F","271",.1137577
"H05F","273",.0590546
"H05F","303",.0947544
"H05F","329",.1573468
"H05F","351",.0575431
"H05G","262",.0294767
"H05G","264",.0489471
"H05G","266",.6057519
"H05G","267",.038118
"H05G","271",.2262673
"H05G","325",.051439
"H05H","239",.0338056
"H05H","259",.0403693
"H05H","261",.0653459
"H05H","263",.1463953
"H05H","271",.0499297
"H05H","279",.6641542
"H05K","231",.072398
"H05K","239",.1026137
"H05K","259",.3189592
"H05K","261",.2574799
"H05K","262",.1139757
"H05K","263",.0268163
"H05K","267",.0356252
"H05K","273",.0479026
"H05K","281",.0242294
